instance,num_phases,w_balanced,strategy,weight_attr,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,digraph_build_s,build_s,solve_s,elapsed_s,speedup_vs_full,objective,obj_vs_full_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total
assembly_1,2,0.95,full_mip,—,,343,1105,1105,100.0,0.432,0.0,10.367,10.367,1.0,0.8434,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,edge_weight,1,343,1105,13,1.18,0.432,0.001,0.009,0.011,964.03,0.8503,0.81,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,time_balanced_weight,1,343,1105,13,1.18,0.432,0.001,0.01,0.01,993.14,0.9098,7.87,1160.13,6.19,996.72,1160.13,81.705,15.15,"[1160.13, 996.72]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,combined,1,343,1105,26,2.35,0.432,0.001,0.022,0.023,449.41,0.8503,0.81,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,blended,1,343,1105,13,1.18,0.432,0.001,0.015,0.016,654.95,0.8436,0.01,1088.33,-0.38,1068.52,1088.33,9.905,1.84,"[1088.33, 1068.52]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,blended_union,1,343,1105,31,2.81,0.432,0.011,0.056,0.066,156.79,0.8434,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,diverse,1,343,1105,13,1.18,0.432,0.005,0.011,0.016,665.54,0.8436,0.01,1088.33,-0.38,1068.52,1088.33,9.905,1.84,"[1088.33, 1068.52]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,edge_weight,2,343,1105,15,1.36,0.432,0.006,0.049,0.056,186.4,0.8503,0.81,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,time_balanced_weight,2,343,1105,20,1.81,0.432,0.003,0.017,0.02,525.85,0.8621,2.21,1088.33,-0.38,1068.52,1088.33,9.905,1.84,"[1088.33, 1068.52]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,combined,2,343,1105,35,3.17,0.432,0.013,0.199,0.212,48.82,0.8503,0.81,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,blended,2,343,1105,15,1.36,0.432,0.005,0.015,0.019,533.3,0.8436,0.01,1088.33,-0.38,1068.52,1088.33,9.905,1.84,"[1088.33, 1068.52]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,blended_union,2,343,1105,36,3.26,0.432,0.024,0.049,0.073,142.86,0.8434,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,diverse,2,343,1105,26,2.35,0.432,0.005,0.016,0.021,494.58,0.8436,0.01,1088.33,-0.38,1068.52,1088.33,9.905,1.84,"[1088.33, 1068.52]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,edge_weight,5,343,1105,21,1.9,0.432,0.018,0.054,0.073,142.8,0.8503,0.81,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,time_balanced_weight,5,343,1105,29,2.62,0.432,0.015,0.177,0.191,54.18,0.8621,2.21,1088.33,-0.38,1068.52,1088.33,9.905,1.84,"[1088.33, 1068.52]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,combined,5,343,1105,50,4.52,0.432,0.026,0.104,0.13,79.63,0.8503,0.81,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,blended,5,343,1105,20,1.81,0.432,0.024,0.029,0.054,193.65,0.8436,0.01,1088.33,-0.38,1068.52,1088.33,9.905,1.84,"[1088.33, 1068.52]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,blended_union,5,343,1105,49,4.43,0.432,0.08,0.104,0.185,56.07,0.8434,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,diverse,5,343,1105,65,5.88,0.432,0.018,0.092,0.109,94.75,0.8436,0.01,1088.33,-0.38,1068.52,1088.33,9.905,1.84,"[1088.33, 1068.52]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,edge_weight,10,343,1105,24,2.17,0.432,0.028,0.047,0.076,137.16,0.8503,0.81,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,time_balanced_weight,10,343,1105,39,3.53,0.432,0.022,0.175,0.197,52.52,0.8619,2.19,1088.33,-0.38,1068.52,1088.33,9.905,1.84,"[1088.33, 1068.52]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,combined,10,343,1105,63,5.7,0.432,0.071,0.096,0.167,61.97,0.8503,0.81,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,blended,10,343,1105,25,2.26,0.432,0.036,0.034,0.071,146.72,0.8436,0.01,1088.33,-0.38,1068.52,1088.33,9.905,1.84,"[1088.33, 1068.52]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,blended_union,10,343,1105,64,5.79,0.432,0.105,0.112,0.218,47.6,0.8434,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,diverse,10,343,1105,126,11.4,0.432,0.012,0.41,0.422,24.58,0.8436,0.01,1088.33,-0.38,1068.52,1088.33,9.905,1.84,"[1088.33, 1068.52]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,edge_weight,20,343,1105,35,3.17,0.432,0.082,0.043,0.125,82.9,0.8489,0.65,1100.04,0.69,1056.81,1100.04,21.615,4.01,"[1100.04, 1056.81]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,time_balanced_weight,20,343,1105,49,4.43,0.432,0.051,0.101,0.152,68.13,0.8618,2.18,1088.33,-0.38,1068.52,1088.33,9.905,1.84,"[1088.33, 1068.52]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,combined,20,343,1105,84,7.6,0.432,0.147,0.332,0.479,21.63,0.8489,0.65,1100.04,0.69,1056.81,1100.04,21.615,4.01,"[1100.04, 1056.81]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,blended,20,343,1105,28,2.53,0.432,0.079,0.031,0.109,94.69,0.8436,0.01,1088.33,-0.38,1068.52,1088.33,9.905,1.84,"[1088.33, 1068.52]","[6, 7]",13
assembly_1,2,0.95,subgraph_mip,blended_union,20,343,1105,87,7.87,0.432,0.209,0.225,0.434,23.91,0.8434,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
