instance,num_phases,w_balanced,strategy,weight_attr,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,digraph_build_s,build_s,solve_s,elapsed_s,speedup_vs_full,objective,obj_vs_full_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total
assembly_1,2,0.9,full_mip,—,,343,1105,1105,100.0,0.368,0.0,7.248,7.248,1.0,0.843,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.9,subgraph_mip,edge_weight,1,343,1105,13,1.18,0.368,0.001,0.007,0.009,827.31,0.8493,0.75,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.9,subgraph_mip,time_balanced_weight,1,343,1105,13,1.18,0.368,0.004,0.008,0.012,613.54,0.9235,9.55,1160.13,6.19,996.72,1160.13,81.705,15.15,"[1160.13, 996.72]","[6, 7]",13
assembly_1,2,0.9,subgraph_mip,combined,1,343,1105,26,2.35,0.368,0.002,0.012,0.013,547.07,0.8493,0.75,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.9,subgraph_mip,blended,1,343,1105,13,1.18,0.368,0.001,0.012,0.013,571.62,0.8465,0.41,1088.33,-0.38,1068.52,1088.33,9.905,1.84,"[1088.33, 1068.52]","[6, 7]",13
assembly_1,2,0.9,subgraph_mip,blended_union,1,343,1105,31,2.81,0.368,0.015,0.16,0.175,41.47,0.843,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.9,subgraph_mip,diverse,1,343,1105,13,1.18,0.368,0.004,0.014,0.018,410.68,0.8465,0.41,1088.33,-0.38,1068.52,1088.33,9.905,1.84,"[1088.33, 1068.52]","[6, 7]",13
assembly_1,2,0.9,subgraph_mip,edge_weight,2,343,1105,15,1.36,0.368,0.008,0.061,0.069,105.67,0.8493,0.75,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.9,subgraph_mip,time_balanced_weight,2,343,1105,20,1.81,0.368,0.006,0.048,0.054,134.47,0.8836,4.81,1088.33,-0.38,1068.52,1088.33,9.905,1.84,"[1088.33, 1068.52]","[6, 7]",13
assembly_1,2,0.9,subgraph_mip,combined,2,343,1105,35,3.17,0.368,0.012,0.053,0.066,110.51,0.8493,0.75,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.9,subgraph_mip,blended,2,343,1105,15,1.36,0.368,0.009,0.029,0.038,190.02,0.8465,0.41,1088.33,-0.38,1068.52,1088.33,9.905,1.84,"[1088.33, 1068.52]","[6, 7]",13
assembly_1,2,0.9,subgraph_mip,blended_union,2,343,1105,36,3.26,0.368,0.044,0.223,0.267,27.13,0.843,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.9,subgraph_mip,diverse,2,343,1105,26,2.35,0.368,0.009,0.02,0.028,255.72,0.8465,0.41,1088.33,-0.38,1068.52,1088.33,9.905,1.84,"[1088.33, 1068.52]","[6, 7]",13
