instance,num_phases,w_balanced,strategy,weight_attr,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,digraph_build_s,build_s,solve_s,elapsed_s,speedup_vs_full,objective,obj_vs_full_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total
assembly_1,2,0.25,full_mip,—,,343,1105,1105,100.0,0.274,0.0,1.635,1.635,1.0,0.8375,0.0,1102.04,0.0,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.25,subgraph_mip,edge_weight,1,343,1105,13,1.18,0.274,0.001,0.011,0.012,134.22,0.8375,-0.0,1102.04,0.0,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.25,subgraph_mip,time_balanced_weight,1,343,1105,13,1.18,0.274,0.001,0.012,0.013,129.05,1.1023,31.62,1160.13,5.27,996.72,1160.13,81.705,15.15,"[1160.13, 996.72]","[6, 7]",13
assembly_1,2,0.25,subgraph_mip,combined,1,343,1105,26,2.35,0.274,0.001,0.014,0.015,108.89,0.8375,-0.0,1102.04,0.0,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.25,subgraph_mip,blended,1,343,1105,13,1.18,0.274,0.001,0.009,0.009,174.99,0.838,0.06,1092.52,-0.86,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.25,subgraph_mip,blended_union,1,343,1105,31,2.81,0.274,0.012,0.07,0.082,19.95,0.8375,0.0,1102.04,0.0,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.25,subgraph_mip,diverse,1,343,1105,13,1.18,0.274,0.006,0.005,0.011,147.72,0.838,0.06,1092.52,-0.86,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.25,subgraph_mip,edge_weight,2,343,1105,15,1.36,0.274,0.003,0.015,0.018,89.46,0.8375,0.0,1102.04,0.0,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.25,subgraph_mip,time_balanced_weight,2,343,1105,20,1.81,0.274,0.002,0.006,0.008,199.97,1.1023,31.62,1160.13,5.27,996.72,1160.13,81.705,15.15,"[1160.13, 996.72]","[6, 7]",13
assembly_1,2,0.25,subgraph_mip,combined,2,343,1105,35,3.17,0.274,0.005,0.015,0.02,82.31,0.8375,0.0,1102.04,0.0,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
