instance,num_phases,w_balanced,strategy,weight_attr,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,digraph_build_s,build_s,solve_s,elapsed_s,speedup_vs_full,objective,obj_vs_full_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total
assembly_1,2,0.35,full_mip,—,,343,1105,1105,100.0,0.325,0.0,1.562,1.562,1.0,0.8388,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.35,subgraph_mip,edge_weight,1,343,1105,13,1.18,0.325,0.001,0.005,0.006,259.85,0.8393,0.06,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.35,subgraph_mip,time_balanced_weight,1,343,1105,13,1.18,0.325,0.001,0.009,0.009,165.89,1.0748,28.14,1160.13,6.19,996.72,1160.13,81.705,15.15,"[1160.13, 996.72]","[6, 7]",13
assembly_1,2,0.35,subgraph_mip,combined,1,343,1105,26,2.35,0.325,0.001,0.014,0.015,103.02,0.8393,0.06,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.35,subgraph_mip,blended,1,343,1105,13,1.18,0.325,0.001,0.011,0.011,136.18,0.8388,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.35,subgraph_mip,blended_union,1,343,1105,31,2.81,0.325,0.008,0.025,0.034,46.37,0.8388,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.35,subgraph_mip,diverse,1,343,1105,13,1.18,0.325,0.003,0.011,0.013,116.48,0.8388,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.35,subgraph_mip,edge_weight,2,343,1105,15,1.36,0.325,0.006,0.024,0.029,53.02,0.8393,0.06,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.35,subgraph_mip,time_balanced_weight,2,343,1105,20,1.81,0.325,0.004,0.012,0.016,97.93,1.0748,28.14,1160.13,6.19,996.72,1160.13,81.705,15.15,"[1160.13, 996.72]","[6, 7]",13
assembly_1,2,0.35,subgraph_mip,combined,2,343,1105,35,3.17,0.325,0.01,0.024,0.034,46.4,0.8393,0.06,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.35,subgraph_mip,blended,2,343,1105,15,1.36,0.325,0.006,0.023,0.029,54.33,0.8388,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.35,subgraph_mip,blended_union,2,343,1105,36,3.26,0.325,0.02,0.126,0.146,10.71,0.8388,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
