instance,num_phases,w_balanced,strategy,weight_attr,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,digraph_build_s,build_s,solve_s,elapsed_s,speedup_vs_full,objective,obj_vs_full_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total
assembly_1,2,0.55,full_mip,—,,343,1105,1105,100.0,0.3,0.0,2.225,2.225,1.0,0.8403,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.55,subgraph_mip,edge_weight,1,343,1105,13,1.18,0.3,0.002,0.011,0.013,169.73,0.843,0.31,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.55,subgraph_mip,time_balanced_weight,1,343,1105,13,1.18,0.3,0.001,0.006,0.007,323.84,1.0198,21.36,1160.13,6.19,996.72,1160.13,81.705,15.15,"[1160.13, 996.72]","[6, 7]",13
assembly_1,2,0.55,subgraph_mip,combined,1,343,1105,26,2.35,0.3,0.002,0.007,0.009,250.93,0.843,0.31,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.55,subgraph_mip,blended,1,343,1105,13,1.18,0.3,0.001,0.007,0.008,268.33,0.8403,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.55,subgraph_mip,blended_union,1,343,1105,31,2.81,0.3,0.017,0.039,0.056,40.01,0.8403,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.55,subgraph_mip,diverse,1,343,1105,13,1.18,0.3,0.005,0.01,0.015,145.02,0.8403,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.55,subgraph_mip,edge_weight,2,343,1105,15,1.36,0.3,0.006,0.016,0.022,102.34,0.843,0.31,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.55,subgraph_mip,time_balanced_weight,2,343,1105,20,1.81,0.3,0.004,0.007,0.011,205.36,1.0198,21.36,1160.13,6.19,996.72,1160.13,81.705,15.15,"[1160.13, 996.72]","[6, 7]",13
assembly_1,2,0.55,subgraph_mip,combined,2,343,1105,35,3.17,0.3,0.01,0.031,0.041,54.17,0.843,0.31,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.55,subgraph_mip,blended,2,343,1105,15,1.36,0.3,0.007,0.021,0.028,79.19,0.8403,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.55,subgraph_mip,blended_union,2,343,1105,36,3.26,0.3,0.034,0.128,0.162,13.76,0.8403,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.55,subgraph_mip,diverse,2,343,1105,26,2.35,0.3,0.005,0.041,0.046,48.74,0.8403,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.55,subgraph_mip,edge_weight,5,343,1105,21,1.9,0.3,0.02,0.04,0.06,37.16,0.843,0.31,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.55,subgraph_mip,time_balanced_weight,5,343,1105,29,2.62,0.3,0.012,0.118,0.13,17.11,0.9924,18.1,1122.33,2.73,1034.52,1122.33,43.905,8.14,"[1122.33, 1034.52]","[7, 6]",13
assembly_1,2,0.55,subgraph_mip,combined,5,343,1105,50,4.52,0.3,0.028,0.103,0.131,16.96,0.843,0.31,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.55,subgraph_mip,blended,5,343,1105,19,1.72,0.3,0.009,0.03,0.039,56.74,0.8403,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.55,subgraph_mip,blended_union,5,343,1105,49,4.43,0.3,0.073,0.172,0.244,9.11,0.8403,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.55,subgraph_mip,diverse,5,343,1105,65,5.88,0.3,0.009,0.31,0.318,6.99,0.8403,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.55,subgraph_mip,edge_weight,10,343,1105,24,2.17,0.3,0.037,0.074,0.111,20.06,0.843,0.31,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.55,subgraph_mip,time_balanced_weight,10,343,1105,39,3.53,0.3,0.016,0.165,0.181,12.27,0.9924,18.1,1122.33,2.73,1034.52,1122.33,43.905,8.14,"[1122.33, 1034.52]","[7, 6]",13
assembly_1,2,0.55,subgraph_mip,combined,10,343,1105,63,5.7,0.3,0.03,0.09,0.12,18.48,0.843,0.31,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.55,subgraph_mip,blended,10,343,1105,27,2.44,0.3,0.019,0.062,0.081,27.38,0.8403,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.55,subgraph_mip,blended_union,10,343,1105,64,5.79,0.3,0.095,0.256,0.35,6.35,0.8403,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.55,subgraph_mip,diverse,10,343,1105,126,11.4,0.3,0.007,0.191,0.198,11.22,0.8403,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.55,subgraph_mip,edge_weight,20,343,1105,35,3.17,0.3,0.068,0.05,0.118,18.83,0.8429,0.3,1100.04,0.69,1056.81,1100.04,21.615,4.01,"[1100.04, 1056.81]","[6, 7]",13
assembly_1,2,0.55,subgraph_mip,time_balanced_weight,20,343,1105,49,4.43,0.3,0.022,0.267,0.289,7.69,0.9924,18.1,1122.33,2.73,1034.52,1122.33,43.905,8.14,"[1122.33, 1034.52]","[7, 6]",13
assembly_1,2,0.55,subgraph_mip,combined,20,343,1105,84,7.6,0.3,0.115,0.215,0.329,6.76,0.8429,0.3,1100.04,0.69,1056.81,1100.04,21.615,4.01,"[1100.04, 1056.81]","[6, 7]",13
