instance,num_phases,w_balanced,strategy,weight_attr,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,digraph_build_s,build_s,solve_s,elapsed_s,speedup_vs_full,objective,obj_vs_full_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total
assembly_1,2,0.6,full_mip,—,,343,1105,1105,100.0,0.279,0.0,3.032,3.032,1.0,0.8407,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.6,subgraph_mip,edge_weight,1,343,1105,13,1.18,0.279,0.001,0.012,0.013,237.83,0.8439,0.38,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.6,subgraph_mip,time_balanced_weight,1,343,1105,13,1.18,0.279,0.001,0.015,0.015,198.91,1.0061,19.67,1160.13,6.19,996.72,1160.13,81.705,15.15,"[1160.13, 996.72]","[6, 7]",13
assembly_1,2,0.6,subgraph_mip,combined,1,343,1105,26,2.35,0.279,0.001,0.014,0.015,201.69,0.8439,0.38,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.6,subgraph_mip,blended,1,343,1105,13,1.18,0.279,0.001,0.013,0.014,222.16,0.8407,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.6,subgraph_mip,blended_union,1,343,1105,31,2.81,0.279,0.008,0.058,0.066,45.93,0.8407,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.6,subgraph_mip,diverse,1,343,1105,13,1.18,0.279,0.006,0.009,0.015,202.65,0.8407,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
assembly_1,2,0.6,subgraph_mip,edge_weight,2,343,1105,15,1.36,0.279,0.012,0.057,0.068,44.46,0.8439,0.38,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.6,subgraph_mip,time_balanced_weight,2,343,1105,20,1.81,0.279,0.002,0.011,0.013,234.35,1.0061,19.67,1160.13,6.19,996.72,1160.13,81.705,15.15,"[1160.13, 996.72]","[6, 7]",13
assembly_1,2,0.6,subgraph_mip,combined,2,343,1105,35,3.17,0.279,0.017,0.023,0.04,76.67,0.8439,0.38,1102.04,0.87,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13
assembly_1,2,0.6,subgraph_mip,blended,2,343,1105,15,1.36,0.279,0.012,0.022,0.034,88.03,0.8407,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13
