instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,objective,ideal_obj,obj_vs_ideal_pct,d_obj_pct,path_cost,c_min,path_cost_vs_cmin_pct,alpha_abs,phase_width,alpha_vs_width_pct,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_perc_graph,stop_reason
assembly_2,3,0.9,adaptive,1,22160,134216,41,0.03,41,195.249,1.18,0.265,1.445,1.0451,1.0126,3.2,,1.3201,1.0126,30.36,898,896.333,0.19,0.45,"[897, 894, 898]","[6, 5, 6]",17,3.0,
assembly_2,3,0.9,adaptive,2,22160,134216,61,0.05,20,195.249,1.768,0.138,1.906,1.0451,1.0126,3.2,0.0,1.3201,1.0126,30.36,898,896.333,0.19,0.45,"[897, 894, 898]","[6, 5, 6]",17,3.0,
assembly_2,3,0.9,adaptive,3,22160,134216,65,0.05,4,195.249,2.272,0.279,2.551,1.0359,1.0126,2.29,0.8824,1.2279,1.0126,21.25,898,896.333,0.19,0.45,"[897, 894, 898]","[6, 5, 6]",17,3.0,
assembly_2,3,0.9,adaptive,4,22160,134216,68,0.05,3,195.249,2.711,0.168,2.88,1.0359,1.0126,2.29,0.0,1.2279,1.0126,21.25,898,896.333,0.19,0.45,"[897, 894, 898]","[6, 5, 6]",17,3.0,
assembly_2,3,0.9,adaptive,6,22160,134216,76,0.06,8,195.249,3.581,0.132,3.713,1.0359,1.0126,2.29,0.0,1.2279,1.0126,21.25,898,896.333,0.19,0.45,"[897, 894, 898]","[6, 5, 6]",17,3.0,
assembly_2,3,0.9,adaptive,8,22160,134216,87,0.06,11,195.249,4.438,0.302,4.74,1.0358,1.0126,2.29,0.0035,1.2275,1.0126,21.22,898,896.333,0.19,0.45,"[897, 894, 898]","[6, 5, 6]",17,3.0,
assembly_2,3,0.9,adaptive,12,22160,134216,99,0.07,12,195.249,6.148,0.207,6.355,1.0358,1.0126,2.29,0.0,1.2275,1.0126,21.22,898,896.333,0.19,0.45,"[897, 894, 898]","[6, 5, 6]",17,3.0,
assembly_2,3,0.9,adaptive,16,22160,134216,109,0.08,10,195.249,7.899,0.193,8.092,1.0358,1.0126,2.29,0.0,1.2275,1.0126,21.22,898,896.333,0.19,0.45,"[897, 894, 898]","[6, 5, 6]",17,3.0,
assembly_2,3,0.9,adaptive,24,22160,134216,133,0.1,24,195.249,10.856,0.34,11.197,1.0338,1.0126,2.08,0.2004,1.2068,1.0126,19.17,898,896.333,0.19,0.45,"[897, 894, 898]","[6, 5, 6]",17,3.0,
assembly_2,3,0.9,adaptive,32,22160,134216,154,0.11,21,195.249,13.877,0.327,14.204,1.0336,1.0126,2.07,0.0143,1.2053,1.0126,19.02,898,896.333,0.19,0.45,"[897, 894, 898]","[6, 5, 6]",17,3.0,
assembly_2,3,0.9,adaptive,48,22160,134216,222,0.17,68,195.249,18.731,0.532,19.262,1.0229,1.0126,1.01,1.0339,1.0781,1.0126,6.46,900,896.333,0.41,1.23,"[889, 900, 900]","[5, 8, 4]",17,3.0,
assembly_2,3,0.9,adaptive,64,22160,134216,437,0.33,215,195.249,19.495,0.798,20.293,1.0229,1.0126,1.01,-0.0,1.0781,1.0126,6.46,900,896.333,0.41,1.23,"[889, 900, 900]","[5, 8, 4]",17,3.0,
assembly_2,3,0.9,adaptive,96,22160,134216,810,0.6,373,195.249,21.2,5.205,26.406,1.0229,1.0126,1.01,0.0,1.0781,1.0126,6.46,900,896.333,0.41,1.23,"[889, 900, 900]","[5, 8, 4]",17,3.0,
assembly_2,3,0.9,adaptive,128,22160,134216,1169,0.87,359,195.249,23.008,10.062,33.07,1.0229,1.0126,1.01,-0.0,1.0781,1.0126,6.46,900,896.333,0.41,1.23,"[889, 900, 900]","[5, 8, 4]",17,3.0,
assembly_2,3,0.9,adaptive,192,22160,134216,1873,1.4,704,195.249,26.594,22.802,49.396,1.0229,1.0126,1.01,0.0,1.0781,1.0126,6.46,900,896.333,0.41,1.23,"[889, 900, 900]","[5, 8, 4]",17,3.0,
assembly_2,3,0.9,adaptive,256,22160,134216,2516,1.87,643,195.249,30.976,50.905,81.881,1.0229,1.0126,1.01,0.0,1.0781,1.0126,6.46,900,896.333,0.41,1.23,"[889, 900, 900]","[5, 8, 4]",17,3.0,
assembly_2,3,0.9,adaptive,512,22160,134216,4856,3.62,2340,195.249,44.181,192.982,237.162,1.0229,1.0126,1.01,0.0,1.0781,1.0126,6.46,900,896.333,0.41,1.23,"[889, 900, 900]","[5, 8, 4]",17,3.0,stop_perc_graph
