instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,objective,ideal_obj,obj_vs_ideal_pct,d_obj_pct,path_cost,c_min,path_cost_vs_cmin_pct,alpha_abs,phase_width,alpha_vs_width_pct,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_perc_graph,stop_reason
assembly_2,3,0.7,adaptive,1,22160,134216,41,0.03,41,195.708,1.177,0.233,1.409,1.048,1.0126,3.49,,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.7,adaptive,2,22160,134216,61,0.05,20,195.708,1.769,0.238,2.006,1.048,1.0126,3.49,0.0,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.7,adaptive,3,22160,134216,65,0.05,4,195.708,2.254,0.131,2.384,1.048,1.0126,3.49,0.0,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.7,adaptive,4,22160,134216,68,0.05,3,195.708,2.665,0.153,2.817,1.048,1.0126,3.49,0.0,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.7,adaptive,6,22160,134216,76,0.06,8,195.708,3.591,0.198,3.79,1.048,1.0126,3.49,0.0,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.7,adaptive,8,22160,134216,87,0.06,11,195.708,4.455,0.662,5.117,1.048,1.0126,3.49,0.0,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.7,adaptive,12,22160,134216,99,0.07,12,195.708,6.164,0.215,6.38,1.048,1.0126,3.49,0.0,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.7,adaptive,16,22160,134216,109,0.08,10,195.708,7.967,0.268,8.235,1.048,1.0126,3.49,0.0,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.7,adaptive,24,22160,134216,133,0.1,24,195.708,10.958,0.304,11.262,1.048,1.0126,3.49,-0.0,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.7,adaptive,32,22160,134216,154,0.11,21,195.708,14.197,0.323,14.519,1.0466,1.0126,3.35,0.1365,1.0134,1.0126,0.07,939,896.333,4.76,8.37,"[939, 864, 886]","[5, 5, 7]",17,3.0,
assembly_2,3,0.7,adaptive,48,22160,134216,208,0.15,54,195.708,19.061,0.329,19.39,1.0358,1.0126,2.29,1.028,1.0777,1.0126,6.42,901,896.333,0.52,1.45,"[888, 900, 901]","[9, 4, 4]",17,3.0,
assembly_2,3,0.7,adaptive,64,22160,134216,411,0.31,203,195.708,19.916,1.149,21.065,1.0358,1.0126,2.29,0.0,1.0777,1.0126,6.42,901,896.333,0.52,1.45,"[888, 900, 901]","[9, 4, 4]",17,3.0,
assembly_2,3,0.7,adaptive,96,22160,134216,791,0.59,380,195.708,21.694,3.235,24.929,1.0358,1.0126,2.29,0.0,1.0777,1.0126,6.42,901,896.333,0.52,1.45,"[888, 900, 901]","[9, 4, 4]",17,3.0,
assembly_2,3,0.7,adaptive,128,22160,134216,1157,0.86,366,195.708,23.517,7.852,31.369,1.0358,1.0126,2.29,0.0,1.0777,1.0126,6.42,901,896.333,0.52,1.45,"[888, 900, 901]","[9, 4, 4]",17,3.0,
assembly_2,3,0.7,adaptive,192,22160,134216,1876,1.4,719,195.708,26.994,15.586,42.58,1.0358,1.0126,2.29,0.0,1.0777,1.0126,6.42,901,896.333,0.52,1.45,"[888, 900, 901]","[9, 4, 4]",17,3.0,
assembly_2,3,0.7,adaptive,256,22160,134216,2515,1.87,639,195.708,31.548,37.843,69.39,1.0356,1.0126,2.27,0.0197,1.0796,1.0126,6.62,900,896.333,0.41,1.23,"[889, 900, 900]","[5, 8, 4]",17,3.0,
assembly_2,3,0.7,adaptive,512,22160,134216,4864,3.62,2349,195.708,44.306,147.737,192.042,1.0356,1.0126,2.27,0.0,1.0796,1.0126,6.62,900,896.333,0.41,1.23,"[889, 900, 900]","[5, 8, 4]",17,3.0,stop_perc_graph
