instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,objective,ideal_obj,obj_vs_ideal_pct,d_obj_pct,path_cost,c_min,path_cost_vs_cmin_pct,alpha_abs,phase_width,alpha_vs_width_pct,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_perc_graph,stop_reason
assembly_2,3,0.6,adaptive,1,22160,134216,41,0.03,41,198.93,1.354,0.299,1.653,1.0438,1.0126,3.07,,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.6,adaptive,2,22160,134216,61,0.05,20,198.93,1.852,0.303,2.155,1.0438,1.0126,3.07,-0.0,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.6,adaptive,3,22160,134216,65,0.05,4,198.93,2.173,0.146,2.319,1.0438,1.0126,3.07,0.0,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.6,adaptive,4,22160,134216,68,0.05,3,198.93,2.621,0.223,2.844,1.0438,1.0126,3.07,0.0,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.6,adaptive,6,22160,134216,76,0.06,8,198.93,3.524,0.673,4.197,1.0438,1.0126,3.07,0.0,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.6,adaptive,8,22160,134216,87,0.06,11,198.93,4.38,0.531,4.911,1.0438,1.0126,3.07,-0.0,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.6,adaptive,12,22160,134216,99,0.07,12,198.93,6.082,0.196,6.278,1.0438,1.0126,3.07,0.0,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.6,adaptive,16,22160,134216,109,0.08,10,198.93,7.768,0.177,7.945,1.0438,1.0126,3.07,-0.0,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.6,adaptive,24,22160,134216,133,0.1,24,198.93,10.837,0.197,11.034,1.0438,1.0126,3.07,0.0,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.6,adaptive,32,22160,134216,154,0.11,21,198.93,13.899,0.324,14.223,1.0419,1.0126,2.88,0.1828,1.0134,1.0126,0.07,939,896.333,4.76,8.37,"[939, 864, 886]","[5, 5, 7]",17,3.0,
assembly_2,3,0.6,adaptive,48,22160,134216,199,0.15,45,198.93,18.626,0.491,19.116,1.0419,1.0126,2.88,0.0,1.0134,1.0126,0.07,939,896.333,4.76,8.37,"[939, 864, 886]","[5, 5, 7]",17,3.0,
assembly_2,3,0.6,adaptive,64,22160,134216,409,0.3,210,198.93,19.656,0.726,20.382,1.0371,1.0126,2.42,0.4537,1.0304,1.0126,1.75,922,896.333,2.86,6.47,"[864, 922, 903]","[4, 6, 7]",17,3.0,
assembly_2,3,0.6,adaptive,96,22160,134216,791,0.59,382,198.93,21.377,4.184,25.562,1.0351,1.0126,2.21,0.1992,1.0269,1.0126,1.41,921,896.333,2.75,6.36,"[864, 921, 904]","[4, 6, 7]",17,3.0,
assembly_2,3,0.6,adaptive,128,22160,134216,1162,0.87,371,198.93,23.239,6.445,29.684,1.0351,1.0126,2.21,0.0,1.0269,1.0126,1.41,921,896.333,2.75,6.36,"[864, 921, 904]","[4, 6, 7]",17,3.0,
assembly_2,3,0.6,adaptive,192,22160,134216,1866,1.39,704,198.93,27.062,13.313,40.375,1.0351,1.0126,2.21,0.0,1.0269,1.0126,1.41,921,896.333,2.75,6.36,"[864, 921, 904]","[4, 6, 7]",17,3.0,
assembly_2,3,0.6,adaptive,256,22160,134216,2519,1.88,653,198.93,31.009,43.361,74.37,1.0351,1.0126,2.21,0.0,1.0269,1.0126,1.41,921,896.333,2.75,6.36,"[864, 921, 904]","[4, 6, 7]",17,3.0,
assembly_2,3,0.6,adaptive,512,22160,134216,4878,3.63,2359,198.93,44.701,111.303,156.003,1.0351,1.0126,2.21,0.0016,1.0269,1.0126,1.4,921,896.333,2.75,6.36,"[864, 921, 904]","[4, 6, 7]",17,3.0,stop_perc_graph
