instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,objective,ideal_obj,obj_vs_ideal_pct,d_obj_pct,path_cost,c_min,path_cost_vs_cmin_pct,alpha_abs,phase_width,alpha_vs_width_pct,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_perc_graph,stop_reason
assembly_2,3,0.8,adaptive,1,22160,134216,41,0.03,41,198.138,1.308,0.181,1.489,1.0523,1.0126,3.92,,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.8,adaptive,2,22160,134216,61,0.05,20,198.138,1.836,0.132,1.968,1.0523,1.0126,3.92,-0.0,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.8,adaptive,3,22160,134216,65,0.05,4,198.138,2.179,0.22,2.399,1.0523,1.0126,3.92,0.0,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.8,adaptive,4,22160,134216,68,0.05,3,198.138,2.637,0.129,2.766,1.0523,1.0126,3.92,-0.0,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.8,adaptive,6,22160,134216,76,0.06,8,198.138,3.512,0.191,3.703,1.0523,1.0126,3.92,0.0,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.8,adaptive,8,22160,134216,87,0.06,11,198.138,4.35,0.345,4.695,1.0523,1.0126,3.92,0.0,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.8,adaptive,12,22160,134216,99,0.07,12,198.138,5.973,0.227,6.2,1.0523,1.0126,3.92,-0.0,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.8,adaptive,16,22160,134216,109,0.08,10,198.138,7.81,0.21,8.02,1.0523,1.0126,3.92,-0.0,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.8,adaptive,24,22160,134216,133,0.1,24,198.138,10.944,0.39,11.334,1.0523,1.0126,3.92,0.0,1.0181,1.0126,0.54,939,896.333,4.76,8.37,"[864, 939, 886]","[4, 6, 7]",17,3.0,
assembly_2,3,0.8,adaptive,32,22160,134216,154,0.11,21,198.138,13.901,0.395,14.295,1.0514,1.0126,3.82,0.0907,1.0134,1.0126,0.07,939,896.333,4.76,8.37,"[939, 864, 886]","[5, 5, 7]",17,3.0,
assembly_2,3,0.8,adaptive,48,22160,134216,222,0.17,68,198.138,18.673,0.39,19.063,1.0291,1.0126,1.62,2.1216,1.0781,1.0126,6.46,900,896.333,0.41,1.23,"[889, 900, 900]","[5, 8, 4]",17,3.0,
assembly_2,3,0.8,adaptive,64,22160,134216,430,0.32,208,198.138,19.271,1.382,20.653,1.0291,1.0126,1.62,0.0,1.0781,1.0126,6.46,900,896.333,0.41,1.23,"[889, 900, 900]","[5, 8, 4]",17,3.0,
assembly_2,3,0.8,adaptive,96,22160,134216,793,0.59,363,198.138,21.393,3.766,25.159,1.0291,1.0126,1.62,0.0,1.0781,1.0126,6.46,900,896.333,0.41,1.23,"[889, 900, 900]","[5, 8, 4]",17,3.0,
assembly_2,3,0.8,adaptive,128,22160,134216,1155,0.86,362,198.138,23.056,9.066,32.122,1.0291,1.0126,1.62,-0.0,1.0781,1.0126,6.46,900,896.333,0.41,1.23,"[889, 900, 900]","[5, 8, 4]",17,3.0,
assembly_2,3,0.8,adaptive,192,22160,134216,1869,1.39,714,198.138,26.747,26.961,53.708,1.0291,1.0126,1.62,0.0,1.0781,1.0126,6.46,900,896.333,0.41,1.23,"[889, 900, 900]","[5, 8, 4]",17,3.0,
assembly_2,3,0.8,adaptive,256,22160,134216,2514,1.87,645,198.138,32.022,38.981,71.004,1.0291,1.0126,1.62,0.0,1.0781,1.0126,6.46,900,896.333,0.41,1.23,"[889, 900, 900]","[5, 8, 4]",17,3.0,
assembly_2,3,0.8,adaptive,512,22160,134216,4858,3.62,2344,198.138,45.337,179.042,224.379,1.0291,1.0126,1.62,-0.0,1.0781,1.0126,6.46,900,896.333,0.41,1.23,"[889, 900, 900]","[5, 8, 4]",17,3.0,stop_perc_graph
