instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,objective,ideal_obj,obj_vs_ideal_pct,d_obj_pct,path_cost,c_min,path_cost_vs_cmin_pct,alpha_abs,phase_width,alpha_vs_width_pct,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_perc_graph,stop_reason
assembly_1,3,0.2,adaptive,2,343,1105,42,3.8,5,0.229,0.02,0.257,0.277,0.8492,0.8329,1.95,0.0784,0.8332,0.8329,0.03,788.33,718.95,9.65,28.42,"[584.04, 784.48, 788.33]","[3, 5, 5]",13,10.0,
assembly_1,3,0.2,adaptive,3,343,1105,48,4.34,6,0.229,0.022,0.465,0.487,0.8492,0.8329,1.95,-0.0,0.8332,0.8329,0.03,788.33,718.95,9.65,28.42,"[584.04, 784.48, 788.33]","[3, 5, 5]",13,10.0,
assembly_1,3,0.2,adaptive,4,343,1105,54,4.89,6,0.229,0.028,0.386,0.414,0.8492,0.8329,1.95,0.0,0.8332,0.8329,0.03,788.33,718.95,9.65,28.42,"[584.04, 784.48, 788.33]","[3, 5, 5]",13,10.0,
assembly_1,3,0.2,adaptive,6,343,1105,64,5.79,10,0.229,0.068,0.848,0.915,0.8492,0.8329,1.95,0.0,0.8332,0.8329,0.03,788.33,718.95,9.65,28.42,"[584.04, 784.48, 788.33]","[3, 5, 5]",13,10.0,
assembly_1,3,0.2,adaptive,8,343,1105,73,6.61,9,0.229,0.056,0.527,0.583,0.8492,0.8329,1.95,-0.0,0.8332,0.8329,0.03,788.33,718.95,9.65,28.42,"[584.04, 784.48, 788.33]","[3, 5, 5]",13,10.0,
assembly_1,3,0.2,adaptive,12,343,1105,83,7.51,10,0.229,0.085,0.439,0.524,0.8492,0.8329,1.95,0.0,0.8332,0.8329,0.03,788.33,718.95,9.65,28.42,"[584.04, 784.48, 788.33]","[3, 5, 5]",13,10.0,
assembly_1,3,0.2,adaptive,16,343,1105,89,8.05,6,0.229,0.137,0.5,0.637,0.8492,0.8329,1.95,0.0,0.8332,0.8329,0.03,788.33,718.95,9.65,28.42,"[584.04, 784.48, 788.33]","[3, 5, 5]",13,10.0,
assembly_1,3,0.2,adaptive,24,343,1105,150,13.57,61,0.229,0.11,0.981,1.092,0.8492,0.8329,1.95,-0.0,0.8332,0.8329,0.03,788.33,718.95,9.65,28.42,"[584.04, 784.48, 788.33]","[3, 5, 5]",13,10.0,stop_perc_graph
assembly_1,3,0.3,adaptive,1,343,1105,37,3.35,37,0.248,0.009,0.211,0.22,0.8544,0.8329,2.58,,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.3,adaptive,2,343,1105,42,3.8,5,0.248,0.018,0.499,0.517,0.8544,0.8329,2.58,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.3,adaptive,3,343,1105,48,4.34,6,0.248,0.036,0.801,0.837,0.8544,0.8329,2.58,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.3,adaptive,4,343,1105,54,4.89,6,0.248,0.04,1.022,1.061,0.8544,0.8329,2.58,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.3,adaptive,6,343,1105,64,5.79,10,0.248,0.053,1.084,1.137,0.8544,0.8329,2.58,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.3,adaptive,8,343,1105,73,6.61,9,0.248,0.053,0.859,0.912,0.8544,0.8329,2.58,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.3,adaptive,12,343,1105,83,7.51,10,0.248,0.076,0.431,0.507,0.8544,0.8329,2.58,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.3,adaptive,16,343,1105,89,8.05,6,0.248,0.096,0.392,0.489,0.8544,0.8329,2.58,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.3,adaptive,24,343,1105,148,13.39,59,0.248,0.101,0.506,0.607,0.8544,0.8329,2.58,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,stop_perc_graph
assembly_1,3,0.4,adaptive,1,343,1105,37,3.35,37,0.28,0.009,0.243,0.253,0.856,0.8329,2.77,,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.4,adaptive,2,343,1105,42,3.8,5,0.28,0.018,0.74,0.758,0.856,0.8329,2.77,-0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.4,adaptive,3,343,1105,48,4.34,6,0.28,0.021,0.777,0.798,0.856,0.8329,2.77,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.4,adaptive,4,343,1105,54,4.89,6,0.28,0.034,0.698,0.732,0.856,0.8329,2.77,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.4,adaptive,6,343,1105,64,5.79,10,0.28,0.082,0.405,0.487,0.856,0.8329,2.77,-0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.4,adaptive,8,343,1105,73,6.61,9,0.28,0.062,0.648,0.71,0.856,0.8329,2.77,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.4,adaptive,12,343,1105,83,7.51,10,0.28,0.072,0.509,0.581,0.856,0.8329,2.77,-0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.4,adaptive,16,343,1105,89,8.05,6,0.28,0.094,0.293,0.387,0.856,0.8329,2.77,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.4,adaptive,24,343,1105,150,13.57,61,0.28,0.105,0.587,0.692,0.856,0.8329,2.77,-0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,stop_perc_graph
assembly_1,3,0.5,adaptive,1,343,1105,37,3.35,37,0.267,0.011,0.39,0.401,0.8576,0.8329,2.96,,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.5,adaptive,2,343,1105,42,3.8,5,0.267,0.015,0.389,0.403,0.8576,0.8329,2.96,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.5,adaptive,3,343,1105,48,4.34,6,0.267,0.028,0.81,0.838,0.8576,0.8329,2.96,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.5,adaptive,4,343,1105,54,4.89,6,0.267,0.041,0.311,0.352,0.8576,0.8329,2.96,-0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.5,adaptive,6,343,1105,64,5.79,10,0.267,0.052,0.528,0.58,0.8576,0.8329,2.96,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.5,adaptive,8,343,1105,73,6.61,9,0.267,0.059,1.02,1.079,0.8576,0.8329,2.96,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.5,adaptive,12,343,1105,83,7.51,10,0.267,0.08,0.307,0.387,0.8576,0.8329,2.96,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.5,adaptive,16,343,1105,89,8.05,6,0.267,0.096,0.203,0.299,0.8576,0.8329,2.96,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.5,adaptive,24,343,1105,150,13.57,61,0.267,0.105,0.322,0.427,0.8576,0.8329,2.96,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,stop_perc_graph
assembly_1,3,0.6,adaptive,1,343,1105,37,3.35,37,0.295,0.012,0.343,0.356,0.8592,0.8329,3.15,,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.6,adaptive,2,343,1105,42,3.8,5,0.295,0.028,0.311,0.338,0.8592,0.8329,3.15,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.6,adaptive,3,343,1105,48,4.34,6,0.295,0.036,0.483,0.519,0.8592,0.8329,3.15,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.6,adaptive,4,343,1105,54,4.89,6,0.295,0.041,0.726,0.767,0.8592,0.8329,3.15,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.6,adaptive,6,343,1105,64,5.79,10,0.295,0.048,1.121,1.169,0.8592,0.8329,3.15,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.6,adaptive,8,343,1105,73,6.61,9,0.295,0.075,0.519,0.594,0.8592,0.8329,3.15,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.6,adaptive,12,343,1105,83,7.51,10,0.295,0.079,0.674,0.753,0.8592,0.8329,3.15,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.6,adaptive,16,343,1105,89,8.05,6,0.295,0.1,0.299,0.399,0.8592,0.8329,3.15,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.6,adaptive,24,343,1105,150,13.57,61,0.295,0.103,0.534,0.637,0.8592,0.8329,3.15,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,stop_perc_graph
assembly_1,3,0.7,adaptive,1,343,1105,37,3.35,37,0.264,0.01,0.192,0.202,0.8608,0.8329,3.34,,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.7,adaptive,2,343,1105,42,3.8,5,0.264,0.021,0.558,0.579,0.8608,0.8329,3.34,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.7,adaptive,3,343,1105,48,4.34,6,0.264,0.031,0.165,0.195,0.8608,0.8329,3.34,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.7,adaptive,4,343,1105,54,4.89,6,0.264,0.039,0.823,0.862,0.8608,0.8329,3.34,-0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.7,adaptive,6,343,1105,64,5.79,10,0.264,0.044,0.184,0.228,0.8608,0.8329,3.34,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.7,adaptive,8,343,1105,73,6.61,9,0.264,0.069,0.229,0.298,0.8608,0.8329,3.34,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.7,adaptive,12,343,1105,83,7.51,10,0.264,0.088,0.214,0.302,0.8608,0.8329,3.34,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.7,adaptive,16,343,1105,89,8.05,6,0.264,0.102,0.217,0.319,0.8608,0.8329,3.34,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.7,adaptive,24,343,1105,150,13.57,61,0.264,0.15,0.475,0.625,0.8608,0.8329,3.34,-0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,stop_perc_graph
assembly_1,3,0.8,adaptive,1,343,1105,37,3.35,37,0.258,0.01,0.352,0.361,0.8624,0.8329,3.54,,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.8,adaptive,2,343,1105,42,3.8,5,0.258,0.016,0.29,0.306,0.8624,0.8329,3.54,-0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.8,adaptive,3,343,1105,48,4.34,6,0.258,0.024,0.554,0.578,0.8624,0.8329,3.54,-0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.8,adaptive,4,343,1105,54,4.89,6,0.258,0.035,0.716,0.75,0.8624,0.8329,3.54,-0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.8,adaptive,6,343,1105,64,5.79,10,0.258,0.065,0.223,0.288,0.8624,0.8329,3.54,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.8,adaptive,8,343,1105,73,6.61,9,0.258,0.079,0.279,0.358,0.8624,0.8329,3.54,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.8,adaptive,12,343,1105,83,7.51,10,0.258,0.085,0.2,0.285,0.8624,0.8329,3.54,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.8,adaptive,16,343,1105,89,8.05,6,0.258,0.125,0.302,0.427,0.8624,0.8329,3.54,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.8,adaptive,24,343,1105,150,13.57,61,0.258,0.15,0.432,0.582,0.8624,0.8329,3.54,-0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,stop_perc_graph
assembly_1,3,0.9,adaptive,1,343,1105,37,3.35,37,0.244,0.009,0.299,0.308,0.864,0.8329,3.73,,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.9,adaptive,2,343,1105,42,3.8,5,0.244,0.016,0.401,0.417,0.864,0.8329,3.73,-0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.9,adaptive,3,343,1105,48,4.34,6,0.244,0.022,0.291,0.313,0.864,0.8329,3.73,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.9,adaptive,4,343,1105,54,4.89,6,0.244,0.05,0.217,0.267,0.864,0.8329,3.73,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.9,adaptive,6,343,1105,64,5.79,10,0.244,0.043,0.258,0.301,0.864,0.8329,3.73,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.9,adaptive,8,343,1105,73,6.61,9,0.244,0.099,0.386,0.485,0.864,0.8329,3.73,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.9,adaptive,12,343,1105,83,7.51,10,0.244,0.098,0.283,0.38,0.864,0.8329,3.73,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.9,adaptive,16,343,1105,89,8.05,6,0.244,0.168,0.326,0.494,0.864,0.8329,3.73,0.0,0.8496,0.8329,2.0,747.12,718.95,3.92,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,10.0,
assembly_1,3,0.9,adaptive,24,343,1105,149,13.48,60,0.244,0.109,0.677,0.786,0.8636,0.8329,3.68,0.0482,1.103,0.8329,32.42,722.42,718.95,0.48,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13,10.0,stop_perc_graph
