instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,objective,ideal_obj,obj_vs_ideal_pct,d_obj_pct,path_cost,c_min,path_cost_vs_cmin_pct,alpha_abs,phase_width,alpha_vs_width_pct,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,7,0.2,adaptive,1,343,1105,35,3.17,35,0.203,0.01,2.927,2.937,0.8686,0.8329,4.28,,0.8536,0.8329,2.49,343.5,308.121,11.48,31.99,"[339.12, 244.92, 342.48, 332, 278.83, 343.5, 276]","[2, 1, 2, 2, 2, 2, 2]",13,
assembly_1,7,0.2,adaptive,2,343,1105,41,3.71,6,0.203,0.018,1.717,1.735,0.8686,0.8329,4.28,0.0,0.8536,0.8329,2.49,343.5,308.121,11.48,31.99,"[339.12, 244.92, 342.48, 332, 278.83, 343.5, 276]","[2, 1, 2, 2, 2, 2, 2]",13,
assembly_1,7,0.2,adaptive,3,343,1105,47,4.25,6,0.203,0.024,0.976,0.999,0.8686,0.8329,4.28,0.0,0.8536,0.8329,2.49,343.5,308.121,11.48,31.99,"[339.12, 244.92, 342.48, 332, 278.83, 343.5, 276]","[2, 1, 2, 2, 2, 2, 2]",13,
assembly_1,7,0.2,adaptive,4,343,1105,51,4.62,4,0.203,0.03,0.665,0.695,0.8686,0.8329,4.28,0.0,0.8536,0.8329,2.49,343.5,308.121,11.48,31.99,"[339.12, 244.92, 342.48, 332, 278.83, 343.5, 276]","[2, 1, 2, 2, 2, 2, 2]",13,
assembly_1,7,0.2,adaptive,6,343,1105,60,5.43,9,0.203,0.043,1.691,1.734,0.8677,0.8329,4.18,0.1032,0.8512,0.8329,2.19,345.5,308.121,12.13,32.64,"[339.12, 244.92, 342.48, 332, 278.83, 345.5, 274]","[2, 1, 2, 2, 2, 2, 2]",13,
assembly_1,7,0.2,adaptive,8,343,1105,62,5.61,2,0.203,0.085,2.22,2.305,0.8677,0.8329,4.18,0.0,0.8512,0.8329,2.19,345.5,308.121,12.13,32.64,"[339.12, 244.92, 342.48, 332, 278.83, 345.5, 274]","[2, 1, 2, 2, 2, 2, 2]",13,
assembly_1,7,0.2,adaptive,12,343,1105,69,6.24,7,0.203,0.108,2.688,2.796,0.8677,0.8329,4.18,0.0,0.8512,0.8329,2.19,345.5,308.121,12.13,32.64,"[339.12, 244.92, 342.48, 332, 278.83, 345.5, 274]","[2, 1, 2, 2, 2, 2, 2]",13,
assembly_1,7,0.2,adaptive,16,343,1105,78,7.06,9,0.203,0.16,2.161,2.321,0.8638,0.8329,3.71,0.4461,0.8361,0.8329,0.38,360.68,308.121,17.06,40.63,"[339.12, 244.92, 350, 276, 350.63, 235.5, 360.68]","[2, 1, 2, 2, 2, 1, 3]",13,
assembly_1,7,0.2,adaptive,24,343,1105,116,10.5,38,0.203,0.176,3.134,3.311,0.8592,0.8329,3.16,0.5339,0.8371,0.8329,0.5,350.63,308.121,13.8,34.31,"[339.12, 244.92, 350, 276, 350.63, 329.7, 266.48]","[2, 1, 2, 2, 2, 2, 2]",13,stop_perc_graph
