instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,objective,ideal_obj,obj_vs_ideal_pct,d_obj_pct,path_cost,c_min,path_cost_vs_cmin_pct,alpha_abs,phase_width,alpha_vs_width_pct,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,7,0.7,adaptive,1,343,1105,35,3.17,35,0.275,0.013,0.88,0.893,0.9061,0.8329,8.78,,0.8536,0.8329,2.49,343.5,308.121,11.48,31.99,"[339.12, 244.92, 342.48, 332, 278.83, 343.5, 276]","[2, 1, 2, 2, 2, 2, 2]",13,
assembly_1,7,0.7,adaptive,2,343,1105,41,3.71,6,0.275,0.02,1.071,1.091,0.9061,0.8329,8.78,0.0,0.8536,0.8329,2.49,343.5,308.121,11.48,31.99,"[339.12, 244.92, 342.48, 332, 278.83, 343.5, 276]","[2, 1, 2, 2, 2, 2, 2]",13,
assembly_1,7,0.7,adaptive,3,343,1105,47,4.25,6,0.275,0.026,0.675,0.701,0.9061,0.8329,8.78,-0.0,0.8536,0.8329,2.49,343.5,308.121,11.48,31.99,"[339.12, 244.92, 342.48, 332, 278.83, 343.5, 276]","[2, 1, 2, 2, 2, 2, 2]",13,
assembly_1,7,0.7,adaptive,4,343,1105,51,4.62,4,0.275,0.033,0.839,0.873,0.9061,0.8329,8.78,0.0,0.8536,0.8329,2.49,343.5,308.121,11.48,31.99,"[339.12, 244.92, 342.48, 332, 278.83, 343.5, 276]","[2, 1, 2, 2, 2, 2, 2]",13,
assembly_1,7,0.7,adaptive,6,343,1105,60,5.43,9,0.275,0.056,0.865,0.921,0.9061,0.8329,8.78,-0.0,0.8536,0.8329,2.49,343.5,308.121,11.48,31.99,"[339.12, 244.92, 342.48, 332, 278.83, 343.5, 276]","[2, 1, 2, 2, 2, 2, 2]",13,
assembly_1,7,0.7,adaptive,8,343,1105,62,5.61,2,0.275,0.065,1.503,1.569,0.9061,0.8329,8.78,0.0,0.8536,0.8329,2.49,343.5,308.121,11.48,31.99,"[339.12, 244.92, 342.48, 332, 278.83, 343.5, 276]","[2, 1, 2, 2, 2, 2, 2]",13,
assembly_1,7,0.7,adaptive,12,343,1105,69,6.24,7,0.275,0.115,0.956,1.071,0.9061,0.8329,8.78,0.0,0.8536,0.8329,2.49,343.5,308.121,11.48,31.99,"[339.12, 244.92, 342.48, 332, 278.83, 343.5, 276]","[2, 1, 2, 2, 2, 2, 2]",13,
assembly_1,7,0.7,adaptive,16,343,1105,78,7.06,9,0.275,0.151,2.295,2.445,0.9061,0.8329,8.78,0.0,0.8536,0.8329,2.49,343.5,308.121,11.48,31.99,"[339.12, 244.92, 342.48, 332, 278.83, 343.5, 276]","[2, 1, 2, 2, 2, 2, 2]",13,
assembly_1,7,0.7,adaptive,24,343,1105,119,10.77,41,0.275,0.174,3.663,3.837,0.9027,0.8329,8.38,0.3705,0.8701,0.8329,4.46,339.12,308.121,10.06,31.52,"[339.12, 242, 332, 294.63, 335.98, 339.12, 274]","[2, 1, 2, 2, 2, 2, 2]",13,stop_perc_graph
