instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,objective,ideal_obj,obj_vs_ideal_pct,d_obj_pct,path_cost,c_min,path_cost_vs_cmin_pct,alpha_abs,phase_width,alpha_vs_width_pct,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,7,0.3,adaptive,1,343,1105,35,3.17,35,0.311,0.01,2.406,2.416,0.8761,0.8329,5.18,,0.8536,0.8329,2.49,343.5,308.121,11.48,31.99,"[339.12, 244.92, 342.48, 332, 278.83, 343.5, 276]","[2, 1, 2, 2, 2, 2, 2]",13,
assembly_1,7,0.3,adaptive,2,343,1105,41,3.71,6,0.311,0.022,1.54,1.562,0.8761,0.8329,5.18,0.0,0.8536,0.8329,2.49,343.5,308.121,11.48,31.99,"[339.12, 244.92, 342.48, 332, 278.83, 343.5, 276]","[2, 1, 2, 2, 2, 2, 2]",13,
assembly_1,7,0.3,adaptive,3,343,1105,47,4.25,6,0.311,0.023,1.209,1.232,0.8761,0.8329,5.18,0.0,0.8536,0.8329,2.49,343.5,308.121,11.48,31.99,"[339.12, 244.92, 342.48, 332, 278.83, 343.5, 276]","[2, 1, 2, 2, 2, 2, 2]",13,
assembly_1,7,0.3,adaptive,4,343,1105,51,4.62,4,0.311,0.047,2.066,2.113,0.8761,0.8329,5.18,0.0,0.8536,0.8329,2.49,343.5,308.121,11.48,31.99,"[339.12, 244.92, 342.48, 332, 278.83, 343.5, 276]","[2, 1, 2, 2, 2, 2, 2]",13,
assembly_1,7,0.3,adaptive,6,343,1105,60,5.43,9,0.311,0.05,2.617,2.667,0.876,0.8329,5.17,0.0124,0.8512,0.8329,2.19,345.5,308.121,12.13,32.64,"[339.12, 244.92, 342.48, 332, 278.83, 345.5, 274]","[2, 1, 2, 2, 2, 2, 2]",13,
assembly_1,7,0.3,adaptive,8,343,1105,62,5.61,2,0.311,0.084,2.872,2.956,0.876,0.8329,5.17,0.0,0.8512,0.8329,2.19,345.5,308.121,12.13,32.64,"[339.12, 244.92, 342.48, 332, 278.83, 345.5, 274]","[2, 1, 2, 2, 2, 2, 2]",13,
assembly_1,7,0.3,adaptive,12,343,1105,69,6.24,7,0.311,0.107,1.963,2.07,0.876,0.8329,5.17,-0.0,0.8512,0.8329,2.19,345.5,308.121,12.13,32.64,"[339.12, 244.92, 342.48, 332, 278.83, 345.5, 274]","[2, 1, 2, 2, 2, 2, 2]",13,
assembly_1,7,0.3,adaptive,16,343,1105,78,7.06,9,0.311,0.145,1.722,1.867,0.876,0.8329,5.17,0.0,0.8512,0.8329,2.19,345.5,308.121,12.13,32.64,"[339.12, 244.92, 342.48, 332, 278.83, 345.5, 274]","[2, 1, 2, 2, 2, 2, 2]",13,
assembly_1,7,0.3,adaptive,24,343,1105,120,10.86,42,0.311,0.141,2.845,2.986,0.8701,0.8329,4.46,0.675,0.8368,0.8329,0.46,350.63,308.121,13.8,34.31,"[339.12, 244.92, 350, 276, 350.63, 335.98, 260.2]","[2, 1, 2, 2, 2, 2, 2]",13,stop_perc_graph
