instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,6,0.4,full_ref,,343,1105,1105,100.0,,0.298,0.0,186.946,186.946,186.946,1.0,0.877,0.0,,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13,full_ref
assembly_1,6,0.4,bl_union,1,343,1105,36,3.26,36,0.298,0.015,2.463,2.478,186.946,75.45,0.8973,2.32,,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.4,bl_union,2,343,1105,42,3.8,6,0.298,0.02,2.751,2.771,186.946,67.47,0.8973,2.32,-0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.4,bl_union,3,343,1105,51,4.62,9,0.298,0.027,0.881,0.908,186.946,205.81,0.8973,2.32,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.4,bl_union,4,343,1105,55,4.98,4,0.298,0.036,1.243,1.279,186.946,146.18,0.8973,2.32,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.4,bl_union,6,343,1105,64,5.79,9,0.298,0.079,1.054,1.133,186.946,164.95,0.8973,2.32,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.4,bl_union,8,343,1105,68,6.15,4,0.298,0.08,2.721,2.801,186.946,66.74,0.8973,2.32,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.4,bl_union,12,343,1105,70,6.33,2,0.298,0.127,2.116,2.243,186.946,83.33,0.89,1.49,0.8152,420.13,4.64,244.92,420.13,57.985,48.74,"[339.12, 244.92, 408, 384, 420.13, 360.68]","[2, 1, 2, 3, 2, 3]",13,
assembly_1,6,0.4,bl_union,16,343,1105,78,7.06,8,0.298,0.2,1.872,2.072,186.946,90.22,0.8789,0.22,1.2545,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13,
assembly_1,6,0.4,bl_union,24,343,1105,79,7.15,1,0.298,0.228,1.529,1.757,186.946,106.37,0.8789,0.22,0.0,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13,
assembly_1,6,0.4,bl_union,32,343,1105,83,7.51,4,0.298,0.265,1.768,2.033,186.946,91.97,0.8789,0.22,0.0,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13,
assembly_1,6,0.4,bl_union,48,343,1105,102,9.23,19,0.298,0.419,2.745,3.164,186.946,59.08,0.8789,0.22,0.0,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13,
assembly_1,6,0.4,bl_union,64,343,1105,123,11.13,21,0.298,0.622,3.437,4.059,186.946,46.05,0.8789,0.22,0.0,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13,stop_perc_graph
assembly_1,6,0.4,diverse,1,343,1105,13,1.18,13,0.298,0.005,0.594,0.599,186.946,312.33,0.8973,2.32,,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.4,diverse,2,343,1105,26,2.35,13,0.298,0.005,1.341,1.345,186.946,138.96,0.8973,2.32,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.4,diverse,3,343,1105,39,3.53,13,0.298,0.005,0.395,0.4,186.946,467.87,0.8973,2.32,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.4,diverse,4,343,1105,52,4.71,13,0.298,0.006,1.03,1.036,186.946,180.52,0.8973,2.32,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.4,diverse,6,343,1105,78,7.06,26,0.298,0.006,0.756,0.763,186.946,245.17,0.8973,2.32,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.4,diverse,8,343,1105,102,9.23,24,0.298,0.008,0.983,0.991,186.946,188.58,0.8973,2.32,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.4,diverse,12,343,1105,149,13.48,47,0.298,0.014,3.763,3.776,186.946,49.51,0.8908,1.58,0.7303,408,1.62,339.12,408,22.82,19.16,"[339.12, 408, 354.92, 350.63, 343.5, 360.68]","[2, 2, 2, 2, 2, 3]",13,stop_perc_graph
assembly_1,6,0.4,adaptive,1,343,1105,36,3.26,36,0.298,0.011,2.493,2.503,186.946,74.68,0.8973,2.32,,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.4,adaptive,2,343,1105,42,3.8,6,0.298,0.019,2.775,2.794,186.946,66.9,0.8973,2.32,-0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.4,adaptive,3,343,1105,51,4.62,9,0.298,0.028,1.059,1.087,186.946,171.97,0.8973,2.32,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.4,adaptive,4,343,1105,55,4.98,4,0.298,0.038,0.916,0.953,186.946,196.09,0.8973,2.32,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.4,adaptive,6,343,1105,64,5.79,9,0.298,0.052,1.172,1.225,186.946,152.64,0.8973,2.32,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.4,adaptive,8,343,1105,68,6.15,4,0.298,0.078,2.814,2.892,186.946,64.65,0.8973,2.32,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.4,adaptive,12,343,1105,78,7.06,10,0.298,0.094,1.117,1.212,186.946,154.27,0.8973,2.32,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.4,adaptive,16,343,1105,118,10.68,40,0.298,0.102,1.622,1.724,186.946,108.42,0.8973,2.32,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,stop_perc_graph
