instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,6,0.5,full_ref,,343,1105,1105,100.0,,0.28,0.0,231.709,231.709,231.709,1.0,0.8858,0.0,,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13,full_ref
assembly_1,6,0.5,bl_union,1,343,1105,36,3.26,36,0.28,0.018,1.869,1.886,231.709,122.83,0.9054,2.2,,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.5,bl_union,2,343,1105,42,3.8,6,0.28,0.019,3.1,3.119,231.709,74.29,0.9054,2.2,-0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.5,bl_union,3,343,1105,51,4.62,9,0.28,0.035,1.9,1.935,231.709,119.75,0.9054,2.2,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.5,bl_union,4,343,1105,55,4.98,4,0.28,0.035,1.145,1.18,231.709,196.41,0.9054,2.2,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.5,bl_union,6,343,1105,64,5.79,9,0.28,0.057,0.811,0.868,231.709,267.04,0.9054,2.2,-0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.5,bl_union,8,343,1105,68,6.15,4,0.28,0.066,2.275,2.341,231.709,98.99,0.9054,2.2,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.5,bl_union,12,343,1105,70,6.33,2,0.28,0.11,0.851,0.961,231.709,241.0,0.9039,2.04,0.1559,420.13,4.64,244.92,420.13,57.985,48.74,"[339.12, 244.92, 408, 384, 420.13, 360.68]","[2, 1, 2, 3, 2, 3]",13,
assembly_1,6,0.5,bl_union,16,343,1105,78,7.06,8,0.28,0.139,1.949,2.088,231.709,110.95,0.8899,0.46,1.5476,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13,
assembly_1,6,0.5,bl_union,24,343,1105,79,7.15,1,0.28,0.193,1.199,1.393,231.709,166.4,0.8899,0.46,0.0,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13,
assembly_1,6,0.5,bl_union,32,343,1105,83,7.51,4,0.28,0.265,1.633,1.899,231.709,122.04,0.8899,0.46,0.0,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13,
assembly_1,6,0.5,bl_union,48,343,1105,102,9.23,19,0.28,0.37,2.209,2.579,231.709,89.85,0.8899,0.46,-0.0,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13,
assembly_1,6,0.5,bl_union,64,343,1105,123,11.13,21,0.28,0.532,1.891,2.422,231.709,95.65,0.8899,0.46,0.0,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13,stop_perc_graph
assembly_1,6,0.5,diverse,1,343,1105,13,1.18,13,0.28,0.004,0.349,0.353,231.709,655.85,0.9054,2.2,,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.5,diverse,2,343,1105,26,2.35,13,0.28,0.004,0.206,0.21,231.709,1103.02,0.9054,2.2,-0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.5,diverse,3,343,1105,39,3.53,13,0.28,0.005,1.114,1.119,231.709,207.12,0.9054,2.2,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.5,diverse,4,343,1105,52,4.71,13,0.28,0.005,0.52,0.525,231.709,441.38,0.9054,2.2,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.5,diverse,6,343,1105,78,7.06,26,0.28,0.007,0.45,0.457,231.709,507.14,0.9054,2.2,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
