instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,6,0.7,full_ref,,343,1105,1105,100.0,,0.312,0.0,300.022,300.022,300.022,1.0,0.9036,0.0,,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13,full_ref
assembly_1,6,0.7,bl_union,1,343,1105,36,3.26,36,0.312,0.011,1.446,1.457,300.022,205.89,0.9214,1.96,,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.7,bl_union,2,343,1105,42,3.8,6,0.312,0.016,0.476,0.492,300.022,609.9,0.9214,1.96,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.7,bl_union,3,343,1105,51,4.62,9,0.312,0.023,0.934,0.958,300.022,313.28,0.9214,1.96,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.7,bl_union,4,343,1105,55,4.98,4,0.312,0.031,1.366,1.396,300.022,214.85,0.9214,1.96,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.7,bl_union,6,343,1105,64,5.79,9,0.312,0.044,0.863,0.907,300.022,330.86,0.9214,1.96,-0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.7,bl_union,8,343,1105,68,6.15,4,0.312,0.057,1.266,1.323,300.022,226.83,0.9214,1.96,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.7,bl_union,12,343,1105,70,6.33,2,0.312,0.085,1.33,1.415,300.022,212.03,0.9214,1.96,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.7,bl_union,16,343,1105,78,7.06,8,0.312,0.114,1.152,1.266,300.022,237.0,0.9121,0.94,1.0029,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13,
assembly_1,6,0.7,bl_union,24,343,1105,79,7.15,1,0.312,0.167,1.686,1.853,300.022,161.95,0.9121,0.94,0.0,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13,
