instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,6,0.6,full_ref,,343,1105,1105,100.0,,0.288,0.0,213.089,213.089,213.089,1.0,0.8947,0.0,,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13,full_ref
assembly_1,6,0.6,bl_union,1,343,1105,36,3.26,36,0.288,0.013,2.119,2.133,213.089,99.92,0.9134,2.08,,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.6,bl_union,2,343,1105,42,3.8,6,0.288,0.02,2.126,2.145,213.089,99.32,0.9134,2.08,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.6,bl_union,3,343,1105,51,4.62,9,0.288,0.04,0.917,0.958,213.089,222.52,0.9134,2.08,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.6,bl_union,4,343,1105,55,4.98,4,0.288,0.038,1.515,1.554,213.089,137.16,0.9134,2.08,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.6,bl_union,6,343,1105,64,5.79,9,0.288,0.059,1.528,1.587,213.089,134.28,0.9134,2.08,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.6,bl_union,8,343,1105,68,6.15,4,0.288,0.108,1.958,2.066,213.089,103.16,0.9134,2.08,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.6,bl_union,12,343,1105,70,6.33,2,0.288,0.125,2.503,2.628,213.089,81.08,0.9134,2.08,-0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.6,bl_union,16,343,1105,78,7.06,8,0.288,0.135,2.456,2.59,213.089,82.26,0.901,0.7,1.3489,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13,
assembly_1,6,0.6,bl_union,24,343,1105,79,7.15,1,0.288,0.244,0.922,1.166,213.089,182.79,0.901,0.7,0.0,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13,
assembly_1,6,0.6,bl_union,32,343,1105,83,7.51,4,0.288,0.298,1.862,2.16,213.089,98.66,0.901,0.7,0.0,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13,
assembly_1,6,0.6,bl_union,48,343,1105,102,9.23,19,0.288,0.5,3.557,4.057,213.089,52.53,0.901,0.7,-0.0,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13,
assembly_1,6,0.6,bl_union,64,343,1105,123,11.13,21,0.288,0.569,1.999,2.568,213.089,82.98,0.901,0.7,0.0,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13,stop_perc_graph
assembly_1,6,0.6,diverse,1,343,1105,13,1.18,13,0.288,0.004,0.168,0.172,213.089,1239.11,0.9184,2.64,,408,1.62,339.12,408,22.682,19.16,"[339.12, 408, 350.63, 345.5, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.6,diverse,2,343,1105,26,2.35,13,0.288,0.004,0.873,0.877,213.089,243.02,0.9184,2.64,0.0,408,1.62,339.12,408,22.682,19.16,"[339.12, 408, 350.63, 345.5, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.6,diverse,3,343,1105,39,3.53,13,0.288,0.005,0.602,0.607,213.089,350.81,0.9184,2.64,-0.0,408,1.62,339.12,408,22.682,19.16,"[339.12, 408, 350.63, 345.5, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.6,diverse,4,343,1105,52,4.71,13,0.288,0.005,0.668,0.673,213.089,316.46,0.9139,2.14,0.4895,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.6,diverse,6,343,1105,78,7.06,26,0.288,0.007,0.987,0.993,213.089,214.52,0.9139,2.14,-0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.6,diverse,8,343,1105,102,9.23,24,0.288,0.007,1.58,1.587,213.089,134.26,0.9134,2.08,0.058,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.6,diverse,12,343,1105,148,13.39,46,0.288,0.009,2.508,2.517,213.089,84.64,0.9134,2.08,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,stop_perc_graph
assembly_1,6,0.6,adaptive,1,343,1105,36,3.26,36,0.288,0.011,1.776,1.787,213.089,119.27,0.9134,2.08,,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.6,adaptive,2,343,1105,42,3.8,6,0.288,0.019,1.852,1.871,213.089,113.9,0.9134,2.08,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
