instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,6,0.8,full_ref,,343,1105,1105,100.0,,0.265,0.0,518.129,518.129,518.129,1.0,0.9125,0.0,,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13,full_ref
assembly_1,6,0.8,bl_union,1,343,1105,36,3.26,36,0.265,0.01,0.333,0.343,518.129,1510.54,0.9294,1.85,,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.8,bl_union,2,343,1105,42,3.8,6,0.265,0.014,0.41,0.425,518.129,1220.52,0.9294,1.85,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.8,bl_union,3,343,1105,51,4.62,9,0.265,0.021,0.778,0.799,518.129,648.62,0.9294,1.85,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.8,bl_union,4,343,1105,55,4.98,4,0.265,0.028,0.772,0.8,518.129,647.55,0.9294,1.85,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.8,bl_union,6,343,1105,64,5.79,9,0.265,0.042,1.045,1.088,518.129,476.28,0.9294,1.85,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.8,bl_union,8,343,1105,68,6.15,4,0.265,0.051,0.954,1.005,518.129,515.71,0.9294,1.85,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.8,bl_union,12,343,1105,70,6.33,2,0.265,0.075,1.004,1.079,518.129,480.29,0.9294,1.85,0.0,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.8,bl_union,16,343,1105,78,7.06,8,0.265,0.104,1.141,1.245,518.129,416.08,0.9232,1.17,0.6629,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13,
assembly_1,6,0.8,bl_union,24,343,1105,79,7.15,1,0.265,0.15,0.742,0.892,518.129,580.9,0.9232,1.17,0.0,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13,
assembly_1,6,0.8,bl_union,32,343,1105,83,7.51,4,0.265,0.193,0.904,1.097,518.129,472.45,0.9232,1.17,-0.0,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13,
assembly_1,6,0.8,bl_union,48,343,1105,102,9.23,19,0.265,0.29,2.028,2.318,518.129,223.52,0.9232,1.17,0.0,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13,
assembly_1,6,0.8,bl_union,64,343,1105,123,11.13,21,0.265,0.392,2.543,2.936,518.129,176.5,0.9232,1.17,-0.0,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13,stop_perc_graph
assembly_1,6,0.8,diverse,1,343,1105,13,1.18,13,0.265,0.003,0.156,0.16,518.129,3248.06,0.9319,2.12,,408,1.62,339.12,408,22.682,19.16,"[339.12, 408, 350.63, 345.5, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.8,diverse,2,343,1105,26,2.35,13,0.265,0.003,1.445,1.448,518.129,357.71,0.9319,2.12,-0.0,408,1.62,339.12,408,22.682,19.16,"[339.12, 408, 350.63, 345.5, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.8,diverse,3,343,1105,39,3.53,13,0.265,0.004,0.866,0.87,518.129,595.39,0.9319,2.12,0.0,408,1.62,339.12,408,22.682,19.16,"[339.12, 408, 350.63, 345.5, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.8,diverse,4,343,1105,52,4.71,13,0.265,0.004,0.772,0.776,518.129,667.43,0.9319,2.12,0.0,408,1.62,339.12,408,22.682,19.16,"[339.12, 408, 350.63, 345.5, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.8,diverse,6,343,1105,78,7.06,26,0.265,0.005,0.621,0.626,518.129,828.11,0.9303,1.95,0.165,408,1.62,339.12,408,23.859,19.16,"[339.12, 408, 345.4, 350.63, 343.5, 370.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.8,diverse,8,343,1105,102,9.23,24,0.265,0.006,1.001,1.006,518.129,514.93,0.9303,1.95,0.0,408,1.62,339.12,408,23.859,19.16,"[339.12, 408, 345.4, 350.63, 343.5, 370.2]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.8,diverse,12,343,1105,148,13.39,46,0.265,0.008,2.705,2.713,518.129,190.99,0.9294,1.85,0.1048,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,stop_perc_graph
assembly_1,6,0.8,adaptive,1,343,1105,36,3.26,36,0.265,0.009,0.336,0.345,518.129,1501.38,0.9294,1.85,,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13,
