instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,6,0.0,full_ref,,343,1105,1105,100.0,,0.296,0.0,0.46,0.46,0.46,1.0,0.8329,0.0,,2156.85,0.0,0.0,2156.85,803.811,600.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 2156.85]","[0, 0, 0, 0, 0, 13]",13,full_ref
assembly_1,6,0.0,bl_union,1,343,1105,36,3.26,36,0.296,0.012,0.026,0.038,0.46,12.1,0.8329,0.0,,2156.85,0.0,0.0,2156.85,803.811,600.0,"[2156.85, 0.0, 0.0, 0.0, 0.0, 0.0]",[13],13,
assembly_1,6,0.0,bl_union,2,343,1105,42,3.8,6,0.296,0.033,0.027,0.061,0.46,7.55,0.8329,0.0,0.0,2156.85,0.0,0.0,2156.85,803.811,600.0,"[2156.85, 0.0, 0.0, 0.0, 0.0, 0.0]",[13],13,
assembly_1,6,0.0,bl_union,3,343,1105,51,4.62,9,0.296,0.023,0.019,0.042,0.46,10.88,0.8329,0.0,0.0,2156.85,0.0,0.0,2156.85,803.811,600.0,"[2156.85, 0.0, 0.0, 0.0, 0.0, 0.0]",[13],13,
assembly_1,6,0.0,bl_union,4,343,1105,55,4.98,4,0.296,0.061,0.044,0.106,0.46,4.35,0.8329,0.0,0.0,2156.85,0.0,0.0,2156.85,803.811,600.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 2156.85]","[0, 0, 0, 0, 0, 13]",13,
assembly_1,6,0.0,bl_union,6,343,1105,64,5.79,9,0.296,0.052,0.022,0.074,0.46,6.21,0.8329,0.0,0.0,2156.85,0.0,0.0,2156.85,803.811,600.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 2156.85]","[0, 0, 0, 0, 0, 13]",13,
assembly_1,6,0.0,bl_union,8,343,1105,68,6.15,4,0.296,0.076,0.024,0.1,0.46,4.6,0.8329,0.0,0.0,2156.85,0.0,0.0,2156.85,803.811,600.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 2156.85]","[0, 0, 0, 0, 0, 13]",13,
assembly_1,6,0.0,bl_union,12,343,1105,70,6.33,2,0.296,0.135,0.023,0.158,0.46,2.91,0.8329,0.0,0.0,2156.85,0.0,0.0,2156.85,803.811,600.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 2156.85]","[0, 0, 0, 0, 0, 13]",13,
assembly_1,6,0.0,bl_union,16,343,1105,78,7.06,8,0.296,0.132,0.026,0.158,0.46,2.91,0.8329,0.0,0.0,2156.85,0.0,0.0,2156.85,803.811,600.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 2156.85]","[0, 0, 0, 0, 0, 13]",13,
assembly_1,6,0.0,bl_union,24,343,1105,79,7.15,1,0.296,0.303,0.039,0.341,0.46,1.35,0.8329,0.0,0.0,2156.85,0.0,0.0,2156.85,803.811,600.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 2156.85]","[0, 0, 0, 0, 0, 13]",13,
assembly_1,6,0.0,bl_union,32,343,1105,83,7.51,4,0.296,0.338,0.058,0.396,0.46,1.16,0.8329,0.0,0.0,2156.85,0.0,0.0,2156.85,803.811,600.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 2156.85]","[0, 0, 0, 0, 0, 13]",13,
assembly_1,6,0.0,bl_union,48,343,1105,102,9.23,19,0.296,0.407,0.056,0.464,0.46,0.99,0.8329,0.0,0.0,2156.85,0.0,0.0,2156.85,803.811,600.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 2156.85]","[0, 0, 0, 0, 0, 13]",13,
assembly_1,6,0.0,bl_union,64,343,1105,123,11.13,21,0.296,0.635,0.053,0.689,0.46,0.67,0.8329,0.0,0.0,2156.85,0.0,0.0,2156.85,803.811,600.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 2156.85]","[0, 0, 0, 0, 0, 13]",13,stop_perc_graph
assembly_1,6,0.0,diverse,1,343,1105,13,1.18,13,0.296,0.004,0.009,0.012,0.46,37.45,0.8329,0.0,,2156.85,0.0,0.0,2156.85,803.811,600.0,"[2156.85, 0.0, 0.0, 0.0, 0.0, 0.0]",[13],13,
assembly_1,6,0.0,diverse,2,343,1105,26,2.35,13,0.296,0.004,0.014,0.018,0.46,25.38,0.8329,0.0,0.0,2156.85,0.0,0.0,2156.85,803.811,600.0,"[2156.85, 0.0, 0.0, 0.0, 0.0, 0.0]",[13],13,
assembly_1,6,0.0,diverse,3,343,1105,39,3.53,13,0.296,0.005,0.013,0.018,0.46,25.37,0.8329,0.0,0.0,2156.85,0.0,0.0,2156.85,803.811,600.0,"[2156.85, 0.0, 0.0, 0.0, 0.0, 0.0]",[13],13,
assembly_1,6,0.0,diverse,4,343,1105,52,4.71,13,0.296,0.008,0.031,0.039,0.46,11.84,0.8329,0.0,0.0,2156.85,0.0,0.0,2156.85,803.811,600.0,"[2156.85, 0.0, 0.0, 0.0, 0.0, 0.0]",[13],13,
