instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,objective,ideal_obj,obj_vs_ideal_pct,d_obj_pct,path_cost,c_min,path_cost_vs_cmin_pct,alpha_abs,phase_width,alpha_vs_width_pct,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_perc_graph,stop_reason
assembly_2,2,0.6,adaptive,1,22160,134216,41,0.03,41,201.763,1.342,0.035,1.377,1.0169,1.0126,0.42,,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.6,adaptive,2,22160,134216,61,0.05,20,201.763,1.863,0.082,1.945,1.0169,1.0126,0.42,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.6,adaptive,3,22160,134216,66,0.05,5,201.763,2.212,0.053,2.265,1.0169,1.0126,0.42,-0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.6,adaptive,4,22160,134216,70,0.05,4,201.763,2.647,0.091,2.738,1.0169,1.0126,0.42,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.6,adaptive,6,22160,134216,79,0.06,9,201.763,3.548,0.077,3.625,1.0169,1.0126,0.42,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.6,adaptive,8,22160,134216,84,0.06,5,201.763,4.502,0.099,4.601,1.0169,1.0126,0.42,-0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.6,adaptive,12,22160,134216,98,0.07,14,201.763,6.298,0.089,6.387,1.0169,1.0126,0.42,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.6,adaptive,16,22160,134216,110,0.08,12,201.763,8.136,0.14,8.276,1.0169,1.0126,0.42,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.6,adaptive,24,22160,134216,135,0.1,25,201.763,11.58,0.105,11.685,1.0169,1.0126,0.42,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.6,adaptive,32,22160,134216,158,0.12,23,201.763,14.377,0.134,14.511,1.0169,1.0126,0.42,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.6,adaptive,48,22160,134216,316,0.24,158,201.763,16.04,0.247,16.287,1.0169,1.0126,0.42,-0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.6,adaptive,64,22160,134216,517,0.39,201,201.763,16.805,0.311,17.117,1.0169,1.0126,0.42,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.6,adaptive,96,22160,134216,895,0.67,378,201.763,18.761,0.623,19.384,1.0169,1.0126,0.42,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.6,adaptive,128,22160,134216,1265,0.94,370,201.763,20.094,1.087,21.182,1.0169,1.0126,0.42,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.6,adaptive,192,22160,134216,1961,1.46,696,201.763,23.777,2.272,26.048,1.0169,1.0126,0.42,-0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.6,adaptive,256,22160,134216,2608,1.94,647,201.763,27.412,1.327,28.739,1.0169,1.0126,0.42,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.6,adaptive,512,22160,134216,4964,3.7,2356,201.763,40.957,3.174,44.131,1.0169,1.0126,0.42,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,stop_perc_graph
