instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,objective,ideal_obj,obj_vs_ideal_pct,d_obj_pct,path_cost,c_min,path_cost_vs_cmin_pct,alpha_abs,phase_width,alpha_vs_width_pct,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_perc_graph,stop_reason
assembly_2,2,0.5,adaptive,1,22160,134216,41,0.03,41,198.586,1.305,0.027,1.331,1.0166,1.0126,0.39,,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.5,adaptive,2,22160,134216,61,0.05,20,198.586,1.814,0.05,1.864,1.0166,1.0126,0.39,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.5,adaptive,3,22160,134216,66,0.05,5,198.586,2.199,0.063,2.262,1.0166,1.0126,0.39,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.5,adaptive,4,22160,134216,70,0.05,4,198.586,2.641,0.059,2.7,1.0166,1.0126,0.39,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.5,adaptive,6,22160,134216,79,0.06,9,198.586,3.527,0.106,3.633,1.0166,1.0126,0.39,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.5,adaptive,8,22160,134216,84,0.06,5,198.586,4.486,0.07,4.556,1.0166,1.0126,0.39,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.5,adaptive,12,22160,134216,98,0.07,14,198.586,6.271,0.097,6.368,1.0166,1.0126,0.39,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.5,adaptive,16,22160,134216,110,0.08,12,198.586,8.138,0.15,8.288,1.0166,1.0126,0.39,-0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.5,adaptive,24,22160,134216,135,0.1,25,198.586,11.201,0.096,11.297,1.0166,1.0126,0.39,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.5,adaptive,32,22160,134216,158,0.12,23,198.586,14.56,0.131,14.692,1.0166,1.0126,0.39,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.5,adaptive,48,22160,134216,315,0.23,157,198.586,15.969,0.337,16.306,1.0166,1.0126,0.39,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.5,adaptive,64,22160,134216,518,0.39,203,198.586,16.531,0.328,16.859,1.0166,1.0126,0.39,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.5,adaptive,96,22160,134216,897,0.67,379,198.586,18.522,0.655,19.178,1.0166,1.0126,0.39,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.5,adaptive,128,22160,134216,1263,0.94,366,198.586,19.986,0.991,20.978,1.0166,1.0126,0.39,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.5,adaptive,192,22160,134216,1959,1.46,696,198.586,23.482,2.265,25.747,1.0166,1.0126,0.39,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.5,adaptive,256,22160,134216,2603,1.94,644,198.586,27.024,1.995,29.019,1.0166,1.0126,0.39,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.5,adaptive,512,22160,134216,4970,3.7,2367,198.586,41.021,3.204,44.225,1.0166,1.0126,0.39,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,stop_perc_graph
