instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,objective,ideal_obj,obj_vs_ideal_pct,d_obj_pct,path_cost,c_min,path_cost_vs_cmin_pct,alpha_abs,phase_width,alpha_vs_width_pct,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_perc_graph,stop_reason
assembly_2,2,0.8,adaptive,1,22160,134216,41,0.03,41,197.108,1.215,0.032,1.248,1.0176,1.0126,0.49,,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.8,adaptive,2,22160,134216,61,0.05,20,197.108,1.849,0.052,1.901,1.0176,1.0126,0.49,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.8,adaptive,3,22160,134216,66,0.05,5,197.108,2.181,0.05,2.231,1.0176,1.0126,0.49,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.8,adaptive,4,22160,134216,70,0.05,4,197.108,2.673,0.059,2.732,1.0176,1.0126,0.49,-0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.8,adaptive,6,22160,134216,79,0.06,9,197.108,3.571,0.092,3.664,1.0176,1.0126,0.49,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.8,adaptive,8,22160,134216,84,0.06,5,197.108,4.475,0.141,4.616,1.0176,1.0126,0.49,-0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.8,adaptive,12,22160,134216,98,0.07,14,197.108,6.295,0.086,6.381,1.0176,1.0126,0.49,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.8,adaptive,16,22160,134216,110,0.08,12,197.108,8.068,0.084,8.152,1.0176,1.0126,0.49,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.8,adaptive,24,22160,134216,135,0.1,25,197.108,11.387,0.173,11.56,1.0176,1.0126,0.49,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.8,adaptive,32,22160,134216,158,0.12,23,197.108,14.429,0.234,14.663,1.0176,1.0126,0.49,-0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.8,adaptive,48,22160,134216,316,0.24,158,197.108,15.878,0.383,16.261,1.0167,1.0126,0.4,0.0928,1.0222,1.0126,0.94,1348,1344.5,0.26,0.52,"[1348, 1341]","[9, 8]",17,3.0,
assembly_2,2,0.8,adaptive,64,22160,134216,518,0.39,202,197.108,16.709,0.538,17.247,1.0167,1.0126,0.4,0.0,1.0222,1.0126,0.94,1348,1344.5,0.26,0.52,"[1348, 1341]","[9, 8]",17,3.0,
assembly_2,2,0.8,adaptive,96,22160,134216,892,0.66,374,197.108,18.537,1.066,19.603,1.0167,1.0126,0.4,0.0,1.0222,1.0126,0.94,1348,1344.5,0.26,0.52,"[1348, 1341]","[9, 8]",17,3.0,
assembly_2,2,0.8,adaptive,128,22160,134216,1256,0.94,364,197.108,20.009,1.808,21.817,1.0167,1.0126,0.4,0.0,1.0222,1.0126,0.94,1348,1344.5,0.26,0.52,"[1348, 1341]","[9, 8]",17,3.0,
assembly_2,2,0.8,adaptive,192,22160,134216,1953,1.46,697,197.108,23.394,3.917,27.311,1.0167,1.0126,0.4,-0.0,1.0222,1.0126,0.94,1348,1344.5,0.26,0.52,"[1348, 1341]","[9, 8]",17,3.0,
assembly_2,2,0.8,adaptive,256,22160,134216,2598,1.94,645,197.108,26.972,4.594,31.566,1.0167,1.0126,0.4,0.0,1.0222,1.0126,0.94,1348,1344.5,0.26,0.52,"[1348, 1341]","[9, 8]",17,3.0,
assembly_2,2,0.8,adaptive,512,22160,134216,4957,3.69,2359,197.108,40.26,4.317,44.578,1.0167,1.0126,0.4,0.0,1.0222,1.0126,0.94,1348,1344.5,0.26,0.52,"[1348, 1341]","[9, 8]",17,3.0,stop_perc_graph
