instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,objective,ideal_obj,obj_vs_ideal_pct,d_obj_pct,path_cost,c_min,path_cost_vs_cmin_pct,alpha_abs,phase_width,alpha_vs_width_pct,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_perc_graph,stop_reason
assembly_2,2,0.4,adaptive,1,22160,134216,41,0.03,41,198.379,0.73,0.023,0.753,1.0162,1.0126,0.35,,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.4,adaptive,2,22160,134216,61,0.05,20,198.379,0.979,0.039,1.018,1.0162,1.0126,0.35,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.4,adaptive,3,22160,134216,66,0.05,5,198.379,1.123,0.048,1.171,1.0162,1.0126,0.35,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.4,adaptive,4,22160,134216,70,0.05,4,198.379,1.345,0.067,1.412,1.0162,1.0126,0.35,-0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.4,adaptive,6,22160,134216,79,0.06,9,198.379,1.739,0.084,1.823,1.0162,1.0126,0.35,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.4,adaptive,8,22160,134216,84,0.06,5,198.379,2.157,0.081,2.238,1.0162,1.0126,0.35,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.4,adaptive,12,22160,134216,98,0.07,14,198.379,2.981,0.117,3.098,1.0162,1.0126,0.35,-0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.4,adaptive,16,22160,134216,110,0.08,12,198.379,3.838,0.133,3.971,1.0162,1.0126,0.35,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.4,adaptive,24,22160,134216,135,0.1,25,198.379,5.309,0.154,5.464,1.0162,1.0126,0.35,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.4,adaptive,32,22160,134216,158,0.12,23,198.379,6.796,0.114,6.91,1.0162,1.0126,0.35,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.4,adaptive,48,22160,134216,313,0.23,155,198.379,7.524,0.241,7.765,1.0162,1.0126,0.35,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.4,adaptive,64,22160,134216,514,0.38,201,198.379,7.87,0.353,8.223,1.0162,1.0126,0.35,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.4,adaptive,96,22160,134216,893,0.67,379,198.379,8.592,0.704,9.297,1.0162,1.0126,0.35,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.4,adaptive,128,22160,134216,1264,0.94,371,198.379,9.37,1.182,10.552,1.0162,1.0126,0.35,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.4,adaptive,192,22160,134216,1962,1.46,698,198.379,10.827,2.11,12.937,1.0162,1.0126,0.35,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.4,adaptive,256,22160,134216,2605,1.94,643,198.379,12.336,1.011,13.347,1.0162,1.0126,0.35,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,
assembly_2,2,0.4,adaptive,512,22160,134216,4969,3.7,2364,198.379,18.445,2.698,21.142,1.0162,1.0126,0.35,0.0,1.0149,1.0126,0.22,1352,1344.5,0.56,1.12,"[1337, 1352]","[7, 10]",17,3.0,stop_perc_graph
