instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,objective,ideal_obj,obj_vs_ideal_pct,d_obj_pct,path_cost,c_min,path_cost_vs_cmin_pct,alpha_abs,phase_width,alpha_vs_width_pct,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,6,0.1,adaptive,1,343,1105,36,3.26,36,0.27,0.01,2.262,2.272,0.8619,0.8329,3.48,,0.8329,0.8329,0.0,484.48,359.475,34.77,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13,
assembly_1,6,0.1,adaptive,2,343,1105,42,3.8,6,0.27,0.019,1.135,1.154,0.8619,0.8329,3.48,-0.0,0.8329,0.8329,0.0,484.48,359.475,34.77,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13,
assembly_1,6,0.1,adaptive,3,343,1105,51,4.62,9,0.27,0.023,1.374,1.397,0.8619,0.8329,3.48,0.0,0.8329,0.8329,0.0,484.48,359.475,34.77,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13,
assembly_1,6,0.1,adaptive,4,343,1105,55,4.98,4,0.27,0.03,1.408,1.438,0.8619,0.8329,3.48,0.0,0.8329,0.8329,0.0,484.48,359.475,34.77,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13,
assembly_1,6,0.1,adaptive,6,343,1105,64,5.79,9,0.27,0.042,1.733,1.775,0.8619,0.8329,3.48,-0.0,0.8329,0.8329,0.0,484.48,359.475,34.77,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13,
assembly_1,6,0.1,adaptive,8,343,1105,68,6.15,4,0.27,0.063,1.798,1.861,0.8619,0.8329,3.48,-0.0,0.8329,0.8329,0.0,484.48,359.475,34.77,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13,
assembly_1,6,0.1,adaptive,12,343,1105,81,7.33,13,0.27,0.07,1.434,1.504,0.8558,0.8329,2.74,0.712,0.8458,0.8329,1.55,408,359.475,13.5,19.16,"[339.12, 352.92, 408, 350.63, 345.5, 360.68]","[2, 2, 2, 2, 2, 3]",13,
assembly_1,6,0.1,adaptive,16,343,1105,123,11.13,42,0.27,0.072,1.951,2.024,0.8558,0.8329,2.74,0.0,0.8458,0.8329,1.55,408,359.475,13.5,19.16,"[339.12, 352.92, 408, 350.63, 345.5, 360.68]","[2, 2, 2, 2, 2, 3]",13,stop_perc_graph
