instance,num_phases,w_balanced,strategy,weight_attr,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,digraph_build_s,build_s,solve_s,elapsed_s,speedup_vs_full,objective,obj_vs_full_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total
assembly_1,3,0.3,full_mip,—,,343,1105,1105,100.0,0.358,0.0,16.234,16.234,1.0,0.8532,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13
assembly_1,3,0.3,subgraph_mip,edge_weight,1,343,1105,13,1.18,0.358,0.002,0.022,0.024,677.42,0.8583,0.59,792,6.01,584.04,792,95.505,28.93,"[584.04, 792, 780.81]","[3, 5, 5]",13
assembly_1,3,0.3,subgraph_mip,time_balanced_weight,1,343,1105,13,1.18,0.358,0.001,0.021,0.022,733.66,1.0681,25.18,731.84,-2.05,705.03,731.84,10.969,3.73,"[731.84, 705.03, 719.98]","[3, 5, 5]",13
assembly_1,3,0.3,subgraph_mip,combined,1,343,1105,26,2.35,0.358,0.002,0.142,0.143,113.29,0.8583,0.59,792,6.01,584.04,792,95.505,28.93,"[584.04, 792, 780.81]","[3, 5, 5]",13
assembly_1,3,0.3,subgraph_mip,blended,1,343,1105,13,1.18,0.358,0.001,0.018,0.019,834.71,0.869,1.85,747.12,0.0,689.75,747.12,23.433,7.98,"[747.12, 689.75, 719.98]","[4, 4, 5]",13
assembly_1,3,0.3,subgraph_mip,blended_union,1,343,1105,37,3.35,0.358,0.013,0.175,0.188,86.19,0.8544,0.14,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13
assembly_1,3,0.3,subgraph_mip,diverse,1,343,1105,13,1.18,0.358,0.005,0.018,0.023,721.34,0.869,1.85,747.12,0.0,689.75,747.12,23.433,7.98,"[747.12, 689.75, 719.98]","[4, 4, 5]",13
assembly_1,3,0.3,subgraph_mip,edge_weight,2,343,1105,15,1.36,0.358,0.004,0.192,0.197,82.54,0.8572,0.46,788.33,5.52,584.04,788.33,95.409,28.42,"[584.04, 784.48, 788.33]","[3, 5, 5]",13
assembly_1,3,0.3,subgraph_mip,time_balanced_weight,2,343,1105,15,1.36,0.358,0.005,0.064,0.07,233.49,1.0613,24.39,731.84,-2.05,705.03,731.84,10.969,3.73,"[731.84, 705.03, 719.98]","[3, 5, 5]",13
assembly_1,3,0.3,subgraph_mip,combined,2,343,1105,30,2.71,0.358,0.01,0.247,0.257,63.29,0.8572,0.46,788.33,5.52,584.04,788.33,95.409,28.42,"[584.04, 784.48, 788.33]","[3, 5, 5]",13
