instance,num_phases,w_balanced,strategy,weight_attr,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,digraph_build_s,build_s,solve_s,elapsed_s,speedup_vs_full,objective,obj_vs_full_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total
assembly_1,3,0.55,full_mip,—,,343,1105,1105,100.0,0.374,0.0,35.698,35.698,1.0,0.8576,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13
assembly_1,3,0.55,subgraph_mip,edge_weight,1,343,1105,13,1.18,0.374,0.002,0.05,0.051,697.29,0.8795,2.55,792,6.01,584.04,792,95.505,28.93,"[584.04, 792, 780.81]","[3, 5, 5]",13
assembly_1,3,0.55,subgraph_mip,time_balanced_weight,1,343,1105,13,1.18,0.374,0.001,0.029,0.03,1171.38,0.9894,15.37,731.84,-2.05,705.03,731.84,10.969,3.73,"[731.84, 705.03, 719.98]","[3, 5, 5]",13
assembly_1,3,0.55,subgraph_mip,combined,1,343,1105,26,2.35,0.374,0.002,0.141,0.143,249.71,0.8795,2.55,792,6.01,584.04,792,95.505,28.93,"[584.04, 792, 780.81]","[3, 5, 5]",13
assembly_1,3,0.55,subgraph_mip,blended,1,343,1105,13,1.18,0.374,0.001,0.015,0.016,2237.95,0.8678,1.18,747.12,0.0,689.75,747.12,23.433,7.98,"[747.12, 689.75, 719.98]","[4, 4, 5]",13
assembly_1,3,0.55,subgraph_mip,blended_union,1,343,1105,37,3.35,0.374,0.012,0.557,0.568,62.81,0.8584,0.09,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13
assembly_1,3,0.55,subgraph_mip,diverse,1,343,1105,13,1.18,0.374,0.007,0.033,0.041,878.51,0.8678,1.18,747.12,0.0,689.75,747.12,23.433,7.98,"[747.12, 689.75, 719.98]","[4, 4, 5]",13
assembly_1,3,0.55,subgraph_mip,edge_weight,2,343,1105,15,1.36,0.374,0.007,0.186,0.193,184.7,0.8772,2.28,788.33,5.52,584.04,788.33,95.409,28.42,"[584.04, 784.48, 788.33]","[3, 5, 5]",13
assembly_1,3,0.55,subgraph_mip,time_balanced_weight,2,343,1105,15,1.36,0.374,0.005,0.137,0.142,250.55,0.9851,14.86,731.84,-2.05,705.03,731.84,10.969,3.73,"[731.84, 705.03, 719.98]","[3, 5, 5]",13
assembly_1,3,0.55,subgraph_mip,combined,2,343,1105,30,2.71,0.374,0.009,0.209,0.219,163.2,0.8772,2.28,788.33,5.52,584.04,788.33,95.409,28.42,"[584.04, 784.48, 788.33]","[3, 5, 5]",13
assembly_1,3,0.55,subgraph_mip,blended,2,343,1105,15,1.36,0.374,0.004,0.063,0.068,526.84,0.8678,1.18,747.12,0.0,689.75,747.12,23.433,7.98,"[747.12, 689.75, 719.98]","[4, 4, 5]",13
assembly_1,3,0.55,subgraph_mip,blended_union,2,343,1105,42,3.8,0.374,0.035,0.601,0.636,56.1,0.8584,0.09,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13
assembly_1,3,0.55,subgraph_mip,diverse,2,343,1105,26,2.35,0.374,0.012,0.423,0.435,82.05,0.8678,1.18,747.12,0.0,689.75,747.12,23.433,7.98,"[747.12, 689.75, 719.98]","[4, 4, 5]",13
assembly_1,3,0.55,subgraph_mip,edge_weight,5,343,1105,21,1.9,0.374,0.023,0.11,0.133,268.03,0.8772,2.28,788.33,5.52,584.04,788.33,95.409,28.42,"[584.04, 784.48, 788.33]","[3, 5, 5]",13
assembly_1,3,0.55,subgraph_mip,time_balanced_weight,5,343,1105,44,3.98,0.374,0.02,0.246,0.266,134.1,0.9851,14.86,731.84,-2.05,705.03,731.84,10.969,3.73,"[731.84, 705.03, 719.98]","[3, 5, 5]",13
assembly_1,3,0.55,subgraph_mip,combined,5,343,1105,65,5.88,0.374,0.03,0.533,0.562,63.47,0.8772,2.28,788.33,5.52,584.04,788.33,95.409,28.42,"[584.04, 784.48, 788.33]","[3, 5, 5]",13
assembly_1,3,0.55,subgraph_mip,blended,5,343,1105,21,1.9,0.374,0.02,0.127,0.147,242.7,0.8678,1.18,747.12,0.0,689.75,747.12,23.433,7.98,"[747.12, 689.75, 719.98]","[4, 4, 5]",13
assembly_1,3,0.55,subgraph_mip,blended_union,5,343,1105,60,5.43,0.374,0.068,1.141,1.209,29.54,0.8584,0.09,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13
assembly_1,3,0.55,subgraph_mip,diverse,5,343,1105,65,5.88,0.374,0.006,0.279,0.286,125.01,0.8678,1.18,747.12,0.0,689.75,747.12,23.433,7.98,"[747.12, 689.75, 719.98]","[4, 4, 5]",13
assembly_1,3,0.55,subgraph_mip,edge_weight,10,343,1105,24,2.17,0.374,0.027,0.235,0.263,135.9,0.8772,2.28,788.33,5.52,584.04,788.33,95.409,28.42,"[584.04, 784.48, 788.33]","[3, 5, 5]",13
assembly_1,3,0.55,subgraph_mip,time_balanced_weight,10,343,1105,57,5.16,0.374,0.06,0.391,0.451,79.16,0.9843,14.77,731.84,-2.05,705.03,731.84,10.969,3.73,"[731.84, 705.03, 719.98]","[3, 5, 5]",13
assembly_1,3,0.55,subgraph_mip,combined,10,343,1105,81,7.33,0.374,0.098,0.524,0.622,57.39,0.8772,2.28,788.33,5.52,584.04,788.33,95.409,28.42,"[584.04, 784.48, 788.33]","[3, 5, 5]",13
assembly_1,3,0.55,subgraph_mip,blended,10,343,1105,26,2.35,0.374,0.032,0.254,0.285,125.2,0.8678,1.18,747.12,0.0,689.75,747.12,23.433,7.98,"[747.12, 689.75, 719.98]","[4, 4, 5]",13
assembly_1,3,0.55,subgraph_mip,blended_union,10,343,1105,75,6.79,0.374,0.145,0.351,0.495,72.08,0.8584,0.09,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13
assembly_1,3,0.55,subgraph_mip,diverse,10,343,1105,126,11.4,0.374,0.01,0.607,0.616,57.93,0.8678,1.18,747.12,0.0,689.75,747.12,23.433,7.98,"[747.12, 689.75, 719.98]","[4, 4, 5]",13
assembly_1,3,0.55,subgraph_mip,edge_weight,20,343,1105,35,3.17,0.374,0.107,1.084,1.191,29.98,0.8772,2.28,788.33,5.52,584.04,788.33,95.409,28.42,"[584.04, 784.48, 788.33]","[3, 5, 5]",13
assembly_1,3,0.55,subgraph_mip,time_balanced_weight,20,343,1105,73,6.61,0.374,0.076,0.97,1.047,34.11,0.9518,10.98,754.42,0.98,655.31,754.42,45.099,13.79,"[747.12, 655.31, 754.42]","[4, 5, 4]",13
assembly_1,3,0.55,subgraph_mip,combined,20,343,1105,107,9.68,0.374,0.194,0.565,0.759,47.03,0.8772,2.28,788.33,5.52,584.04,788.33,95.409,28.42,"[584.04, 784.48, 788.33]","[3, 5, 5]",13
assembly_1,3,0.55,subgraph_mip,blended,20,343,1105,33,2.99,0.374,0.076,0.127,0.203,176.09,0.8678,1.18,747.12,0.0,689.75,747.12,23.433,7.98,"[747.12, 689.75, 719.98]","[4, 4, 5]",13
assembly_1,3,0.55,subgraph_mip,blended_union,20,343,1105,93,8.42,0.374,0.854,0.752,1.607,22.22,0.8584,0.09,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13
assembly_1,3,0.55,subgraph_mip,diverse,20,343,1105,239,21.63,0.374,0.127,0.706,0.833,42.84,0.864,0.74,747.12,0.0,696.13,747.12,21.158,7.09,"[747.12, 696.13, 713.6]","[4, 4, 5]",13
assembly_1,3,0.55,subgraph_mip,edge_weight,50,343,1105,54,4.89,0.374,0.191,0.609,0.8,44.62,0.8735,1.85,780.81,4.51,684,780.81,43.865,13.47,"[692.04, 684, 780.81]","[4, 4, 5]",13
assembly_1,3,0.55,subgraph_mip,time_balanced_weight,50,343,1105,141,12.76,0.374,0.252,1.382,1.633,21.86,0.9444,10.12,731.84,-2.05,711.31,731.84,9.167,2.86,"[731.84, 711.31, 713.7]","[3, 5, 5]",13
assembly_1,3,0.55,subgraph_mip,combined,50,343,1105,190,17.19,0.374,0.45,1.679,2.129,16.76,0.8735,1.85,780.81,4.51,684,780.81,43.865,13.47,"[692.04, 684, 780.81]","[4, 4, 5]",13
assembly_1,3,0.55,subgraph_mip,blended,50,343,1105,56,5.07,0.374,0.246,0.319,0.565,63.23,0.8678,1.18,747.12,0.0,689.75,747.12,23.433,7.98,"[747.12, 689.75, 719.98]","[4, 4, 5]",13
assembly_1,3,0.55,subgraph_mip,blended_union,50,343,1105,146,13.21,0.374,0.545,0.886,1.431,24.95,0.8584,0.09,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13
assembly_1,3,0.55,subgraph_mip,diverse,50,343,1105,511,46.24,0.374,0.052,4.538,4.591,7.78,0.8602,0.29,747.12,0.0,704.18,747.12,19.927,5.97,"[747.12, 705.55, 704.18]","[4, 4, 5]",13
assembly_1,3,0.55,subgraph_mip,edge_weight,100,343,1105,78,7.06,0.374,0.308,0.363,0.671,53.21,0.8735,1.85,780.81,4.51,684,780.81,43.865,13.47,"[692.04, 684, 780.81]","[4, 4, 5]",13
assembly_1,3,0.55,subgraph_mip,time_balanced_weight,100,343,1105,189,17.1,0.374,0.433,2.782,3.215,11.1,0.9444,10.12,731.84,-2.05,711.31,731.84,9.167,2.86,"[731.84, 711.31, 713.7]","[3, 5, 5]",13
assembly_1,3,0.55,subgraph_mip,combined,100,343,1105,257,23.26,0.374,0.776,3.019,3.795,9.41,0.8735,1.85,780.81,4.51,684,780.81,43.865,13.47,"[692.04, 684, 780.81]","[4, 4, 5]",13
