instance,num_phases,w_balanced,strategy,weight_attr,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,digraph_build_s,build_s,solve_s,elapsed_s,speedup_vs_full,objective,obj_vs_full_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total
assembly_1,3,1.0,full_mip,—,,343,1105,1105,100.0,0.411,0.0,73.622,73.622,1.0,0.8369,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13
assembly_1,3,1.0,subgraph_mip,edge_weight,1,343,1105,13,1.18,0.411,0.002,0.021,0.023,3174.35,0.9176,9.63,792,9.63,584.04,792,95.505,28.93,"[584.04, 792, 780.81]","[3, 5, 5]",13
assembly_1,3,1.0,subgraph_mip,time_balanced_weight,1,343,1105,13,1.18,0.411,0.001,0.024,0.025,2964.17,0.8479,1.3,731.84,1.3,705.03,731.84,10.969,3.73,"[731.84, 705.03, 719.98]","[3, 5, 5]",13
assembly_1,3,1.0,subgraph_mip,combined,1,343,1105,26,2.35,0.411,0.002,0.183,0.185,398.9,0.8479,1.3,731.84,1.3,705.03,731.84,10.969,3.73,"[731.84, 705.03, 719.98]","[3, 5, 5]",13
assembly_1,3,1.0,subgraph_mip,blended,1,343,1105,13,1.18,0.411,0.001,0.038,0.039,1880.56,0.8369,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13
assembly_1,3,1.0,subgraph_mip,blended_union,1,343,1105,37,3.35,0.411,0.012,0.138,0.15,491.78,0.8369,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13
assembly_1,3,1.0,subgraph_mip,diverse,1,343,1105,13,1.18,0.411,0.004,0.024,0.027,2690.87,0.8369,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13
assembly_1,3,1.0,subgraph_mip,edge_weight,2,343,1105,15,1.36,0.411,0.004,0.345,0.349,210.73,0.9133,9.12,788.33,9.12,584.04,788.33,95.409,28.42,"[584.04, 784.48, 788.33]","[3, 5, 5]",13
assembly_1,3,1.0,subgraph_mip,time_balanced_weight,2,343,1105,15,1.36,0.411,0.005,0.035,0.041,1811.46,0.8479,1.3,731.84,1.3,705.03,731.84,10.969,3.73,"[731.84, 705.03, 719.98]","[3, 5, 5]",13
assembly_1,3,1.0,subgraph_mip,combined,2,343,1105,30,2.71,0.411,0.01,0.524,0.534,137.79,0.8479,1.3,731.84,1.3,705.03,731.84,10.969,3.73,"[731.84, 705.03, 719.98]","[3, 5, 5]",13
assembly_1,3,1.0,subgraph_mip,blended,2,343,1105,15,1.36,0.411,0.006,0.027,0.033,2243.29,0.8369,-0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13
assembly_1,3,1.0,subgraph_mip,blended_union,2,343,1105,42,3.8,0.411,0.029,0.214,0.243,302.71,0.8369,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13
assembly_1,3,1.0,subgraph_mip,diverse,2,343,1105,26,2.35,0.411,0.004,0.379,0.383,191.98,0.8369,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13
assembly_1,3,1.0,subgraph_mip,edge_weight,5,343,1105,21,1.9,0.411,0.013,0.051,0.064,1146.02,0.9133,9.12,788.33,9.12,584.04,788.33,95.409,28.42,"[584.04, 784.48, 788.33]","[3, 5, 5]",13
assembly_1,3,1.0,subgraph_mip,time_balanced_weight,5,343,1105,44,3.98,0.411,0.018,0.197,0.215,342.76,0.8479,1.3,731.84,1.3,711.31,731.84,9.167,2.86,"[731.84, 711.31, 713.7]","[3, 5, 5]",13
assembly_1,3,1.0,subgraph_mip,combined,5,343,1105,65,5.88,0.411,0.03,0.258,0.288,255.49,0.8479,1.3,731.84,1.3,711.31,731.84,9.167,2.86,"[731.84, 711.31, 713.7]","[3, 5, 5]",13
assembly_1,3,1.0,subgraph_mip,blended,5,343,1105,21,1.9,0.411,0.009,0.158,0.167,439.87,0.8369,-0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13
assembly_1,3,1.0,subgraph_mip,blended_union,5,343,1105,60,5.43,0.411,0.045,0.254,0.3,245.57,0.8369,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13
assembly_1,3,1.0,subgraph_mip,diverse,5,343,1105,65,5.88,0.411,0.006,0.402,0.408,180.62,0.8369,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13
assembly_1,3,1.0,subgraph_mip,edge_weight,10,343,1105,24,2.17,0.411,0.052,0.347,0.399,184.68,0.9133,9.12,788.33,9.12,584.04,788.33,95.409,28.42,"[584.04, 784.48, 788.33]","[3, 5, 5]",13
assembly_1,3,1.0,subgraph_mip,time_balanced_weight,10,343,1105,57,5.16,0.411,0.067,0.471,0.537,137.0,0.8479,1.3,731.84,1.3,705.03,731.84,10.969,3.73,"[731.84, 705.03, 719.98]","[3, 5, 5]",13
assembly_1,3,1.0,subgraph_mip,combined,10,343,1105,81,7.33,0.411,0.079,0.375,0.454,162.07,0.8479,1.3,731.84,1.3,705.03,731.84,10.969,3.73,"[731.84, 705.03, 719.98]","[3, 5, 5]",13
assembly_1,3,1.0,subgraph_mip,blended,10,343,1105,29,2.62,0.411,0.025,0.241,0.265,277.42,0.8369,-0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13
assembly_1,3,1.0,subgraph_mip,blended_union,10,343,1105,75,6.79,0.411,0.115,0.257,0.372,198.08,0.8369,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13
assembly_1,3,1.0,subgraph_mip,diverse,10,343,1105,126,11.4,0.411,0.007,0.731,0.738,99.74,0.8369,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13
assembly_1,3,1.0,subgraph_mip,edge_weight,20,343,1105,35,3.17,0.411,0.063,0.169,0.232,317.33,0.9133,9.12,788.33,9.12,584.04,788.33,95.409,28.42,"[584.04, 784.48, 788.33]","[3, 5, 5]",13
