instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,objective,ideal_obj,obj_vs_ideal_pct,d_obj_pct,path_cost,c_min,path_cost_vs_cmin_pct,alpha_abs,phase_width,alpha_vs_width_pct,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_perc_graph,stop_reason
assembly_2,4,0.4,adaptive,1,22160,134216,44,0.03,44,200.796,1.317,0.731,2.048,1.0542,1.0126,4.11,,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.4,adaptive,2,22160,134216,48,0.04,4,200.796,1.795,0.708,2.503,1.0542,1.0126,4.11,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.4,adaptive,3,22160,134216,62,0.05,14,200.796,2.156,1.048,3.204,1.0542,1.0126,4.11,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.4,adaptive,4,22160,134216,62,0.05,0,200.796,2.707,1.042,3.749,1.0542,1.0126,4.11,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.4,adaptive,6,22160,134216,71,0.05,9,200.796,3.603,1.304,4.907,1.0542,1.0126,4.11,-0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.4,adaptive,8,22160,134216,76,0.06,5,200.796,4.496,0.854,5.35,1.0542,1.0126,4.11,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.4,adaptive,12,22160,134216,82,0.06,6,200.796,6.318,0.908,7.226,1.0542,1.0126,4.11,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.4,adaptive,16,22160,134216,92,0.07,10,200.796,8.141,0.671,8.812,1.0542,1.0126,4.11,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.4,adaptive,24,22160,134216,113,0.08,21,200.796,11.697,0.42,12.117,1.0542,1.0126,4.11,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.4,adaptive,32,22160,134216,146,0.11,33,200.796,15.405,0.782,16.187,1.0542,1.0126,4.11,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.4,adaptive,48,22160,134216,230,0.17,84,200.796,20.006,0.951,20.956,1.0542,1.0126,4.11,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.4,adaptive,64,22160,134216,428,0.32,198,200.796,20.61,5.08,25.69,1.0542,1.0126,4.11,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.4,adaptive,96,22160,134216,809,0.6,381,200.796,22.437,11.18,33.617,1.0542,1.0126,4.11,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.4,adaptive,128,22160,134216,1177,0.88,368,200.796,24.82,12.324,37.145,1.0542,1.0126,4.11,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.4,adaptive,192,22160,134216,1887,1.41,710,200.796,27.736,23.382,51.118,1.0542,1.0126,4.11,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.4,adaptive,256,22160,134216,2532,1.89,645,200.796,32.591,92.211,124.802,1.0542,1.0126,4.11,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.4,adaptive,512,22160,134216,4891,3.64,2359,200.796,49.493,430.459,479.952,1.0542,1.0126,4.11,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,stop_perc_graph
