instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,objective,ideal_obj,obj_vs_ideal_pct,d_obj_pct,path_cost,c_min,path_cost_vs_cmin_pct,alpha_abs,phase_width,alpha_vs_width_pct,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_perc_graph,stop_reason
assembly_2,4,0.6,adaptive,1,22160,134216,44,0.03,44,194.27,1.173,0.965,2.137,1.0508,1.0126,3.77,,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.6,adaptive,2,22160,134216,48,0.04,4,194.27,1.68,0.309,1.989,1.0508,1.0126,3.77,-0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.6,adaptive,3,22160,134216,62,0.05,14,194.27,2.115,0.222,2.337,1.0508,1.0126,3.77,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.6,adaptive,4,22160,134216,62,0.05,0,194.27,2.643,0.217,2.86,1.0508,1.0126,3.77,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.6,adaptive,6,22160,134216,71,0.05,9,194.27,3.661,0.202,3.863,1.0508,1.0126,3.77,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.6,adaptive,8,22160,134216,76,0.06,5,194.27,4.565,0.373,4.938,1.0508,1.0126,3.77,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.6,adaptive,12,22160,134216,82,0.06,6,194.27,6.426,0.259,6.685,1.0508,1.0126,3.77,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.6,adaptive,16,22160,134216,92,0.07,10,194.27,8.137,0.771,8.908,1.0508,1.0126,3.77,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.6,adaptive,24,22160,134216,113,0.08,21,194.27,11.808,0.355,12.163,1.0508,1.0126,3.77,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.6,adaptive,32,22160,134216,146,0.11,33,194.27,15.384,0.9,16.284,1.0508,1.0126,3.77,-0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.6,adaptive,48,22160,134216,232,0.17,86,194.27,19.758,1.137,20.895,1.0494,1.0126,3.63,0.1349,1.0689,1.0126,5.55,688,672.25,2.34,7.44,"[688, 638, 678, 685]","[8, 3, 3, 3]",17,3.0,
assembly_2,4,0.6,adaptive,64,22160,134216,429,0.32,197,194.27,20.499,2.386,22.884,1.0494,1.0126,3.63,0.0,1.0689,1.0126,5.55,688,672.25,2.34,7.44,"[688, 638, 678, 685]","[8, 3, 3, 3]",17,3.0,
assembly_2,4,0.6,adaptive,96,22160,134216,815,0.61,386,194.27,22.211,13.02,35.23,1.0494,1.0126,3.63,0.0,1.0689,1.0126,5.55,688,672.25,2.34,5.21,"[688, 663, 653, 685]","[8, 4, 2, 3]",17,3.0,
assembly_2,4,0.6,adaptive,128,22160,134216,1179,0.88,364,194.27,24.14,34.226,58.367,1.0494,1.0126,3.63,-0.0,1.0689,1.0126,5.55,688,672.25,2.34,5.21,"[688, 663, 653, 685]","[8, 4, 2, 3]",17,3.0,
assembly_2,4,0.6,adaptive,192,22160,134216,1887,1.41,708,194.27,27.823,31.397,59.22,1.0494,1.0126,3.63,0.0,1.0689,1.0126,5.55,688,672.25,2.34,7.44,"[688, 638, 678, 685]","[8, 3, 3, 3]",17,3.0,
assembly_2,4,0.6,adaptive,256,22160,134216,2528,1.88,641,194.27,32.062,71.676,103.738,1.0494,1.0126,3.63,0.0,1.0689,1.0126,5.55,688,672.25,2.34,7.44,"[688, 638, 678, 685]","[8, 3, 3, 3]",17,3.0,
assembly_2,4,0.6,adaptive,512,22160,134216,4879,3.64,2351,194.27,47.118,474.253,521.371,1.0494,1.0126,3.63,0.0,1.0689,1.0126,5.55,688,672.25,2.34,7.44,"[688, 638, 678, 685]","[8, 3, 3, 3]",17,3.0,stop_perc_graph
