instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,objective,ideal_obj,obj_vs_ideal_pct,d_obj_pct,path_cost,c_min,path_cost_vs_cmin_pct,alpha_abs,phase_width,alpha_vs_width_pct,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_perc_graph,stop_reason
assembly_2,4,0.2,adaptive,1,22160,134216,44,0.03,44,198.5,1.288,0.341,1.629,1.0403,1.0126,2.73,,1.0126,1.0126,0.0,764,672.25,13.65,43.44,"[472, 718, 764, 735]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.2,adaptive,2,22160,134216,48,0.04,4,198.5,1.826,0.149,1.975,1.0403,1.0126,2.73,-0.0,1.0126,1.0126,0.0,764,672.25,13.65,43.44,"[472, 718, 764, 735]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.2,adaptive,3,22160,134216,62,0.05,14,198.5,2.187,0.609,2.796,1.0403,1.0126,2.73,0.0,1.0126,1.0126,0.0,764,672.25,13.65,43.44,"[472, 718, 764, 735]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.2,adaptive,4,22160,134216,62,0.05,0,198.5,2.706,0.606,3.311,1.0403,1.0126,2.73,0.0,1.0126,1.0126,0.0,764,672.25,13.65,43.44,"[472, 718, 764, 735]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.2,adaptive,6,22160,134216,71,0.05,9,198.5,3.654,0.9,4.554,1.0403,1.0126,2.73,0.0,1.0126,1.0126,0.0,764,672.25,13.65,43.44,"[472, 718, 764, 735]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.2,adaptive,8,22160,134216,76,0.06,5,198.5,4.442,0.539,4.981,1.0393,1.0126,2.63,0.0996,1.0129,1.0126,0.02,760,672.25,13.05,42.84,"[472, 718, 739, 760]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.2,adaptive,12,22160,134216,82,0.06,6,198.5,6.398,0.481,6.879,1.0393,1.0126,2.63,0.0,1.0129,1.0126,0.02,760,672.25,13.05,42.84,"[472, 718, 739, 760]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.2,adaptive,16,22160,134216,92,0.07,10,198.5,8.162,0.991,9.152,1.0393,1.0126,2.63,0.0,1.0129,1.0126,0.02,760,672.25,13.05,42.84,"[472, 718, 739, 760]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.2,adaptive,24,22160,134216,113,0.08,21,198.5,11.885,0.723,12.607,1.0393,1.0126,2.63,-0.0,1.0129,1.0126,0.02,760,672.25,13.05,42.84,"[472, 718, 739, 760]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.2,adaptive,32,22160,134216,146,0.11,33,198.5,15.623,0.933,16.556,1.0393,1.0126,2.63,0.0,1.0129,1.0126,0.02,760,672.25,13.05,42.84,"[472, 718, 739, 760]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.2,adaptive,48,22160,134216,227,0.17,81,198.5,20.213,0.801,21.014,1.0393,1.0126,2.63,0.0,1.0129,1.0126,0.02,760,672.25,13.05,42.84,"[472, 718, 739, 760]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.2,adaptive,64,22160,134216,429,0.32,202,198.5,20.865,2.04,22.905,1.0393,1.0126,2.63,0.0,1.0129,1.0126,0.02,760,672.25,13.05,42.84,"[472, 718, 739, 760]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.2,adaptive,96,22160,134216,815,0.61,386,198.5,22.57,8.577,31.148,1.0393,1.0126,2.63,0.0,1.0129,1.0126,0.02,760,672.25,13.05,42.84,"[472, 718, 739, 760]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.2,adaptive,128,22160,134216,1182,0.88,367,198.5,24.409,13.833,38.243,1.0393,1.0126,2.63,0.0,1.0129,1.0126,0.02,760,672.25,13.05,42.84,"[472, 718, 739, 760]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.2,adaptive,192,22160,134216,1892,1.41,710,198.5,28.313,10.081,38.394,1.0393,1.0126,2.63,0.0,1.0129,1.0126,0.02,760,672.25,13.05,42.84,"[472, 718, 739, 760]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.2,adaptive,256,22160,134216,2540,1.89,648,198.5,33.162,12.856,46.018,1.0393,1.0126,2.63,0.0,1.0129,1.0126,0.02,760,672.25,13.05,42.84,"[472, 718, 739, 760]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.2,adaptive,512,22160,134216,4900,3.65,2360,198.5,49.037,88.0,137.038,1.0393,1.0126,2.63,0.0,1.0129,1.0126,0.02,760,672.25,13.05,42.84,"[472, 718, 739, 760]","[5, 2, 5, 5]",17,3.0,stop_perc_graph
