instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,objective,ideal_obj,obj_vs_ideal_pct,d_obj_pct,path_cost,c_min,path_cost_vs_cmin_pct,alpha_abs,phase_width,alpha_vs_width_pct,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_perc_graph,stop_reason
assembly_2,4,0.5,adaptive,1,22160,134216,44,0.03,44,203.585,1.349,0.762,2.111,1.0525,1.0126,3.94,,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.5,adaptive,2,22160,134216,48,0.04,4,203.585,1.824,0.174,1.998,1.0525,1.0126,3.94,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.5,adaptive,3,22160,134216,62,0.05,14,203.585,2.278,0.186,2.464,1.0525,1.0126,3.94,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.5,adaptive,4,22160,134216,62,0.05,0,203.585,2.74,0.187,2.927,1.0525,1.0126,3.94,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.5,adaptive,6,22160,134216,71,0.05,9,203.585,3.705,0.325,4.03,1.0525,1.0126,3.94,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.5,adaptive,8,22160,134216,76,0.06,5,203.585,4.668,0.615,5.283,1.0525,1.0126,3.94,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.5,adaptive,12,22160,134216,82,0.06,6,203.585,6.583,2.312,8.895,1.0525,1.0126,3.94,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.5,adaptive,16,22160,134216,92,0.07,10,203.585,8.316,0.371,8.687,1.0525,1.0126,3.94,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.5,adaptive,24,22160,134216,113,0.08,21,203.585,12.117,0.427,12.544,1.0525,1.0126,3.94,-0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.5,adaptive,32,22160,134216,146,0.11,33,203.585,15.987,0.443,16.43,1.0525,1.0126,3.94,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.5,adaptive,48,22160,134216,230,0.17,84,203.585,20.735,1.165,21.9,1.0525,1.0126,3.94,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.5,adaptive,64,22160,134216,430,0.32,200,203.585,21.408,4.434,25.842,1.0525,1.0126,3.94,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.5,adaptive,96,22160,134216,816,0.61,386,203.585,23.402,5.29,28.691,1.0525,1.0126,3.94,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.5,adaptive,128,22160,134216,1181,0.88,365,203.585,25.549,24.123,49.672,1.0525,1.0126,3.94,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.5,adaptive,192,22160,134216,1893,1.41,712,203.585,29.05,48.002,77.051,1.0525,1.0126,3.94,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.5,adaptive,256,22160,134216,2544,1.9,651,203.585,34.216,149.039,183.255,1.0525,1.0126,3.94,0.0,1.0611,1.0126,4.78,693,672.25,3.09,6.69,"[648, 693, 663, 685]","[8, 2, 4, 3]",17,3.0,
assembly_2,4,0.5,adaptive,512,22160,134216,4888,3.64,2344,203.585,47.802,492.342,540.144,1.0523,1.0126,3.92,0.0186,1.0607,1.0126,4.75,693,672.25,3.09,6.69,"[648, 663, 685, 693]","[8, 4, 3, 2]",17,3.0,stop_perc_graph
