instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,objective,ideal_obj,obj_vs_ideal_pct,d_obj_pct,path_cost,c_min,path_cost_vs_cmin_pct,alpha_abs,phase_width,alpha_vs_width_pct,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_perc_graph,stop_reason
assembly_2,4,0.3,adaptive,1,22160,134216,44,0.03,44,198.1,0.763,0.604,1.367,1.0541,1.0126,4.09,,1.0126,1.0126,0.0,764,672.25,13.65,43.44,"[472, 718, 764, 735]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.3,adaptive,2,22160,134216,48,0.04,4,198.1,0.999,0.375,1.375,1.0541,1.0126,4.09,0.0,1.0126,1.0126,0.0,764,672.25,13.65,43.44,"[472, 718, 764, 735]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.3,adaptive,3,22160,134216,62,0.05,14,198.1,1.157,1.118,2.275,1.0541,1.0126,4.09,0.0,1.0126,1.0126,0.0,764,672.25,13.65,43.44,"[472, 718, 764, 735]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.3,adaptive,4,22160,134216,62,0.05,0,198.1,1.408,1.094,2.503,1.0541,1.0126,4.09,0.0,1.0126,1.0126,0.0,764,672.25,13.65,43.44,"[472, 718, 764, 735]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.3,adaptive,6,22160,134216,71,0.05,9,198.1,1.799,0.584,2.383,1.0541,1.0126,4.09,-0.0,1.0126,1.0126,0.0,764,672.25,13.65,43.44,"[472, 718, 764, 735]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.3,adaptive,8,22160,134216,76,0.06,5,198.1,2.199,0.537,2.736,1.0525,1.0126,3.93,0.1575,1.0129,1.0126,0.02,760,672.25,13.05,42.84,"[472, 718, 739, 760]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.3,adaptive,12,22160,134216,82,0.06,6,198.1,3.021,0.585,3.606,1.0525,1.0126,3.93,0.0,1.0129,1.0126,0.02,760,672.25,13.05,42.84,"[472, 718, 739, 760]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.3,adaptive,16,22160,134216,92,0.07,10,198.1,3.852,0.952,4.805,1.0525,1.0126,3.93,0.0,1.0129,1.0126,0.02,760,672.25,13.05,42.84,"[472, 718, 739, 760]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.3,adaptive,24,22160,134216,113,0.08,21,198.1,5.512,0.322,5.834,1.0525,1.0126,3.93,0.0,1.0129,1.0126,0.02,760,672.25,13.05,42.84,"[472, 718, 739, 760]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.3,adaptive,32,22160,134216,146,0.11,33,198.1,7.129,0.608,7.737,1.0525,1.0126,3.93,0.0,1.0129,1.0126,0.02,760,672.25,13.05,42.84,"[472, 718, 739, 760]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.3,adaptive,48,22160,134216,233,0.17,87,198.1,9.209,1.45,10.66,1.0525,1.0126,3.93,-0.0,1.0129,1.0126,0.02,760,672.25,13.05,42.84,"[472, 718, 739, 760]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.3,adaptive,64,22160,134216,428,0.32,195,198.1,9.508,4.83,14.337,1.0525,1.0126,3.93,0.0,1.0129,1.0126,0.02,760,672.25,13.05,42.84,"[472, 718, 739, 760]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.3,adaptive,96,22160,134216,812,0.6,384,198.1,10.25,9.533,19.783,1.0525,1.0126,3.93,0.0,1.0129,1.0126,0.02,760,672.25,13.05,42.84,"[472, 718, 739, 760]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.3,adaptive,128,22160,134216,1180,0.88,368,198.1,10.981,11.702,22.684,1.0525,1.0126,3.93,0.0,1.0129,1.0126,0.02,760,672.25,13.05,42.84,"[472, 718, 739, 760]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.3,adaptive,192,22160,134216,1890,1.41,710,198.1,12.576,63.063,75.639,1.0525,1.0126,3.93,-0.0,1.0129,1.0126,0.02,760,672.25,13.05,42.84,"[472, 718, 739, 760]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.3,adaptive,256,22160,134216,2536,1.89,646,198.1,14.163,43.957,58.12,1.0525,1.0126,3.93,0.0,1.0129,1.0126,0.02,760,672.25,13.05,42.84,"[472, 718, 739, 760]","[5, 2, 5, 5]",17,3.0,
assembly_2,4,0.3,adaptive,512,22160,134216,4894,3.65,2358,198.1,20.23,257.017,277.247,1.0525,1.0126,3.93,0.0,1.0129,1.0126,0.02,760,672.25,13.05,42.84,"[472, 718, 739, 760]","[5, 2, 5, 5]",17,3.0,stop_perc_graph
