instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,4,0.6,full_ref,,343,1105,1105,100.0,,0.116,0.0,20.823,20.823,20.823,1.0,0.8745,0.0,,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,full_ref
assembly_1,4,0.6,bl_union,1,343,1105,37,3.35,37,0.116,0.008,0.152,0.16,20.823,130.12,0.8745,-0.0,,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.6,bl_union,2,343,1105,43,3.89,6,0.116,0.013,0.173,0.186,20.823,112.14,0.8745,0.0,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.6,bl_union,3,343,1105,49,4.43,6,0.116,0.018,0.421,0.439,20.823,47.42,0.8745,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.6,bl_union,4,343,1105,55,4.98,6,0.116,0.023,0.219,0.242,20.823,85.94,0.8745,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.6,bl_union,6,343,1105,66,5.97,11,0.116,0.033,0.214,0.247,20.823,84.35,0.8745,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.6,bl_union,8,343,1105,72,6.52,6,0.116,0.043,0.845,0.888,20.823,23.46,0.8745,0.0,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.6,bl_union,12,343,1105,79,7.15,7,0.116,0.06,0.246,0.307,20.823,67.9,0.8745,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.6,bl_union,16,343,1105,90,8.14,11,0.116,0.079,0.935,1.014,20.823,20.54,0.8745,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.6,bl_union,24,343,1105,96,8.69,6,0.116,0.117,0.661,0.778,20.823,26.75,0.8745,0.0,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.6,bl_union,32,343,1105,109,9.86,13,0.116,0.155,0.636,0.791,20.823,26.32,0.8745,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.6,bl_union,48,343,1105,125,11.31,16,0.116,0.229,0.4,0.63,20.823,33.06,0.8745,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,stop_perc_graph
assembly_1,4,0.6,adaptive,1,343,1105,37,3.35,37,0.116,0.007,0.149,0.156,20.823,133.11,0.8745,-0.0,,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.6,adaptive,2,343,1105,43,3.89,6,0.116,0.012,0.17,0.182,20.823,114.28,0.8745,0.0,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
