instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,4,0.9,full_ref,,343,1105,1105,100.0,,0.117,0.0,102.501,102.501,102.501,1.0,0.8865,0.0,,574.62,0.0,502.2,574.62,29.643,13.43,"[502.2, 561.11, 574.62, 518.92]","[3, 4, 3, 3]",13,full_ref
assembly_1,4,0.9,bl_union,1,343,1105,37,3.35,37,0.117,0.007,0.228,0.235,102.501,435.79,0.8952,0.98,,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.9,bl_union,2,343,1105,43,3.89,6,0.117,0.011,0.372,0.383,102.501,267.7,0.8952,0.98,0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.9,bl_union,3,343,1105,49,4.43,6,0.117,0.016,0.119,0.135,102.501,760.7,0.8952,0.98,-0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.9,bl_union,4,343,1105,55,4.98,6,0.117,0.021,0.162,0.183,102.501,561.62,0.8952,0.98,0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.9,bl_union,6,343,1105,66,5.97,11,0.117,0.03,0.215,0.245,102.501,417.89,0.8952,0.98,0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.9,bl_union,8,343,1105,72,6.52,6,0.117,0.039,0.228,0.267,102.501,384.4,0.8952,0.98,0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.9,bl_union,12,343,1105,79,7.15,7,0.117,0.057,0.282,0.339,102.501,302.75,0.8952,0.98,0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.9,bl_union,16,343,1105,90,8.14,11,0.117,0.073,0.259,0.332,102.501,308.79,0.8952,0.98,-0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.9,bl_union,24,343,1105,96,8.69,6,0.117,0.11,0.307,0.417,102.501,245.73,0.8952,0.98,0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.9,bl_union,32,343,1105,109,9.86,13,0.117,0.146,0.568,0.714,102.501,143.54,0.8952,0.98,0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.9,bl_union,48,343,1105,125,11.31,16,0.117,0.216,0.681,0.897,102.501,114.33,0.8952,0.98,0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,stop_perc_graph
assembly_1,4,0.9,adaptive,1,343,1105,37,3.35,37,0.117,0.006,0.228,0.234,102.501,437.19,0.8952,0.98,,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.9,adaptive,2,343,1105,43,3.89,6,0.117,0.011,0.371,0.383,102.501,267.87,0.8952,0.98,0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.9,adaptive,3,343,1105,49,4.43,6,0.117,0.016,0.118,0.134,102.501,766.67,0.8952,0.98,-0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.9,adaptive,4,343,1105,55,4.98,6,0.117,0.021,0.161,0.182,102.501,563.92,0.8952,0.98,0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.9,adaptive,6,343,1105,66,5.97,11,0.117,0.03,0.215,0.245,102.501,418.56,0.8952,0.98,0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.9,adaptive,8,343,1105,72,6.52,6,0.117,0.039,0.228,0.267,102.501,383.41,0.8952,0.98,0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.9,adaptive,12,343,1105,79,7.15,7,0.117,0.057,0.282,0.339,102.501,302.22,0.8952,0.98,0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.9,adaptive,16,343,1105,90,8.14,11,0.117,0.073,0.258,0.331,102.501,309.37,0.8952,0.98,-0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.9,adaptive,24,343,1105,123,11.13,33,0.117,0.096,0.528,0.624,102.501,164.28,0.8952,0.98,0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,stop_perc_graph
