instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,4,0.5,full_ref,,343,1105,1105,100.0,,0.117,0.0,44.974,44.974,44.974,1.0,0.8676,0.0,,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,full_ref
assembly_1,4,0.5,bl_union,1,343,1105,37,3.35,37,0.117,0.007,0.14,0.147,44.974,306.67,0.8676,-0.0,,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,bl_union,2,343,1105,43,3.89,6,0.117,0.011,0.144,0.155,44.974,289.28,0.8676,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,bl_union,3,343,1105,49,4.43,6,0.117,0.016,0.147,0.163,44.974,275.93,0.8676,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,bl_union,4,343,1105,55,4.98,6,0.117,0.021,0.222,0.243,44.974,185.02,0.8676,0.0,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,bl_union,6,343,1105,66,5.97,11,0.117,0.031,0.353,0.384,44.974,117.2,0.8676,0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,bl_union,8,343,1105,72,6.52,6,0.117,0.04,0.202,0.242,44.974,185.89,0.8676,0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,bl_union,12,343,1105,79,7.15,7,0.117,0.058,0.25,0.308,44.974,145.8,0.8676,0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,bl_union,16,343,1105,90,8.14,11,0.117,0.075,0.881,0.956,44.974,47.04,0.8676,0.0,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,bl_union,24,343,1105,96,8.69,6,0.117,0.112,0.644,0.756,44.974,59.48,0.8676,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,bl_union,32,343,1105,109,9.86,13,0.117,0.148,0.344,0.492,44.974,91.36,0.8676,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,bl_union,48,343,1105,125,11.31,16,0.117,0.219,0.698,0.917,44.974,49.04,0.8676,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,stop_perc_graph
assembly_1,4,0.5,adaptive,1,343,1105,37,3.35,37,0.117,0.007,0.138,0.145,44.974,309.88,0.8676,-0.0,,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,adaptive,2,343,1105,43,3.89,6,0.117,0.012,0.143,0.154,44.974,291.51,0.8676,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,adaptive,3,343,1105,49,4.43,6,0.117,0.017,0.148,0.164,44.974,274.08,0.8676,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
