instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,4,0.8,full_ref,,343,1105,1105,100.0,,0.115,0.0,84.428,84.428,84.428,1.0,0.8855,0.0,,574.62,0.0,502.2,574.62,29.643,13.43,"[502.2, 561.11, 574.62, 518.92]","[3, 4, 3, 3]",13,full_ref
assembly_1,4,0.8,bl_union,1,343,1105,37,3.35,37,0.115,0.007,0.154,0.161,84.428,524.22,0.8883,0.32,,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.8,bl_union,2,343,1105,43,3.89,6,0.115,0.012,0.623,0.635,84.428,133.04,0.8883,0.32,-0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.8,bl_union,3,343,1105,49,4.43,6,0.115,0.016,0.288,0.304,84.428,277.85,0.8883,0.32,-0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.8,bl_union,4,343,1105,55,4.98,6,0.115,0.021,0.385,0.406,84.428,207.82,0.8883,0.32,0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.8,bl_union,6,343,1105,66,5.97,11,0.115,0.03,0.226,0.257,84.428,329.14,0.8883,0.32,0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.8,bl_union,8,343,1105,72,6.52,6,0.115,0.039,0.298,0.337,84.428,250.17,0.8883,0.32,-0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.8,bl_union,12,343,1105,79,7.15,7,0.115,0.057,0.321,0.378,84.428,223.22,0.8883,0.32,0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.8,bl_union,16,343,1105,90,8.14,11,0.115,0.074,0.285,0.359,84.428,235.23,0.8883,0.32,0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.8,bl_union,24,343,1105,96,8.69,6,0.115,0.112,0.317,0.429,84.428,196.75,0.8883,0.32,0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.8,bl_union,32,343,1105,109,9.86,13,0.115,0.147,0.355,0.502,84.428,168.11,0.8883,0.32,0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.8,bl_union,48,343,1105,125,11.31,16,0.115,0.218,0.583,0.8,84.428,105.48,0.8883,0.32,0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,stop_perc_graph
assembly_1,4,0.8,adaptive,1,343,1105,37,3.35,37,0.115,0.007,0.153,0.159,84.428,529.88,0.8883,0.32,,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.8,adaptive,2,343,1105,43,3.89,6,0.115,0.011,0.623,0.635,84.428,132.97,0.8883,0.32,-0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.8,adaptive,3,343,1105,49,4.43,6,0.115,0.016,0.291,0.307,84.428,275.22,0.8883,0.32,-0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.8,adaptive,4,343,1105,55,4.98,6,0.115,0.021,0.383,0.404,84.428,208.93,0.8883,0.32,0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.8,adaptive,6,343,1105,66,5.97,11,0.115,0.031,0.226,0.257,84.428,328.5,0.8883,0.32,0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.8,adaptive,8,343,1105,72,6.52,6,0.115,0.04,0.298,0.338,84.428,250.09,0.8883,0.32,-0.0,584.04,1.64,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
