instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,4,0.7,full_ref,,343,1105,1105,100.0,,0.117,0.0,25.523,25.523,25.523,1.0,0.8805,0.0,,581.12,0.0,495.7,581.12,33.091,15.84,"[581.12, 520.92, 559.11, 495.7]","[3, 3, 4, 3]",13,full_ref
assembly_1,4,0.7,bl_union,1,343,1105,37,3.35,37,0.117,0.007,0.236,0.243,25.523,104.9,0.8814,0.1,,584.04,0.5,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.7,bl_union,2,343,1105,43,3.89,6,0.117,0.013,0.352,0.364,25.523,70.08,0.8814,0.1,0.0,584.04,0.5,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.7,bl_union,3,343,1105,49,4.43,6,0.117,0.017,0.162,0.179,25.523,142.65,0.8814,0.1,-0.0,584.04,0.5,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.7,bl_union,4,343,1105,55,4.98,6,0.117,0.023,0.606,0.629,25.523,40.57,0.8814,0.1,0.0,584.04,0.5,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.7,bl_union,6,343,1105,66,5.97,11,0.117,0.032,0.75,0.782,25.523,32.64,0.8814,0.1,0.0,584.04,0.5,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.7,bl_union,8,343,1105,72,6.52,6,0.117,0.041,0.257,0.298,25.523,85.64,0.8814,0.1,0.0,584.04,0.5,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.7,bl_union,12,343,1105,79,7.15,7,0.117,0.061,0.369,0.429,25.523,59.47,0.8814,0.1,0.0,584.04,0.5,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.7,bl_union,16,343,1105,90,8.14,11,0.117,0.078,0.562,0.64,25.523,39.86,0.8814,0.1,-0.0,584.04,0.5,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.7,bl_union,24,343,1105,96,8.69,6,0.117,0.117,0.338,0.454,25.523,56.17,0.8814,0.1,0.0,584.04,0.5,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.7,bl_union,32,343,1105,109,9.86,13,0.117,0.155,0.326,0.48,25.523,53.14,0.8814,0.1,0.0,584.04,0.5,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.7,bl_union,48,343,1105,125,11.31,16,0.117,0.229,0.933,1.161,25.523,21.98,0.8814,0.1,0.0,584.04,0.5,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,stop_perc_graph
assembly_1,4,0.7,adaptive,1,343,1105,37,3.35,37,0.117,0.007,0.233,0.239,25.523,106.63,0.8814,0.1,,584.04,0.5,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.7,adaptive,2,343,1105,43,3.89,6,0.117,0.012,0.345,0.358,25.523,71.39,0.8814,0.1,0.0,584.04,0.5,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.7,adaptive,3,343,1105,49,4.43,6,0.117,0.017,0.161,0.178,25.523,143.09,0.8814,0.1,-0.0,584.04,0.5,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.7,adaptive,4,343,1105,55,4.98,6,0.117,0.023,0.601,0.624,25.523,40.92,0.8814,0.1,0.0,584.04,0.5,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.7,adaptive,6,343,1105,66,5.97,11,0.117,0.032,0.742,0.774,25.523,32.99,0.8814,0.1,0.0,584.04,0.5,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.7,adaptive,8,343,1105,72,6.52,6,0.117,0.042,0.255,0.297,25.523,86.0,0.8814,0.1,0.0,584.04,0.5,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.7,adaptive,12,343,1105,79,7.15,7,0.117,0.061,0.368,0.43,25.523,59.42,0.8814,0.1,0.0,584.04,0.5,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.7,adaptive,16,343,1105,90,8.14,11,0.117,0.08,0.559,0.639,25.523,39.95,0.8814,0.1,-0.0,584.04,0.5,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.7,adaptive,24,343,1105,116,10.5,26,0.117,0.104,0.272,0.376,25.523,67.86,0.8814,0.1,0.0,584.04,0.5,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,stop_perc_graph
