instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,4,0.2,full_ref,,343,1105,1105,100.0,,0.117,0.0,6.573,6.573,6.573,1.0,0.8468,0.0,,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,full_ref
assembly_1,4,0.2,bl_union,1,343,1105,37,3.35,37,0.117,0.007,0.33,0.337,6.573,19.48,0.8468,0.0,,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.2,bl_union,2,343,1105,43,3.89,6,0.117,0.012,0.204,0.216,6.573,30.42,0.8468,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.2,bl_union,3,343,1105,49,4.43,6,0.117,0.017,0.277,0.294,6.573,22.37,0.8468,0.0,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.2,bl_union,4,343,1105,55,4.98,6,0.117,0.022,0.641,0.663,6.573,9.92,0.8468,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.2,bl_union,6,343,1105,66,5.97,11,0.117,0.032,0.395,0.428,6.573,15.37,0.8468,0.0,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.2,bl_union,8,343,1105,72,6.52,6,0.117,0.042,0.422,0.464,6.573,14.16,0.8468,0.0,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.2,bl_union,12,343,1105,79,7.15,7,0.117,0.06,0.486,0.546,6.573,12.05,0.8468,0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.2,bl_union,16,343,1105,90,8.14,11,0.117,0.078,0.757,0.835,6.573,7.87,0.8468,0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.2,bl_union,24,343,1105,96,8.69,6,0.117,0.117,0.761,0.878,6.573,7.49,0.8468,0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
