instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,4,0.1,full_ref,,343,1105,1105,100.0,,0.117,0.0,4.065,4.065,4.065,1.0,0.8399,0.0,,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,full_ref
assembly_1,4,0.1,bl_union,1,343,1105,37,3.35,37,0.117,0.007,0.214,0.222,4.065,18.34,0.8399,-0.0,,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.1,bl_union,2,343,1105,43,3.89,6,0.117,0.012,0.468,0.48,4.065,8.47,0.8399,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.1,bl_union,3,343,1105,49,4.43,6,0.117,0.017,0.261,0.278,4.065,14.63,0.8399,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.1,bl_union,4,343,1105,55,4.98,6,0.117,0.023,0.301,0.324,4.065,12.55,0.8399,-0.0,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.1,bl_union,6,343,1105,66,5.97,11,0.117,0.032,0.33,0.362,4.065,11.22,0.8399,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.1,bl_union,8,343,1105,72,6.52,6,0.117,0.041,0.32,0.361,4.065,11.25,0.8399,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.1,bl_union,12,343,1105,79,7.15,7,0.117,0.06,0.413,0.473,4.065,8.6,0.8399,-0.0,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.1,bl_union,16,343,1105,90,8.14,11,0.117,0.077,0.646,0.724,4.065,5.61,0.8399,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.1,bl_union,24,343,1105,96,8.69,6,0.117,0.117,0.862,0.979,4.065,4.15,0.8399,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
