instance,num_phases,w_balanced,strategy,weight_attr,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,digraph_build_s,build_s,solve_s,elapsed_s,speedup_vs_full,objective,obj_vs_full_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total
assembly_1,5,0.7,full_mip,—,,343,1105,1105,100.0,0.297,0.0,232.619,232.619,1.0,0.8667,0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.7,subgraph_mip,edge_weight,1,343,1105,13,1.18,0.297,0.002,0.08,0.082,2837.91,0.9199,6.14,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.7,subgraph_mip,time_balanced_weight,1,343,1105,13,1.18,0.297,0.001,0.136,0.137,1696.67,1.0584,22.11,514.33,15.03,332,514.33,67.976,42.27,"[486.92, 332, 514.33, 376.48, 447.12]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.7,subgraph_mip,combined,1,343,1105,26,2.35,0.297,0.003,2.348,2.351,98.93,0.9199,6.14,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.7,subgraph_mip,blended,1,343,1105,13,1.18,0.297,0.002,0.061,0.063,3688.84,0.8682,0.17,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.7,subgraph_mip,blended_union,1,343,1105,35,3.17,0.297,0.025,1.145,1.169,198.91,0.8682,0.17,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.7,subgraph_mip,diverse,1,343,1105,13,1.18,0.297,0.008,0.103,0.111,2091.0,0.8682,0.17,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.7,subgraph_mip,edge_weight,2,343,1105,15,1.36,0.297,0.015,0.979,0.994,234.0,0.9199,6.14,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.7,subgraph_mip,time_balanced_weight,2,343,1105,15,1.36,0.297,0.012,0.668,0.68,342.02,1.0555,21.78,514.33,15.03,332,514.33,74.219,42.27,"[486.92, 332, 514.33, 470.68, 352.92]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.7,subgraph_mip,combined,2,343,1105,30,2.71,0.297,0.025,1.62,1.646,141.36,0.9199,6.14,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
