instance,num_phases,w_balanced,strategy,weight_attr,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,digraph_build_s,build_s,solve_s,elapsed_s,speedup_vs_full,objective,obj_vs_full_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total
assembly_1,5,0.6,full_mip,—,,343,1105,1105,100.0,0.387,0.0,137.948,137.948,1.0,0.8678,0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,edge_weight,1,343,1105,13,1.18,0.387,0.002,0.147,0.15,922.19,0.9075,4.57,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.6,subgraph_mip,time_balanced_weight,1,343,1105,13,1.18,0.387,0.001,0.147,0.148,932.63,1.0801,24.46,514.33,15.03,332,514.33,67.976,42.27,"[486.92, 332, 514.33, 376.48, 447.12]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.6,subgraph_mip,combined,1,343,1105,26,2.35,0.387,0.002,1.176,1.178,117.12,0.9075,4.57,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.6,subgraph_mip,blended,1,343,1105,13,1.18,0.387,0.001,0.075,0.076,1819.46,0.8698,0.23,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,blended_union,1,343,1105,35,3.17,0.387,0.016,0.419,0.435,316.78,0.8698,0.23,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,diverse,1,343,1105,13,1.18,0.387,0.008,0.062,0.07,1958.78,0.8698,0.23,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,edge_weight,2,343,1105,15,1.36,0.387,0.009,0.488,0.497,277.69,0.9075,4.57,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.6,subgraph_mip,time_balanced_weight,2,343,1105,15,1.36,0.387,0.009,0.482,0.491,280.95,1.0763,24.02,514.33,15.03,332,514.33,74.219,42.27,"[486.92, 332, 514.33, 470.68, 352.92]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.6,subgraph_mip,combined,2,343,1105,30,2.71,0.387,0.009,0.878,0.887,155.54,0.9075,4.57,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.6,subgraph_mip,blended,2,343,1105,15,1.36,0.387,0.003,0.091,0.095,1459.73,0.8698,0.23,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,blended_union,2,343,1105,40,3.62,0.387,0.022,1.288,1.311,105.26,0.8698,0.23,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,diverse,2,343,1105,26,2.35,0.387,0.012,0.375,0.386,357.28,0.8698,0.23,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,edge_weight,5,343,1105,21,1.9,0.387,0.013,0.481,0.495,278.72,0.9075,4.57,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.6,subgraph_mip,time_balanced_weight,5,343,1105,36,3.26,0.387,0.02,1.937,1.957,70.49,1.0356,19.33,486.92,8.9,350.63,486.92,47.926,31.59,"[486.92, 410.92, 350.63, 439.7, 468.68]","[2, 2, 2, 3, 4]",13
assembly_1,5,0.6,subgraph_mip,combined,5,343,1105,57,5.16,0.387,0.052,0.673,0.725,190.16,0.9075,4.57,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.6,subgraph_mip,blended,5,343,1105,19,1.72,0.387,0.011,0.367,0.378,365.06,0.8698,0.23,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,blended_union,5,343,1105,54,4.89,0.387,0.068,2.279,2.347,58.77,0.8698,0.23,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,diverse,5,343,1105,65,5.88,0.387,0.011,0.825,0.836,164.98,0.8698,0.23,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,edge_weight,10,343,1105,24,2.17,0.387,0.046,0.474,0.52,265.31,0.9075,4.57,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.6,subgraph_mip,time_balanced_weight,10,343,1105,48,4.34,0.387,0.038,1.701,1.739,79.34,1.0341,19.16,486.92,8.9,360.68,486.92,41.401,29.26,"[486.92, 442, 420.13, 360.68, 447.12]","[2, 3, 2, 3, 3]",13
assembly_1,5,0.6,subgraph_mip,combined,10,343,1105,72,6.52,0.387,0.102,1.474,1.576,87.52,0.9075,4.57,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.6,subgraph_mip,blended,10,343,1105,21,1.9,0.387,0.047,0.494,0.541,254.9,0.8698,0.23,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,blended_union,10,343,1105,63,5.7,0.387,0.119,0.866,0.986,139.97,0.8698,0.23,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,diverse,10,343,1105,126,11.4,0.387,0.009,1.352,1.361,101.39,0.8698,0.23,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,edge_weight,20,343,1105,35,3.17,0.387,0.058,0.403,0.46,299.61,0.8982,3.5,486.92,8.9,339.12,486.92,55.66,34.26,"[339.12, 486.92, 484.48, 444.83, 401.5]","[2, 2, 4, 3, 2]",13
assembly_1,5,0.6,subgraph_mip,time_balanced_weight,20,343,1105,64,5.79,0.387,0.073,1.462,1.535,89.89,1.0268,18.32,489.84,9.55,350.63,489.84,48.878,32.27,"[489.84, 408, 350.63, 439.7, 468.68]","[2, 2, 2, 3, 4]",13
assembly_1,5,0.6,subgraph_mip,combined,20,343,1105,99,8.96,0.387,0.143,1.078,1.221,112.93,0.8982,3.5,486.92,8.9,339.12,486.92,55.66,34.26,"[339.12, 486.92, 484.48, 444.83, 401.5]","[2, 2, 4, 3, 2]",13
assembly_1,5,0.6,subgraph_mip,blended,20,343,1105,30,2.71,0.387,0.064,3.306,3.37,40.93,0.8698,0.23,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,blended_union,20,343,1105,86,7.78,0.387,0.281,1.461,1.741,79.22,0.8698,0.23,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,diverse,20,343,1105,239,21.63,0.387,0.014,4.216,4.23,32.61,0.8698,0.23,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,edge_weight,50,343,1105,54,4.89,0.387,0.18,0.817,0.997,138.41,0.8982,3.5,486.92,8.9,339.12,486.92,55.66,34.26,"[339.12, 486.92, 484.48, 444.83, 401.5]","[2, 2, 4, 3, 2]",13
assembly_1,5,0.6,subgraph_mip,time_balanced_weight,50,343,1105,119,10.77,0.387,0.252,2.931,3.183,43.34,1.0176,17.26,489.84,9.55,329.7,489.84,57.532,37.12,"[489.84, 408, 460.63, 329.7, 468.68]","[2, 2, 3, 2, 4]",13
assembly_1,5,0.6,subgraph_mip,combined,50,343,1105,171,15.48,0.387,0.401,1.965,2.366,58.3,0.8982,3.5,486.92,8.9,339.12,486.92,55.66,34.26,"[339.12, 486.92, 484.48, 444.83, 401.5]","[2, 2, 4, 3, 2]",13
assembly_1,5,0.6,subgraph_mip,blended,50,343,1105,49,4.43,0.387,0.15,1.676,1.826,75.56,0.8678,-0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,blended_union,50,343,1105,119,10.77,0.387,0.489,2.575,3.064,45.02,0.8678,-0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,diverse,50,343,1105,508,45.97,0.387,0.035,18.663,18.698,7.38,0.8678,-0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,edge_weight,100,343,1105,78,7.06,0.387,0.389,1.702,2.091,65.97,0.8982,3.5,486.92,8.9,339.12,486.92,55.66,34.26,"[339.12, 486.92, 484.48, 444.83, 401.5]","[2, 2, 4, 3, 2]",13
assembly_1,5,0.6,subgraph_mip,time_balanced_weight,100,343,1105,170,15.38,0.387,0.521,9.234,9.755,14.14,0.9869,13.72,453.4,1.4,401.5,453.4,22.0,12.03,"[401.5, 444.83, 408, 449.12, 453.4]","[2, 3, 2, 3, 3]",13
assembly_1,5,0.6,subgraph_mip,combined,100,343,1105,241,21.81,0.387,0.795,6.081,6.876,20.06,0.8982,3.5,486.92,8.9,339.12,486.92,55.66,34.26,"[339.12, 486.92, 484.48, 444.83, 401.5]","[2, 2, 4, 3, 2]",13
assembly_1,5,0.6,subgraph_mip,blended,100,343,1105,79,7.15,0.387,0.337,1.735,2.072,66.57,0.8678,0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,blended_union,100,343,1105,160,14.48,0.387,1.047,5.265,6.311,21.86,0.8678,-0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,diverse,100,343,1105,744,67.33,0.387,0.075,101.194,101.268,1.36,0.8678,-0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,edge_weight,200,343,1105,95,8.6,0.387,0.699,2.143,2.842,48.54,0.8982,3.5,486.92,8.9,339.12,486.92,55.66,34.26,"[339.12, 486.92, 484.48, 444.83, 401.5]","[2, 2, 4, 3, 2]",13
assembly_1,5,0.6,subgraph_mip,time_balanced_weight,200,343,1105,211,19.1,0.387,0.907,6.157,7.064,19.53,0.9869,13.72,453.4,1.4,401.5,453.4,22.0,12.03,"[401.5, 444.83, 408, 449.12, 453.4]","[2, 3, 2, 3, 3]",13
assembly_1,5,0.6,subgraph_mip,combined,200,343,1105,295,26.7,0.387,1.603,5.943,7.546,18.28,0.8982,3.5,486.92,8.9,339.12,486.92,55.66,34.26,"[339.12, 486.92, 484.48, 444.83, 401.5]","[2, 2, 4, 3, 2]",13
assembly_1,5,0.6,subgraph_mip,blended,200,343,1105,103,9.32,0.387,0.645,1.351,1.996,69.12,0.8678,-0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,blended_union,200,343,1105,217,19.64,0.387,2.14,3.785,5.924,23.28,0.8678,0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,diverse,200,343,1105,904,81.81,0.387,0.19,68.521,68.71,2.01,0.8678,0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,edge_weight,500,343,1105,108,9.77,0.387,1.676,2.88,4.556,30.28,0.8982,3.5,486.92,8.9,339.12,486.92,55.66,34.26,"[339.12, 486.92, 484.48, 444.83, 401.5]","[2, 2, 4, 3, 2]",13
assembly_1,5,0.6,subgraph_mip,time_balanced_weight,500,343,1105,343,31.04,0.387,1.987,28.105,30.092,4.58,0.9648,11.17,487.31,8.99,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.6,subgraph_mip,combined,500,343,1105,420,38.01,0.387,3.602,23.315,26.917,5.12,0.8982,3.5,486.92,8.9,339.12,486.92,55.66,34.26,"[339.12, 486.92, 484.48, 444.83, 401.5]","[2, 2, 4, 3, 2]",13
assembly_1,5,0.6,subgraph_mip,blended,500,343,1105,128,11.58,0.387,1.785,1.405,3.189,43.25,0.8678,0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,blended_union,500,343,1105,248,22.44,0.387,5.45,8.32,13.769,10.02,0.8678,-0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,diverse,500,343,1105,1043,94.39,0.387,0.531,153.478,154.009,0.9,0.8678,-0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,edge_weight,1000,343,1105,142,12.85,0.387,3.439,2.367,5.806,23.76,0.8982,3.5,486.92,8.9,339.12,486.92,55.66,34.26,"[339.12, 486.92, 484.48, 444.83, 401.5]","[2, 2, 4, 3, 2]",13
assembly_1,5,0.6,subgraph_mip,time_balanced_weight,1000,343,1105,412,37.29,0.387,4.321,28.363,32.684,4.22,0.9623,10.89,486.92,8.9,339.12,486.92,51.434,34.26,"[339.12, 486.92, 442, 420.13, 468.68]","[2, 2, 3, 2, 4]",13
assembly_1,5,0.6,subgraph_mip,combined,1000,343,1105,507,45.88,0.387,7.379,34.271,41.65,3.31,0.8982,3.5,486.92,8.9,339.12,486.92,55.66,34.26,"[339.12, 486.92, 484.48, 444.83, 401.5]","[2, 2, 4, 3, 2]",13
assembly_1,5,0.6,subgraph_mip,blended,1000,343,1105,164,14.84,0.387,4.165,2.522,6.687,20.63,0.8678,-0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,blended_union,1000,343,1105,310,28.05,0.387,11.82,11.24,23.06,5.98,0.8678,-0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,diverse,1000,343,1105,1102,99.73,0.387,1.222,193.946,195.168,0.71,0.8678,-0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,edge_weight,2000,343,1105,185,16.74,0.387,8.179,5.66,13.839,9.97,0.8982,3.5,486.92,8.9,339.12,486.92,55.66,34.26,"[339.12, 486.92, 484.48, 444.83, 401.5]","[2, 2, 4, 3, 2]",13
assembly_1,5,0.6,subgraph_mip,time_balanced_weight,2000,343,1105,575,52.04,0.387,8.481,52.291,60.771,2.27,0.9623,10.89,486.92,8.9,339.12,486.92,51.434,34.26,"[339.12, 486.92, 442, 420.13, 468.68]","[2, 2, 3, 2, 4]",13
assembly_1,5,0.6,subgraph_mip,combined,2000,343,1105,655,59.28,0.387,17.488,38.56,56.049,2.46,0.8982,3.5,486.92,8.9,339.12,486.92,55.66,34.26,"[339.12, 486.92, 484.48, 444.83, 401.5]","[2, 2, 4, 3, 2]",13
assembly_1,5,0.6,subgraph_mip,blended,2000,343,1105,204,18.46,0.387,10.263,5.926,16.188,8.52,0.8678,-0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,blended_union,2000,343,1105,397,35.93,0.387,28.385,36.467,64.852,2.13,0.8678,0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,diverse,2000,343,1105,1105,100.0,0.387,1.961,144.268,146.229,0.94,0.8678,0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.6,subgraph_mip,edge_weight,5000,343,1105,232,21.0,0.387,31.798,19.911,51.71,2.67,0.8821,1.64,462.92,3.53,401.5,462.92,22.429,14.24,"[436.68, 410.92, 462.92, 444.83, 401.5]","[3, 2, 3, 3, 2]",13
