instance,num_phases,w_balanced,strategy,weight_attr,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,digraph_build_s,build_s,solve_s,elapsed_s,speedup_vs_full,objective,obj_vs_full_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total
assembly_1,5,0.75,full_mip,—,,343,1105,1105,100.0,0.276,0.0,123.931,123.931,1.0,0.8661,0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.75,subgraph_mip,edge_weight,1,343,1105,13,1.18,0.276,0.002,0.081,0.083,1492.94,0.9261,6.92,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.75,subgraph_mip,time_balanced_weight,1,343,1105,13,1.18,0.276,0.001,0.13,0.131,946.69,1.0475,20.94,514.33,15.03,332,514.33,74.219,42.27,"[486.92, 332, 514.33, 470.68, 352.92]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.75,subgraph_mip,combined,1,343,1105,26,2.35,0.276,0.002,3.43,3.432,36.11,0.9261,6.92,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.75,subgraph_mip,blended,1,343,1105,13,1.18,0.276,0.001,0.09,0.091,1362.02,0.8674,0.14,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.75,subgraph_mip,blended_union,1,343,1105,35,3.17,0.276,0.011,0.445,0.457,271.48,0.8674,0.14,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.75,subgraph_mip,diverse,1,343,1105,13,1.18,0.276,0.004,0.073,0.077,1616.46,0.8674,0.14,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.75,subgraph_mip,edge_weight,2,343,1105,15,1.36,0.276,0.004,0.375,0.379,326.59,0.9261,6.92,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.75,subgraph_mip,time_balanced_weight,2,343,1105,15,1.36,0.276,0.005,0.799,0.804,154.08,1.0451,20.66,514.33,15.03,332,514.33,67.976,42.27,"[486.92, 332, 514.33, 376.48, 447.12]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.75,subgraph_mip,combined,2,343,1105,30,2.71,0.276,0.009,0.626,0.635,195.19,0.9261,6.92,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.75,subgraph_mip,blended,2,343,1105,15,1.36,0.276,0.003,0.208,0.212,585.61,0.8674,0.14,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.75,subgraph_mip,blended_union,2,343,1105,40,3.62,0.276,0.026,3.221,3.247,38.17,0.8674,0.14,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.75,subgraph_mip,diverse,2,343,1105,26,2.35,0.276,0.009,1.512,1.521,81.49,0.8674,0.14,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.75,subgraph_mip,edge_weight,5,343,1105,21,1.9,0.276,0.014,0.746,0.76,163.08,0.9261,6.92,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.75,subgraph_mip,time_balanced_weight,5,343,1105,36,3.26,0.276,0.019,0.577,0.595,208.18,0.9998,15.43,486.92,8.9,350.63,486.92,47.926,31.59,"[486.92, 410.92, 350.63, 439.7, 468.68]","[2, 2, 2, 3, 4]",13
assembly_1,5,0.75,subgraph_mip,combined,5,343,1105,57,5.16,0.276,0.051,0.711,0.762,162.64,0.9261,6.92,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.75,subgraph_mip,blended,5,343,1105,19,1.72,0.276,0.018,0.24,0.259,479.13,0.8674,0.14,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.75,subgraph_mip,blended_union,5,343,1105,54,4.89,0.276,0.083,1.287,1.369,90.5,0.8674,0.14,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.75,subgraph_mip,diverse,5,343,1105,65,5.88,0.276,0.007,0.568,0.575,215.5,0.8674,0.14,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.75,subgraph_mip,edge_weight,10,343,1105,24,2.17,0.276,0.026,0.672,0.698,177.45,0.9261,6.92,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.75,subgraph_mip,time_balanced_weight,10,343,1105,48,4.34,0.276,0.067,0.696,0.763,162.41,0.9877,14.04,470.68,5.27,408,470.68,24.017,14.53,"[408, 410.92, 420.13, 470.68, 447.12]","[2, 2, 2, 4, 3]",13
assembly_1,5,0.75,subgraph_mip,combined,10,343,1105,72,6.52,0.276,0.111,1.333,1.444,85.8,0.9261,6.92,495.7,10.87,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.75,subgraph_mip,blended,10,343,1105,21,1.9,0.276,0.032,0.923,0.955,129.74,0.8674,0.14,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.75,subgraph_mip,blended_union,10,343,1105,63,5.7,0.276,0.113,0.721,0.834,148.67,0.8674,0.14,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.75,subgraph_mip,diverse,10,343,1105,126,11.4,0.276,0.021,1.026,1.048,118.28,0.8674,0.14,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.75,subgraph_mip,edge_weight,20,343,1105,35,3.17,0.276,0.09,2.659,2.749,45.08,0.914,5.52,486.92,8.9,339.12,486.92,55.66,34.26,"[339.12, 486.92, 484.48, 444.83, 401.5]","[2, 2, 4, 3, 2]",13
assembly_1,5,0.75,subgraph_mip,time_balanced_weight,20,343,1105,64,5.79,0.276,0.134,1.33,1.464,84.65,0.9877,14.04,470.68,5.27,408,470.68,24.017,14.53,"[408, 410.92, 420.13, 470.68, 447.12]","[2, 2, 2, 4, 3]",13
assembly_1,5,0.75,subgraph_mip,combined,20,343,1105,99,8.96,0.276,0.192,1.962,2.155,57.52,0.914,5.52,486.92,8.9,339.12,486.92,55.66,34.26,"[339.12, 486.92, 484.48, 444.83, 401.5]","[2, 2, 4, 3, 2]",13
assembly_1,5,0.75,subgraph_mip,blended,20,343,1105,31,2.81,0.276,0.072,1.211,1.283,96.59,0.8674,0.14,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.75,subgraph_mip,blended_union,20,343,1105,86,7.78,0.276,0.232,1.284,1.516,81.74,0.8674,0.14,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.75,subgraph_mip,diverse,20,343,1105,239,21.63,0.276,0.015,6.665,6.679,18.55,0.8674,0.14,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.75,subgraph_mip,edge_weight,50,343,1105,54,4.89,0.276,0.199,1.208,1.406,88.12,0.914,5.52,486.92,8.9,339.12,486.92,55.66,34.26,"[339.12, 486.92, 484.48, 444.83, 401.5]","[2, 2, 4, 3, 2]",13
assembly_1,5,0.75,subgraph_mip,time_balanced_weight,50,343,1105,119,10.77,0.276,0.309,2.707,3.016,41.09,0.9877,14.04,470.68,5.27,408,470.68,24.017,14.53,"[408, 410.92, 420.13, 470.68, 447.12]","[2, 2, 2, 4, 3]",13
assembly_1,5,0.75,subgraph_mip,combined,50,343,1105,171,15.48,0.276,0.464,2.197,2.662,46.56,0.914,5.52,486.92,8.9,339.12,486.92,55.66,34.26,"[339.12, 486.92, 484.48, 444.83, 401.5]","[2, 2, 4, 3, 2]",13
assembly_1,5,0.75,subgraph_mip,blended,50,343,1105,46,4.16,0.276,0.177,0.534,0.712,174.14,0.8674,0.14,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.75,subgraph_mip,blended_union,50,343,1105,119,10.77,0.276,0.587,2.178,2.765,44.82,0.8661,0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.75,subgraph_mip,diverse,50,343,1105,506,45.79,0.276,0.059,37.716,37.775,3.28,0.8674,0.14,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.75,subgraph_mip,edge_weight,100,343,1105,78,7.06,0.276,0.379,2.376,2.755,44.99,0.914,5.52,486.92,8.9,339.12,486.92,55.66,34.26,"[339.12, 486.92, 484.48, 444.83, 401.5]","[2, 2, 4, 3, 2]",13
assembly_1,5,0.75,subgraph_mip,time_balanced_weight,100,343,1105,170,15.38,0.276,0.487,5.564,6.051,20.48,0.9451,9.12,453.4,1.4,401.5,453.4,22.0,12.03,"[401.5, 444.83, 408, 449.12, 453.4]","[2, 3, 2, 3, 3]",13
assembly_1,5,0.75,subgraph_mip,combined,100,343,1105,241,21.81,0.276,0.835,7.927,8.763,14.14,0.914,5.52,486.92,8.9,339.12,486.92,55.66,34.26,"[339.12, 486.92, 484.48, 444.83, 401.5]","[2, 2, 4, 3, 2]",13
assembly_1,5,0.75,subgraph_mip,blended,100,343,1105,66,5.97,0.276,0.359,0.992,1.351,91.76,0.8674,0.14,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.75,subgraph_mip,blended_union,100,343,1105,160,14.48,0.276,1.112,4.764,5.876,21.09,0.8661,0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.75,subgraph_mip,diverse,100,343,1105,739,66.88,0.276,0.105,73.985,74.09,1.67,0.8661,0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
