instance,num_phases,w_balanced,strategy,weight_attr,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,digraph_build_s,build_s,solve_s,elapsed_s,speedup_vs_full,objective,obj_vs_full_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total
assembly_1,5,0.2,full_mip,—,,343,1105,1105,100.0,0.26,0.0,45.406,45.406,1.0,0.8558,0.0,487.31,0.0,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.2,subgraph_mip,edge_weight,1,343,1105,13,1.18,0.26,0.002,0.146,0.148,306.49,0.8578,0.23,495.7,1.72,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.2,subgraph_mip,time_balanced_weight,1,343,1105,13,1.18,0.26,0.001,0.18,0.181,250.57,1.1671,36.38,514.33,5.54,332,514.33,67.976,42.27,"[486.92, 332, 514.33, 376.48, 447.12]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.2,subgraph_mip,combined,1,343,1105,26,2.35,0.26,0.002,0.229,0.231,196.83,0.8578,0.23,495.7,1.72,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.2,subgraph_mip,blended,1,343,1105,13,1.18,0.26,0.001,0.071,0.072,633.15,0.8762,2.39,447.12,-8.25,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.2,subgraph_mip,blended_union,1,343,1105,35,3.17,0.26,0.011,0.972,0.983,46.19,0.8578,0.23,495.7,1.72,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.2,subgraph_mip,diverse,1,343,1105,13,1.18,0.26,0.004,0.062,0.066,686.17,0.8762,2.39,447.12,-8.25,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.2,subgraph_mip,edge_weight,2,343,1105,15,1.36,0.26,0.004,0.193,0.197,230.86,0.8578,0.23,495.7,1.72,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.2,subgraph_mip,time_balanced_weight,2,343,1105,15,1.36,0.26,0.005,0.628,0.632,71.8,1.1594,35.48,514.33,5.54,332,514.33,74.219,42.27,"[486.92, 332, 514.33, 470.68, 352.92]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.2,subgraph_mip,combined,2,343,1105,30,2.71,0.26,0.008,0.617,0.626,72.57,0.8578,0.23,495.7,1.72,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.2,subgraph_mip,blended,2,343,1105,15,1.36,0.26,0.003,0.205,0.208,218.14,0.8762,2.39,447.12,-8.25,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.2,subgraph_mip,blended_union,2,343,1105,40,3.62,0.26,0.018,3.108,3.127,14.52,0.8578,0.23,495.7,1.72,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.2,subgraph_mip,diverse,2,343,1105,26,2.35,0.26,0.008,1.008,1.015,44.72,0.8723,1.93,447.12,-8.25,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.2,subgraph_mip,edge_weight,5,343,1105,21,1.9,0.26,0.012,1.119,1.131,40.15,0.8578,0.23,495.7,1.72,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.2,subgraph_mip,time_balanced_weight,5,343,1105,36,3.26,0.26,0.018,1.227,1.245,36.47,1.131,32.16,486.92,-0.08,350.63,486.92,47.926,31.59,"[486.92, 410.92, 350.63, 439.7, 468.68]","[2, 2, 2, 3, 4]",13
assembly_1,5,0.2,subgraph_mip,combined,5,343,1105,57,5.16,0.26,0.057,1.211,1.268,35.81,0.8578,0.23,495.7,1.72,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.2,subgraph_mip,blended,5,343,1105,19,1.72,0.26,0.017,0.754,0.771,58.89,0.8762,2.39,447.12,-8.25,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.2,subgraph_mip,blended_union,5,343,1105,54,4.89,0.26,0.082,1.918,1.999,22.71,0.8578,0.23,495.7,1.72,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.2,subgraph_mip,diverse,5,343,1105,65,5.88,0.26,0.014,1.133,1.148,39.56,0.8703,1.7,462.92,-5.01,401.5,462.92,22.429,14.24,"[436.68, 410.92, 462.92, 444.83, 401.5]","[3, 2, 3, 3, 2]",13
assembly_1,5,0.2,subgraph_mip,edge_weight,10,343,1105,24,2.17,0.26,0.051,0.811,0.862,52.68,0.8578,0.23,495.7,1.72,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.2,subgraph_mip,time_balanced_weight,10,343,1105,48,4.34,0.26,0.045,1.012,1.057,42.95,1.1281,31.81,486.92,-0.08,352.92,486.92,44.793,31.06,"[486.92, 442, 420.13, 454.88, 352.92]","[2, 3, 2, 4, 2]",13
assembly_1,5,0.2,subgraph_mip,combined,10,343,1105,72,6.52,0.26,0.108,1.135,1.243,36.53,0.8578,0.23,495.7,1.72,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.2,subgraph_mip,blended,10,343,1105,27,2.44,0.26,0.043,1.143,1.186,38.28,0.8759,2.34,460.63,-5.47,401.5,460.63,22.104,13.71,"[436.68, 410.92, 460.63, 401.5, 447.12]","[3, 2, 3, 2, 3]",13
assembly_1,5,0.2,subgraph_mip,blended_union,10,343,1105,63,5.7,0.26,0.132,1.498,1.63,27.85,0.8578,0.23,495.7,1.72,339.12,495.7,58.841,36.3,"[339.12, 486.92, 442, 393.11, 495.7]","[2, 2, 3, 3, 3]",13
assembly_1,5,0.2,subgraph_mip,diverse,10,343,1105,126,11.4,0.26,0.021,1.593,1.614,28.13,0.8703,1.7,462.92,-5.01,401.5,462.92,22.429,14.24,"[436.68, 410.92, 462.92, 444.83, 401.5]","[3, 2, 3, 3, 2]",13
assembly_1,5,0.2,subgraph_mip,edge_weight,20,343,1105,35,3.17,0.26,0.074,1.695,1.769,25.67,0.8558,0.0,487.31,0.0,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.2,subgraph_mip,time_balanced_weight,20,343,1105,64,5.79,0.26,0.114,1.185,1.299,34.95,1.1079,29.45,489.84,0.52,345.5,489.84,50.817,33.46,"[489.84, 408, 444.83, 345.5, 468.68]","[2, 2, 3, 2, 4]",13
assembly_1,5,0.2,subgraph_mip,combined,20,343,1105,99,8.96,0.26,0.208,1.313,1.521,29.85,0.8558,0.0,487.31,0.0,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.2,subgraph_mip,blended,20,343,1105,30,2.71,0.26,0.122,0.947,1.069,42.48,0.8723,1.93,447.12,-8.25,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13
assembly_1,5,0.2,subgraph_mip,blended_union,20,343,1105,86,7.78,0.26,0.409,2.156,2.565,17.7,0.8558,0.0,487.31,0.0,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.2,subgraph_mip,diverse,20,343,1105,239,21.63,0.26,0.055,3.137,3.192,14.22,0.8666,1.26,486.92,-0.08,339.12,486.92,51.656,34.26,"[339.12, 486.92, 440, 420.13, 470.68]","[2, 2, 3, 2, 4]",13
assembly_1,5,0.2,subgraph_mip,edge_weight,50,343,1105,54,4.89,0.26,0.184,1.232,1.417,32.05,0.8558,0.0,487.31,0.0,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.2,subgraph_mip,time_balanced_weight,50,343,1105,119,10.77,0.26,0.275,1.977,2.252,20.16,1.0895,27.3,489.84,0.52,329.7,489.84,57.532,37.12,"[489.84, 408, 460.63, 329.7, 468.68]","[2, 2, 3, 2, 4]",13
assembly_1,5,0.2,subgraph_mip,combined,50,343,1105,171,15.48,0.26,0.442,3.22,3.662,12.4,0.8558,0.0,487.31,0.0,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.2,subgraph_mip,blended,50,343,1105,53,4.8,0.26,0.148,2.311,2.459,18.46,0.8703,1.7,462.92,-5.01,401.5,462.92,22.429,14.24,"[436.68, 410.92, 462.92, 444.83, 401.5]","[3, 2, 3, 3, 2]",13
assembly_1,5,0.2,subgraph_mip,blended_union,50,343,1105,119,10.77,0.26,0.591,2.845,3.436,13.21,0.8558,0.0,487.31,0.0,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.2,subgraph_mip,diverse,50,343,1105,513,46.43,0.26,0.032,15.315,15.346,2.96,0.8603,0.52,486.92,-0.08,339.12,486.92,51.434,34.26,"[339.12, 486.92, 442, 420.13, 468.68]","[2, 2, 3, 2, 4]",13
assembly_1,5,0.2,subgraph_mip,edge_weight,100,343,1105,78,7.06,0.26,0.395,2.185,2.581,17.59,0.8558,0.0,487.31,0.0,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.2,subgraph_mip,time_balanced_weight,100,343,1105,170,15.38,0.26,0.515,3.121,3.636,12.49,1.0376,21.24,502.2,3.06,274,502.2,81.97,52.9,"[489.84, 502.2, 444.83, 445.98, 274]","[2, 3, 3, 3, 2]",13
assembly_1,5,0.2,subgraph_mip,combined,100,343,1105,241,21.81,0.26,0.871,4.055,4.925,9.22,0.8558,0.0,487.31,0.0,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.2,subgraph_mip,blended,100,343,1105,75,6.79,0.26,0.402,2.331,2.733,16.62,0.8703,1.7,462.92,-5.01,401.5,462.92,22.429,14.24,"[436.68, 410.92, 462.92, 444.83, 401.5]","[3, 2, 3, 3, 2]",13
assembly_1,5,0.2,subgraph_mip,blended_union,100,343,1105,160,14.48,0.26,1.082,3.518,4.6,9.87,0.8558,0.0,487.31,0.0,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.2,subgraph_mip,diverse,100,343,1105,747,67.6,0.26,0.084,53.058,53.143,0.85,0.856,0.02,487.31,0.0,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.2,subgraph_mip,edge_weight,200,343,1105,95,8.6,0.26,0.701,2.659,3.36,13.51,0.8558,0.0,487.31,0.0,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.2,subgraph_mip,time_balanced_weight,200,343,1105,211,19.1,0.26,1.002,4.499,5.502,8.25,1.0376,21.24,502.2,3.06,274,502.2,81.97,52.9,"[489.84, 502.2, 444.83, 445.98, 274]","[2, 3, 3, 3, 2]",13
assembly_1,5,0.2,subgraph_mip,combined,200,343,1105,295,26.7,0.26,1.678,3.593,5.27,8.62,0.8558,0.0,487.31,0.0,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.2,subgraph_mip,blended,200,343,1105,95,8.6,0.26,0.612,3.32,3.932,11.55,0.8703,1.7,462.92,-5.01,401.5,462.92,22.429,14.24,"[436.68, 410.92, 462.92, 444.83, 401.5]","[3, 2, 3, 3, 2]",13
assembly_1,5,0.2,subgraph_mip,blended_union,200,343,1105,217,19.64,0.26,2.464,7.028,9.492,4.78,0.8558,0.0,487.31,0.0,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.2,subgraph_mip,diverse,200,343,1105,905,81.9,0.26,0.223,62.948,63.171,0.72,0.856,0.02,487.31,0.0,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.2,subgraph_mip,edge_weight,500,343,1105,108,9.77,0.26,1.712,4.363,6.075,7.47,0.8558,0.0,487.31,0.0,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.2,subgraph_mip,time_balanced_weight,500,343,1105,343,31.04,0.26,2.251,3.664,5.915,7.68,0.9887,15.52,487.31,0.0,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.2,subgraph_mip,combined,500,343,1105,420,38.01,0.26,3.658,11.645,15.303,2.97,0.8558,0.0,487.31,0.0,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.2,subgraph_mip,blended,500,343,1105,149,13.48,0.26,1.65,6.329,7.979,5.69,0.8703,1.7,462.92,-5.01,401.5,462.92,22.429,14.24,"[436.68, 410.92, 462.92, 444.83, 401.5]","[3, 2, 3, 3, 2]",13
assembly_1,5,0.2,subgraph_mip,blended_union,500,343,1105,248,22.44,0.26,7.544,5.877,13.421,3.38,0.8558,0.0,487.31,0.0,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.2,subgraph_mip,diverse,500,343,1105,1043,94.39,0.26,0.49,40.67,41.16,1.1,0.856,0.02,487.31,0.0,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.2,subgraph_mip,edge_weight,1000,343,1105,142,12.85,0.26,3.549,3.268,6.816,6.66,0.8558,0.0,487.31,0.0,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
assembly_1,5,0.2,subgraph_mip,time_balanced_weight,1000,343,1105,412,37.29,0.26,4.525,5.069,9.594,4.73,0.9845,15.03,486.92,-0.08,339.12,486.92,51.434,34.26,"[339.12, 486.92, 442, 420.13, 468.68]","[2, 2, 3, 2, 4]",13
assembly_1,5,0.2,subgraph_mip,combined,1000,343,1105,507,45.88,0.26,8.033,6.209,14.243,3.19,0.8558,0.0,487.31,0.0,339.12,487.31,56.09,34.35,"[339.12, 486.92, 442, 487.31, 401.5]","[2, 2, 3, 4, 2]",13
