instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,objective,ideal_obj,obj_vs_ideal_pct,d_obj_pct,path_cost,c_min,path_cost_vs_cmin_pct,alpha_abs,phase_width,alpha_vs_width_pct,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,5,0.8,adaptive,1,343,1105,35,3.17,35,0.313,0.016,0.557,0.573,0.8666,0.8329,4.04,,0.8795,0.8329,5.59,447.12,431.37,3.65,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.8,adaptive,2,343,1105,40,3.62,5,0.313,0.016,0.697,0.714,0.8666,0.8329,4.04,0.0,0.8795,0.8329,5.59,447.12,431.37,3.65,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.8,adaptive,3,343,1105,46,4.16,6,0.313,0.045,0.478,0.523,0.8666,0.8329,4.04,0.0,0.8795,0.8329,5.59,447.12,431.37,3.65,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.8,adaptive,4,343,1105,50,4.52,4,0.313,0.028,0.538,0.566,0.8666,0.8329,4.04,0.0,0.8795,0.8329,5.59,447.12,431.37,3.65,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.8,adaptive,6,343,1105,56,5.07,6,0.313,0.041,0.55,0.59,0.8666,0.8329,4.04,0.0,0.8795,0.8329,5.59,447.12,431.37,3.65,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.8,adaptive,8,343,1105,62,5.61,6,0.313,0.059,0.645,0.705,0.8666,0.8329,4.04,-0.0,0.8795,0.8329,5.59,447.12,431.37,3.65,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.8,adaptive,12,343,1105,67,6.06,5,0.313,0.097,0.524,0.621,0.8666,0.8329,4.04,0.0,0.8795,0.8329,5.59,447.12,431.37,3.65,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.8,adaptive,16,343,1105,82,7.42,15,0.313,0.097,0.569,0.666,0.8666,0.8329,4.04,-0.0,0.8795,0.8329,5.59,447.12,431.37,3.65,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.8,adaptive,24,343,1105,128,11.58,46,0.313,0.125,1.129,1.255,0.8666,0.8329,4.04,0.0,0.8795,0.8329,5.59,447.12,431.37,3.65,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,stop_perc_graph
