instance,num_phases,w_balanced,red_perc,mean_total_s,mean_solve_s,mean_build_s,mean_objective,mean_max_phase_time,std_total_s,std_solve_s,std_build_s,std_objective,std_max_phase_time
assembly_1,2,0.6,65,0.8516787793720141,0.3630806,0.4784699633717537,0.8407097613416106,1092.52,0.10525241449019332,0.0923272104237965,0.024477523417466847,1.3136335981433191e-16,0.0
assembly_1,2,0.6,70,0.817319137789309,0.36618119999999993,0.44182695597410204,0.8407097613416104,1092.52,0.08524473692247639,0.08238328653895763,0.029489383765591726,1.1102230246251565e-16,0.0
assembly_1,2,0.7,0,4.8035575919784606,4.474765,0.30223639495670795,0.8414857445287175,1092.52,0.0,0.0,0.0,0.0,0.0
assembly_1,2,0.7,5,3.9752559579908846,3.3948741999999994,0.550406273198314,0.8414857445287176,1092.52,0.5843764389169273,0.5337429032983575,0.09003534714257548,1.2161883888976234e-16,0.0
assembly_1,2,0.7,10,4.837180039379746,4.1447292000000004,0.6546786689897999,0.8414857445287176,1092.52,0.5125670484382723,0.5243448552688966,0.04985724696184393,1.2161883888976234e-16,0.0
assembly_1,2,0.7,15,3.689320797612891,2.9880746,0.6635731226066127,0.8414857445287176,1092.52,0.6477318458634311,0.6566486585968481,0.10011620051544946,1.3136335981433191e-16,0.0
assembly_1,2,0.7,20,3.001922007231042,2.3704436,0.6003373262006789,0.8414857445287176,1092.52,0.5387567737984785,0.4988174728509818,0.053639801940574286,1.1102230246251565e-16,0.0
assembly_1,2,0.7,25,2.889266455778852,2.3004082,0.5639547392027453,0.8414857445287176,1092.52,0.7472744974027956,0.7746677725679313,0.03660788010936507,7.021666937153402e-17,0.0
assembly_1,2,0.7,30,2.2886101049836727,1.6692474000000002,0.5963507497683167,0.8414857445287176,1092.52,0.45422317195401146,0.44716988711253797,0.02870320948024848,9.930136612989092e-17,0.0
assembly_1,2,0.7,35,1.7194318731781095,1.1640314000000003,0.5359909259947017,0.8414857445287176,1092.52,0.11580190176532433,0.1539947733848133,0.046539614181678485,1.4895204919483638e-16,0.0
assembly_1,2,0.7,40,1.2303290878189728,0.6903699999999999,0.521777802426368,0.8414857445287176,1092.52,0.07916032605196048,0.06199148629610359,0.027433838513709327,1.4895204919483638e-16,0.0
assembly_1,2,0.7,45,1.1869951328029855,0.7105818,0.4598390499828383,0.8414857445287176,1092.52,0.1256849090951717,0.12710835906485457,0.023464396331793338,1.2161883888976234e-16,0.0
assembly_1,2,0.7,50,1.1530965287936852,0.649332,0.4865391758037731,0.8414857445287176,1092.52,0.18668117901420656,0.1978995667403039,0.057053302789633525,1.4043333874306804e-16,0.0
assembly_1,2,0.7,55,0.8338010729989037,0.3931268,0.42870834439527244,0.8414857445287176,1092.52,0.07002653331182397,0.09344883862606318,0.03327277430187395,1.6467268631127714e-16,0.0
assembly_1,2,0.7,60,0.6956531733507291,0.2895632,0.3955433167517185,0.8414857445287176,1092.52,0.05194007473619047,0.047327150175771195,0.01111650592138093,9.930136612989092e-17,0.0
