instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,5,0.7,full_ref,,343,1105,1105,100.0,,0.259,0.0,149.872,149.872,149.872,1.0,0.8667,0.0,,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13,full_ref
assembly_1,5,0.7,bl_union,1,343,1105,35,3.17,35,0.259,0.011,0.23,0.241,149.872,622.28,0.8682,0.17,,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.7,bl_union,2,343,1105,40,3.62,5,0.259,0.016,2.593,2.609,149.872,57.45,0.8682,0.17,0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.7,bl_union,3,343,1105,46,4.16,6,0.259,0.023,0.752,0.776,149.872,193.18,0.8682,0.17,0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.7,bl_union,4,343,1105,50,4.52,4,0.259,0.03,0.346,0.377,149.872,397.85,0.8682,0.17,0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.7,bl_union,6,343,1105,56,5.07,6,0.259,0.043,0.613,0.656,149.872,228.51,0.8682,0.17,0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.7,bl_union,8,343,1105,62,5.61,6,0.259,0.052,0.455,0.507,149.872,295.89,0.8682,0.17,0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.7,bl_union,12,343,1105,67,6.06,5,0.259,0.076,1.061,1.136,149.872,131.87,0.8682,0.17,0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.7,bl_union,16,343,1105,82,7.42,15,0.259,0.108,0.924,1.032,149.872,145.26,0.8682,0.17,-0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.7,bl_union,24,343,1105,91,8.24,9,0.259,0.157,1.245,1.402,149.872,106.91,0.8667,-0.0,0.1694,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.7,bl_union,32,343,1105,98,8.87,7,0.259,0.213,0.858,1.071,149.872,139.92,0.8667,-0.0,0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.7,bl_union,48,343,1105,114,10.32,16,0.259,0.291,1.423,1.715,149.872,87.41,0.8667,0.0,-0.0,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13,stop_perc_graph
assembly_1,5,0.7,diverse,1,343,1105,13,1.18,13,0.259,0.003,0.042,0.045,149.872,3324.08,0.8682,0.17,,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.7,diverse,2,343,1105,26,2.35,13,0.259,0.004,0.192,0.196,149.872,765.42,0.8682,0.17,0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.7,diverse,3,343,1105,39,3.53,13,0.259,0.005,0.301,0.306,149.872,490.08,0.8682,0.17,0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.7,diverse,4,343,1105,52,4.71,13,0.259,0.006,0.435,0.44,149.872,340.39,0.8682,0.17,0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.7,diverse,6,343,1105,78,7.06,26,0.259,0.006,0.567,0.573,149.872,261.38,0.8682,0.17,0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.7,diverse,8,343,1105,102,9.23,24,0.259,0.006,0.441,0.447,149.872,335.34,0.8682,0.17,0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.7,diverse,12,343,1105,150,13.57,48,0.259,0.008,0.941,0.948,149.872,158.03,0.8682,0.17,0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,stop_perc_graph
assembly_1,5,0.7,adaptive,1,343,1105,35,3.17,35,0.259,0.009,0.255,0.264,149.872,566.75,0.8682,0.17,,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.7,adaptive,2,343,1105,40,3.62,5,0.259,0.017,2.485,2.502,149.872,59.89,0.8682,0.17,0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.7,adaptive,3,343,1105,46,4.16,6,0.259,0.022,0.719,0.742,149.872,202.08,0.8682,0.17,0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.7,adaptive,4,343,1105,50,4.52,4,0.259,0.029,0.364,0.394,149.872,380.51,0.8682,0.17,0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.7,adaptive,6,343,1105,56,5.07,6,0.259,0.043,0.667,0.711,149.872,210.87,0.8682,0.17,0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.7,adaptive,8,343,1105,62,5.61,6,0.259,0.054,0.478,0.532,149.872,281.52,0.8682,0.17,0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.7,adaptive,12,343,1105,67,6.06,5,0.259,0.089,1.082,1.171,149.872,128.01,0.8682,0.17,0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.7,adaptive,16,343,1105,82,7.42,15,0.259,0.106,0.894,1.0,149.872,149.93,0.8682,0.17,-0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.7,adaptive,24,343,1105,127,11.49,45,0.259,0.12,0.718,0.838,149.872,178.76,0.8682,0.17,0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,stop_perc_graph
