instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,5,0.8,full_ref,,343,1105,1105,100.0,,0.291,0.0,246.066,246.066,246.066,1.0,0.8656,0.0,,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13,full_ref
assembly_1,5,0.8,bl_union,1,343,1105,35,3.17,35,0.291,0.009,0.485,0.494,246.066,497.71,0.8666,0.11,,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.8,bl_union,2,343,1105,40,3.62,5,0.291,0.014,1.843,1.857,246.066,132.52,0.8666,0.11,0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.8,bl_union,3,343,1105,46,4.16,6,0.291,0.019,0.358,0.377,246.066,652.15,0.8666,0.11,0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.8,bl_union,4,343,1105,50,4.52,4,0.291,0.026,0.396,0.422,246.066,582.72,0.8666,0.11,0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.8,bl_union,6,343,1105,56,5.07,6,0.291,0.036,0.611,0.647,246.066,380.32,0.8666,0.11,0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.8,bl_union,8,343,1105,62,5.61,6,0.291,0.047,1.207,1.254,246.066,196.28,0.8666,0.11,-0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.8,bl_union,12,343,1105,67,6.06,5,0.291,0.067,0.52,0.587,246.066,419.29,0.8666,0.11,-0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.8,bl_union,16,343,1105,82,7.42,15,0.291,0.096,0.577,0.673,246.066,365.72,0.8666,0.11,0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.8,bl_union,24,343,1105,91,8.24,9,0.291,0.133,0.646,0.779,246.066,315.88,0.8656,0.0,0.1131,447.12,-0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13,
