instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,5,0.4,full_ref,,343,1105,1105,100.0,,0.272,0.0,110.014,110.014,110.014,1.0,0.8701,0.0,,447.12,0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13,full_ref
assembly_1,5,0.4,bl_union,1,343,1105,35,3.17,35,0.272,0.01,0.801,0.811,110.014,135.68,0.873,0.34,,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.4,bl_union,2,343,1105,40,3.62,5,0.272,0.017,0.32,0.338,110.014,325.94,0.873,0.34,0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.4,bl_union,3,343,1105,46,4.16,6,0.272,0.024,0.617,0.641,110.014,171.73,0.873,0.34,-0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.4,bl_union,4,343,1105,50,4.52,4,0.272,0.036,3.359,3.396,110.014,32.4,0.873,0.34,0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.4,bl_union,6,343,1105,56,5.07,6,0.272,0.045,0.768,0.812,110.014,135.41,0.873,0.34,-0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.4,bl_union,8,343,1105,62,5.61,6,0.272,0.085,0.969,1.055,110.014,104.31,0.873,0.34,-0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.4,bl_union,12,343,1105,67,6.06,5,0.272,0.107,1.626,1.733,110.014,63.47,0.873,0.34,0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.4,bl_union,16,343,1105,82,7.42,15,0.272,0.123,1.394,1.516,110.014,72.55,0.873,0.34,0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.4,bl_union,24,343,1105,91,8.24,9,0.272,0.172,1.271,1.443,110.014,76.24,0.8701,0.0,0.3369,447.12,-0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.4,bl_union,32,343,1105,98,8.87,7,0.272,0.221,1.726,1.947,110.014,56.52,0.8701,0.0,0.0,447.12,-0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.4,bl_union,48,343,1105,114,10.32,16,0.272,0.38,2.134,2.514,110.014,43.76,0.8701,0.0,0.0,447.12,-0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13,stop_perc_graph
assembly_1,5,0.4,diverse,1,343,1105,13,1.18,13,0.272,0.004,0.035,0.039,110.014,2800.2,0.873,0.34,,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,0.4,diverse,2,343,1105,26,2.35,13,0.272,0.004,0.255,0.26,110.014,423.94,0.873,0.34,-0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
