instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,5,1.0,full_ref,,343,1105,1105,100.0,,0.277,0.0,301.374,301.374,301.374,1.0,0.8633,0.0,,447.12,0.0,410.92,447.12,13.666,8.39,"[420.13, 442, 436.68, 410.92, 447.12]","[2, 3, 3, 2, 3]",13,full_ref
assembly_1,5,1.0,bl_union,1,343,1105,35,3.17,35,0.277,0.008,0.188,0.196,301.374,1536.2,0.8633,-0.0,,447.12,-0.0,410.92,447.12,12.324,8.39,"[432.48, 426.63, 439.7, 410.92, 447.12]","[3, 2, 3, 2, 3]",13,
assembly_1,5,1.0,bl_union,2,343,1105,40,3.62,5,0.277,0.012,0.2,0.213,301.374,1415.63,0.8633,-0.0,-0.0,447.12,-0.0,410.92,447.12,12.324,8.39,"[432.48, 426.63, 439.7, 410.92, 447.12]","[3, 2, 3, 2, 3]",13,
assembly_1,5,1.0,bl_union,3,343,1105,46,4.16,6,0.277,0.019,0.267,0.286,301.374,1054.51,0.8633,-0.0,0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,1.0,bl_union,4,343,1105,50,4.52,4,0.277,0.023,0.236,0.259,301.374,1163.99,0.8633,-0.0,0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,1.0,bl_union,6,343,1105,56,5.07,6,0.277,0.033,0.268,0.301,301.374,1002.66,0.8633,0.0,-0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,1.0,bl_union,8,343,1105,62,5.61,6,0.277,0.044,0.363,0.407,301.374,740.4,0.8633,-0.0,0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,1.0,bl_union,12,343,1105,67,6.06,5,0.277,0.065,0.421,0.485,301.374,620.88,0.8633,-0.0,0.0,447.12,0.0,410.92,447.12,12.324,8.39,"[432.48, 426.63, 439.7, 410.92, 447.12]","[3, 2, 3, 2, 3]",13,
assembly_1,5,1.0,bl_union,16,343,1105,82,7.42,15,0.277,0.082,0.708,0.791,301.374,381.21,0.8633,-0.0,0.0,447.12,-0.0,410.92,447.12,12.324,8.39,"[432.48, 426.63, 439.7, 410.92, 447.12]","[3, 2, 3, 2, 3]",13,
assembly_1,5,1.0,bl_union,24,343,1105,91,8.24,9,0.277,0.123,0.771,0.894,301.374,336.98,0.8633,-0.0,0.0,447.12,-0.0,410.92,447.12,12.324,8.39,"[432.48, 426.63, 439.7, 410.92, 447.12]","[3, 2, 3, 2, 3]",13,
assembly_1,5,1.0,bl_union,32,343,1105,98,8.87,7,0.277,0.159,0.491,0.65,301.374,464.0,0.8633,-0.0,-0.0,447.12,-0.0,401.5,447.12,16.03,10.58,"[436.68, 442, 429.55, 401.5, 447.12]","[3, 3, 2, 2, 3]",13,
assembly_1,5,1.0,bl_union,48,343,1105,114,10.32,16,0.277,0.235,0.645,0.88,301.374,342.49,0.8633,-0.0,0.0,447.12,-0.0,410.92,447.12,13.666,8.39,"[436.68, 442, 420.13, 410.92, 447.12]","[3, 3, 2, 2, 3]",13,stop_perc_graph
assembly_1,5,1.0,diverse,1,343,1105,13,1.18,13,0.277,0.003,0.029,0.031,301.374,9605.82,0.8633,0.0,,447.12,0.0,410.92,447.12,12.324,8.39,"[432.48, 426.63, 439.7, 410.92, 447.12]","[3, 2, 3, 2, 3]",13,
assembly_1,5,1.0,diverse,2,343,1105,26,2.35,13,0.277,0.003,0.167,0.17,301.374,1772.69,0.8633,-0.0,0.0,447.12,0.0,410.92,447.12,12.324,8.39,"[432.48, 426.63, 439.7, 410.92, 447.12]","[3, 2, 3, 2, 3]",13,
assembly_1,5,1.0,diverse,3,343,1105,39,3.53,13,0.277,0.003,0.2,0.203,301.374,1481.48,0.8633,-0.0,0.0,447.12,0.0,410.92,447.12,13.666,8.39,"[442, 420.13, 436.68, 410.92, 447.12]","[3, 2, 3, 2, 3]",13,
assembly_1,5,1.0,diverse,4,343,1105,52,4.71,13,0.277,0.003,0.231,0.234,301.374,1285.74,0.8633,-0.0,0.0,447.12,0.0,410.92,447.12,12.324,8.39,"[432.48, 426.63, 439.7, 410.92, 447.12]","[3, 2, 3, 2, 3]",13,
assembly_1,5,1.0,diverse,6,343,1105,78,7.06,26,0.277,0.004,0.376,0.38,301.374,794.08,0.8633,0.0,-0.0,447.12,-0.0,410.92,447.12,12.324,8.39,"[432.48, 426.63, 439.7, 410.92, 447.12]","[3, 2, 3, 2, 3]",13,
