instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,4,1.0,full_ref,,343,1105,1105,100.0,,0.266,0.0,175.111,175.111,175.111,1.0,0.8766,0.0,,567.5,0.0,486.92,567.5,31.02,14.94,"[554.83, 567.5, 486.92, 547.6]","[4, 3, 2, 4]",13,full_ref
assembly_1,4,1.0,bl_union,1,343,1105,37,3.35,37,0.266,0.009,0.107,0.116,175.111,1510.83,0.8876,1.25,,574.62,1.25,518.92,574.62,22.439,10.33,"[542.48, 520.83, 574.62, 518.92]","[4, 3, 3, 3]",13,
assembly_1,4,1.0,bl_union,2,343,1105,43,3.89,6,0.266,0.014,0.12,0.134,175.111,1309.06,0.8876,1.25,0.0,574.62,1.25,518.92,574.62,22.439,10.33,"[542.48, 520.83, 574.62, 518.92]","[4, 3, 3, 3]",13,
assembly_1,4,1.0,bl_union,3,343,1105,49,4.43,6,0.266,0.022,0.119,0.141,175.111,1244.5,0.8876,1.25,0.0,574.62,1.25,518.92,574.62,22.439,10.33,"[542.48, 520.83, 574.62, 518.92]","[4, 3, 3, 3]",13,
assembly_1,4,1.0,bl_union,4,343,1105,55,4.98,6,0.266,0.028,0.143,0.171,175.111,1024.24,0.8876,1.25,0.0,574.62,1.25,518.92,574.62,22.439,10.33,"[542.48, 520.83, 574.62, 518.92]","[4, 3, 3, 3]",13,
assembly_1,4,1.0,bl_union,6,343,1105,66,5.97,11,0.266,0.039,0.19,0.229,175.111,765.68,0.8876,1.25,0.0,574.62,1.25,518.92,574.62,22.439,10.33,"[542.48, 520.83, 574.62, 518.92]","[4, 3, 3, 3]",13,
assembly_1,4,1.0,bl_union,8,343,1105,72,6.52,6,0.266,0.051,0.291,0.341,175.111,513.17,0.8876,1.25,0.0,574.62,1.25,518.92,574.62,22.439,10.33,"[542.48, 520.83, 574.62, 518.92]","[4, 3, 3, 3]",13,
assembly_1,4,1.0,bl_union,12,343,1105,79,7.15,7,0.266,0.075,0.304,0.38,175.111,461.11,0.8876,1.25,0.0,574.62,1.25,518.92,574.62,22.439,10.33,"[542.48, 520.83, 574.62, 518.92]","[4, 3, 3, 3]",13,
assembly_1,4,1.0,bl_union,16,343,1105,90,8.14,11,0.266,0.096,0.381,0.478,175.111,366.71,0.8876,1.25,0.0,574.62,1.25,518.92,574.62,22.439,10.33,"[542.48, 520.83, 574.62, 518.92]","[4, 3, 3, 3]",13,
assembly_1,4,1.0,bl_union,24,343,1105,96,8.69,6,0.266,0.147,0.299,0.446,175.111,392.71,0.8876,1.25,0.0,574.62,1.25,518.92,574.62,22.439,10.33,"[542.48, 520.83, 574.62, 518.92]","[4, 3, 3, 3]",13,
