instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,4,0.6,full_ref,,343,1105,1105,100.0,,0.231,0.0,45.941,45.941,45.941,1.0,0.8745,0.0,,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,full_ref
assembly_1,4,0.6,bl_union,1,343,1105,37,3.35,37,0.231,0.011,0.178,0.189,45.941,242.88,0.8745,-0.0,,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.6,bl_union,2,343,1105,43,3.89,6,0.231,0.018,0.686,0.703,45.941,65.33,0.8745,0.0,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.6,bl_union,3,343,1105,49,4.43,6,0.231,0.026,0.452,0.478,45.941,96.12,0.8745,0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.6,bl_union,4,343,1105,55,4.98,6,0.231,0.036,0.703,0.739,45.941,62.13,0.8745,0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.6,bl_union,6,343,1105,66,5.97,11,0.231,0.051,0.798,0.849,45.941,54.1,0.8745,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.6,bl_union,8,343,1105,72,6.52,6,0.231,0.064,0.863,0.927,45.941,49.55,0.8745,0.0,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.6,bl_union,12,343,1105,79,7.15,7,0.231,0.094,0.535,0.629,45.941,73.0,0.8745,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.6,bl_union,16,343,1105,90,8.14,11,0.231,0.177,0.562,0.74,45.941,62.1,0.8745,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.6,bl_union,24,343,1105,96,8.69,6,0.231,0.224,0.443,0.668,45.941,68.79,0.8745,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.6,bl_union,32,343,1105,109,9.86,13,0.231,0.254,0.957,1.211,45.941,37.92,0.8745,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.6,bl_union,48,343,1105,125,11.31,16,0.231,0.417,1.438,1.855,45.941,24.77,0.8745,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,stop_perc_graph
assembly_1,4,0.6,diverse,1,343,1105,13,1.18,13,0.231,0.005,0.159,0.164,45.941,280.31,0.9033,3.29,,586.13,0.36,502.2,586.13,31.528,15.57,"[502.2, 586.13, 520.92, 547.6]","[3, 3, 3, 4]",13,
assembly_1,4,0.6,diverse,2,343,1105,26,2.35,13,0.231,0.005,1.256,1.261,45.941,36.43,0.9033,3.29,-0.0,586.13,0.36,502.2,586.13,31.528,15.57,"[502.2, 586.13, 520.92, 547.6]","[3, 3, 3, 4]",13,
assembly_1,4,0.6,diverse,3,343,1105,39,3.53,13,0.231,0.005,0.232,0.237,45.941,193.82,0.9033,3.29,0.0,586.13,0.36,502.2,586.13,31.528,15.57,"[502.2, 586.13, 520.92, 547.6]","[3, 3, 3, 4]",13,
assembly_1,4,0.6,diverse,4,343,1105,52,4.71,13,0.231,0.006,0.548,0.554,45.941,82.98,0.9033,3.29,0.0,586.13,0.36,502.2,586.13,31.528,15.57,"[502.2, 586.13, 520.92, 547.6]","[3, 3, 3, 4]",13,
assembly_1,4,0.6,diverse,6,343,1105,78,7.06,26,0.231,0.007,0.26,0.266,45.941,172.68,0.9033,3.29,0.0,586.13,0.36,502.2,586.13,31.528,15.57,"[502.2, 586.13, 520.92, 547.6]","[3, 3, 3, 4]",13,
assembly_1,4,0.6,diverse,8,343,1105,102,9.23,24,0.231,0.015,0.457,0.472,45.941,97.43,0.9033,3.29,-0.0,586.13,0.36,502.2,586.13,31.528,15.57,"[502.2, 586.13, 520.92, 547.6]","[3, 3, 3, 4]",13,
