instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,4,0.5,full_ref,,343,1105,1105,100.0,,0.37,0.0,68.812,68.812,68.812,1.0,0.8676,0.0,,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,full_ref
assembly_1,4,0.5,bl_union,1,343,1105,37,3.35,37,0.37,0.011,0.406,0.416,68.812,165.28,0.8676,0.0,,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,bl_union,2,343,1105,43,3.89,6,0.37,0.018,0.596,0.615,68.812,111.97,0.8676,0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,bl_union,3,343,1105,49,4.43,6,0.37,0.027,0.774,0.801,68.812,85.94,0.8676,0.0,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,bl_union,4,343,1105,55,4.98,6,0.37,0.036,0.284,0.32,68.812,215.27,0.8676,0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,bl_union,6,343,1105,66,5.97,11,0.37,0.048,1.118,1.166,68.812,59.0,0.8676,0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,bl_union,8,343,1105,72,6.52,6,0.37,0.068,0.497,0.566,68.812,121.66,0.8676,0.0,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,bl_union,12,343,1105,79,7.15,7,0.37,0.11,1.41,1.519,68.812,45.29,0.8676,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,bl_union,16,343,1105,90,8.14,11,0.37,0.167,0.546,0.712,68.812,96.6,0.8676,0.0,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,bl_union,24,343,1105,96,8.69,6,0.37,0.193,0.621,0.814,68.812,84.52,0.8676,0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,bl_union,32,343,1105,109,9.86,13,0.37,0.265,0.619,0.884,68.812,77.88,0.8676,0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,bl_union,48,343,1105,125,11.31,16,0.37,0.358,1.084,1.442,68.812,47.72,0.8676,0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,stop_perc_graph
assembly_1,4,0.5,diverse,1,343,1105,13,1.18,13,0.37,0.004,0.055,0.059,68.812,1165.92,0.9027,4.05,,586.13,0.36,502.2,586.13,31.528,15.57,"[502.2, 586.13, 520.92, 547.6]","[3, 3, 3, 4]",13,
assembly_1,4,0.5,diverse,2,343,1105,26,2.35,13,0.37,0.004,0.785,0.789,68.812,87.17,0.9027,4.05,0.0,586.13,0.36,502.2,586.13,31.528,15.57,"[502.2, 586.13, 520.92, 547.6]","[3, 3, 3, 4]",13,
assembly_1,4,0.5,diverse,3,343,1105,39,3.53,13,0.37,0.006,0.194,0.2,68.812,343.95,0.9027,4.05,0.0,586.13,0.36,502.2,586.13,31.528,15.57,"[502.2, 586.13, 520.92, 547.6]","[3, 3, 3, 4]",13,
assembly_1,4,0.5,diverse,4,343,1105,52,4.71,13,0.37,0.006,0.192,0.197,68.812,348.77,0.9027,4.05,0.0,586.13,0.36,502.2,586.13,31.528,15.57,"[502.2, 586.13, 520.92, 547.6]","[3, 3, 3, 4]",13,
assembly_1,4,0.5,diverse,6,343,1105,78,7.06,26,0.37,0.006,0.722,0.729,68.812,94.44,0.8794,1.37,2.5811,581.12,-0.5,511.4,581.12,29.509,12.93,"[581.12, 511.4, 552.83, 511.5]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,diverse,8,343,1105,102,9.23,24,0.37,0.007,0.47,0.477,68.812,144.19,0.8794,1.37,0.0,581.12,-0.5,511.4,581.12,29.509,12.93,"[581.12, 511.4, 552.83, 511.5]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,diverse,12,343,1105,150,13.57,48,0.37,0.009,0.722,0.731,68.812,94.16,0.8788,1.3,0.0667,581.12,-0.5,511.4,581.12,29.509,12.93,"[581.12, 511.4, 552.83, 511.5]","[3, 3, 4, 3]",13,stop_perc_graph
assembly_1,4,0.5,adaptive,1,343,1105,37,3.35,37,0.37,0.009,0.344,0.353,68.812,194.8,0.8676,0.0,,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,adaptive,2,343,1105,43,3.89,6,0.37,0.017,0.48,0.497,68.812,138.46,0.8676,0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,adaptive,3,343,1105,49,4.43,6,0.37,0.024,0.727,0.752,68.812,91.51,0.8676,0.0,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,adaptive,4,343,1105,55,4.98,6,0.37,0.033,0.259,0.292,68.812,235.86,0.8676,0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,adaptive,6,343,1105,66,5.97,11,0.37,0.046,1.027,1.073,68.812,64.1,0.8676,0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,adaptive,8,343,1105,72,6.52,6,0.37,0.065,0.434,0.499,68.812,137.97,0.8676,0.0,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,adaptive,12,343,1105,79,7.15,7,0.37,0.092,1.178,1.27,68.812,54.19,0.8676,-0.0,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,adaptive,16,343,1105,90,8.14,11,0.37,0.118,0.502,0.62,68.812,111.0,0.8676,0.0,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,
assembly_1,4,0.5,adaptive,24,343,1105,118,10.68,28,0.37,0.145,0.719,0.864,68.812,79.69,0.8676,0.0,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13,stop_perc_graph
