instance,num_phases,w_balanced,strategy,weight_attr,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,digraph_build_s,build_s,solve_s,elapsed_s,speedup_vs_full,objective,obj_vs_full_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total
assembly_1,4,0.55,full_mip,—,,343,1105,1105,100.0,0.296,0.0,31.01,31.01,1.0,0.871,0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13
assembly_1,4,0.55,subgraph_mip,edge_weight,1,343,1105,13,1.18,0.296,0.001,0.036,0.037,839.8,0.871,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13
assembly_1,4,0.55,subgraph_mip,time_balanced_weight,1,343,1105,13,1.18,0.296,0.001,0.111,0.112,276.3,1.0349,18.82,597.84,2.36,398.88,597.84,81.458,36.9,"[586.13, 574, 398.88, 597.84]","[3, 3, 4, 3]",13
assembly_1,4,0.55,subgraph_mip,combined,1,343,1105,26,2.35,0.296,0.002,0.063,0.065,477.68,0.871,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13
assembly_1,4,0.55,subgraph_mip,blended,1,343,1105,13,1.18,0.296,0.002,0.049,0.051,604.51,0.903,3.67,586.13,0.36,502.2,586.13,31.528,15.57,"[502.2, 586.13, 520.92, 547.6]","[3, 3, 3, 4]",13
assembly_1,4,0.55,subgraph_mip,blended_union,1,343,1105,37,3.35,0.296,0.024,1.806,1.831,16.94,0.871,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13
assembly_1,4,0.55,subgraph_mip,diverse,1,343,1105,13,1.18,0.296,0.008,0.038,0.046,669.08,0.903,3.67,586.13,0.36,502.2,586.13,31.528,15.57,"[502.2, 586.13, 520.92, 547.6]","[3, 3, 3, 4]",13
assembly_1,4,0.55,subgraph_mip,edge_weight,2,343,1105,15,1.36,0.296,0.004,0.351,0.355,87.45,0.871,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13
assembly_1,4,0.55,subgraph_mip,time_balanced_weight,2,343,1105,15,1.36,0.296,0.003,0.166,0.169,183.98,1.0349,18.82,597.84,2.36,398.88,597.84,81.458,36.9,"[586.13, 574, 398.88, 597.84]","[3, 3, 4, 3]",13
assembly_1,4,0.55,subgraph_mip,combined,2,343,1105,30,2.71,0.296,0.012,0.225,0.237,130.9,0.871,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13
assembly_1,4,0.55,subgraph_mip,blended,2,343,1105,15,1.36,0.296,0.009,0.357,0.366,84.79,0.903,3.67,586.13,0.36,502.2,586.13,31.528,15.57,"[502.2, 586.13, 520.92, 547.6]","[3, 3, 3, 4]",13
assembly_1,4,0.55,subgraph_mip,blended_union,2,343,1105,43,3.89,0.296,0.042,1.287,1.329,23.33,0.871,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13
assembly_1,4,0.55,subgraph_mip,diverse,2,343,1105,26,2.35,0.296,0.008,0.313,0.32,96.79,0.903,3.67,586.13,0.36,502.2,586.13,31.528,15.57,"[502.2, 586.13, 520.92, 547.6]","[3, 3, 3, 4]",13
assembly_1,4,0.55,subgraph_mip,edge_weight,5,343,1105,21,1.9,0.296,0.017,0.272,0.289,107.27,0.871,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13
assembly_1,4,0.55,subgraph_mip,time_balanced_weight,5,343,1105,27,2.44,0.296,0.016,0.788,0.804,38.57,1.027,17.9,597.84,2.36,495.7,597.84,38.394,18.94,"[495.7, 516.63, 546.68, 597.84]","[3, 3, 4, 3]",13
assembly_1,4,0.55,subgraph_mip,combined,5,343,1105,48,4.34,0.296,0.02,1.145,1.164,26.63,0.871,-0.0,584.04,0.0,495.7,584.04,34.455,16.38,"[584.04, 518, 559.11, 495.7]","[3, 3, 4, 3]",13
assembly_1,4,0.55,subgraph_mip,blended,5,343,1105,21,1.9,0.296,0.015,0.223,0.238,130.25,0.903,3.67,586.13,0.36,502.2,586.13,31.528,15.57,"[502.2, 586.13, 520.92, 547.6]","[3, 3, 3, 4]",13
