instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,objective,ideal_obj,obj_vs_ideal_pct,d_obj_pct,path_cost,c_min,path_cost_vs_cmin_pct,alpha_abs,phase_width,alpha_vs_width_pct,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_perc_graph,stop_reason
assembly_2,5,0.3,adaptive,1,22160,134216,40,0.03,40,199.201,1.349,0.66,2.009,1.0309,1.0252,0.56,,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.3,adaptive,2,22160,134216,59,0.04,19,199.201,1.953,0.564,2.516,1.0309,1.0252,0.56,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.3,adaptive,3,22160,134216,64,0.05,5,199.201,2.383,0.641,3.025,1.0309,1.0252,0.56,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.3,adaptive,4,22160,134216,67,0.05,3,199.201,2.777,0.571,3.347,1.0309,1.0252,0.56,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.3,adaptive,6,22160,134216,77,0.06,10,199.201,3.849,1.077,4.927,1.0309,1.0252,0.56,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.3,adaptive,8,22160,134216,84,0.06,7,199.201,4.888,0.752,5.64,1.0309,1.0252,0.56,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.3,adaptive,12,22160,134216,96,0.07,12,199.201,7.181,1.358,8.539,1.0309,1.0252,0.56,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.3,adaptive,16,22160,134216,122,0.09,26,199.201,8.845,0.707,9.551,1.0309,1.0252,0.56,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.3,adaptive,24,22160,134216,145,0.11,23,199.201,11.826,1.436,13.262,1.029,1.0252,0.38,0.1811,1.0133,1.0126,0.07,566,537.8,5.24,17.48,"[472, 560, 531, 566, 560]","[5, 1, 3, 7, 1]",17,3.0,
assembly_2,5,0.3,adaptive,32,22160,134216,163,0.12,18,199.201,15.168,0.629,15.798,1.029,1.0252,0.38,0.0,1.0133,1.0126,0.07,566,537.8,5.24,17.48,"[472, 560, 531, 566, 560]","[5, 1, 3, 7, 1]",17,3.0,
assembly_2,5,0.3,adaptive,48,22160,134216,350,0.26,187,199.201,15.612,2.422,18.034,1.029,1.0252,0.38,0.0,1.0133,1.0126,0.07,566,537.8,5.24,17.48,"[472, 560, 531, 566, 560]","[5, 1, 3, 7, 1]",17,3.0,
assembly_2,5,0.3,adaptive,64,22160,134216,547,0.41,197,199.201,16.507,4.184,20.69,1.029,1.0252,0.38,0.0,1.0133,1.0126,0.07,566,537.8,5.24,17.48,"[472, 560, 531, 566, 560]","[5, 1, 3, 7, 1]",17,3.0,
assembly_2,5,0.3,adaptive,96,22160,134216,918,0.68,371,199.201,18.465,9.758,28.223,1.029,1.0252,0.38,0.0,1.0133,1.0126,0.07,566,537.8,5.24,17.48,"[472, 560, 531, 566, 560]","[5, 1, 3, 7, 1]",17,3.0,
assembly_2,5,0.3,adaptive,128,22160,134216,1286,0.96,368,199.201,20.632,12.416,33.048,1.029,1.0252,0.38,0.0,1.0133,1.0126,0.07,566,537.8,5.24,17.48,"[472, 560, 531, 566, 560]","[5, 1, 3, 7, 1]",17,3.0,
assembly_2,5,0.3,adaptive,192,22160,134216,1972,1.47,686,199.201,25.36,17.22,42.58,1.029,1.0252,0.38,0.0,1.0133,1.0126,0.07,566,537.8,5.24,17.48,"[472, 560, 531, 566, 560]","[5, 1, 3, 7, 1]",17,3.0,
assembly_2,5,0.3,adaptive,256,22160,134216,2619,1.95,647,199.201,28.497,51.586,80.083,1.029,1.0252,0.38,0.0,1.0133,1.0126,0.07,566,537.8,5.24,17.48,"[472, 560, 531, 566, 560]","[5, 1, 3, 7, 1]",17,3.0,
assembly_2,5,0.3,adaptive,512,22160,134216,4973,3.71,2354,199.201,47.378,124.33,171.708,1.029,1.0252,0.38,-0.0,1.0133,1.0126,0.07,566,537.8,5.24,17.48,"[472, 560, 531, 566, 560]","[5, 1, 3, 7, 1]",17,3.0,stop_perc_graph
