instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,objective,ideal_obj,obj_vs_ideal_pct,d_obj_pct,path_cost,c_min,path_cost_vs_cmin_pct,alpha_abs,phase_width,alpha_vs_width_pct,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_perc_graph,stop_reason
assembly_2,5,0.4,adaptive,1,22160,134216,40,0.03,40,201.58,1.372,0.867,2.24,1.0343,1.0294,0.48,,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.4,adaptive,2,22160,134216,59,0.04,19,201.58,1.979,0.364,2.343,1.0343,1.0294,0.48,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.4,adaptive,3,22160,134216,64,0.05,5,201.58,2.384,0.643,3.027,1.0343,1.0294,0.48,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.4,adaptive,4,22160,134216,67,0.05,3,201.58,2.789,0.339,3.129,1.0343,1.0294,0.48,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.4,adaptive,6,22160,134216,77,0.06,10,201.58,3.879,0.864,4.743,1.0343,1.0294,0.48,-0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.4,adaptive,8,22160,134216,84,0.06,7,201.58,4.975,0.371,5.346,1.0343,1.0294,0.48,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.4,adaptive,12,22160,134216,96,0.07,12,201.58,7.252,0.717,7.968,1.0343,1.0294,0.48,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.4,adaptive,16,22160,134216,122,0.09,26,201.58,8.972,0.879,9.851,1.0343,1.0294,0.48,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.4,adaptive,24,22160,134216,145,0.11,23,201.58,11.958,0.71,12.667,1.0343,1.0294,0.48,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.4,adaptive,32,22160,134216,163,0.12,18,201.58,15.38,0.669,16.049,1.0343,1.0294,0.48,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.4,adaptive,48,22160,134216,357,0.27,194,201.58,15.671,2.353,18.024,1.0343,1.0294,0.48,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.4,adaptive,64,22160,134216,551,0.41,194,201.58,16.563,3.745,20.308,1.0343,1.0294,0.48,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.4,adaptive,96,22160,134216,924,0.69,373,201.58,18.678,8.375,27.053,1.0343,1.0294,0.48,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.4,adaptive,128,22160,134216,1291,0.96,367,201.58,20.846,8.009,28.855,1.0343,1.0294,0.48,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.4,adaptive,192,22160,134216,1975,1.47,684,201.58,15.155,22.044,37.199,1.0343,1.0294,0.48,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.4,adaptive,256,22160,134216,2619,1.95,644,201.58,12.531,45.664,58.195,1.0343,1.0294,0.48,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.4,adaptive,512,22160,134216,4974,3.71,2355,201.58,19.309,139.427,158.736,1.0343,1.0294,0.48,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,stop_perc_graph
