instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,objective,ideal_obj,obj_vs_ideal_pct,d_obj_pct,path_cost,c_min,path_cost_vs_cmin_pct,alpha_abs,phase_width,alpha_vs_width_pct,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_perc_graph,stop_reason
assembly_2,5,0.2,adaptive,1,22160,134216,40,0.03,40,196.094,1.217,0.331,1.548,1.0275,1.021,0.64,,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.2,adaptive,2,22160,134216,59,0.04,19,196.094,1.831,1.248,3.079,1.0275,1.021,0.64,-0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.2,adaptive,3,22160,134216,64,0.05,5,196.094,2.392,0.403,2.795,1.0275,1.021,0.64,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.2,adaptive,4,22160,134216,67,0.05,3,196.094,2.806,0.664,3.47,1.0275,1.021,0.64,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.2,adaptive,6,22160,134216,77,0.06,10,196.094,3.894,1.042,4.937,1.0275,1.021,0.64,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.2,adaptive,8,22160,134216,84,0.06,7,196.094,4.881,1.085,5.967,1.0275,1.021,0.64,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.2,adaptive,12,22160,134216,96,0.07,12,196.094,7.268,1.036,8.303,1.0275,1.021,0.64,-0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.2,adaptive,16,22160,134216,122,0.09,26,196.094,8.974,1.246,10.221,1.0275,1.021,0.64,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.2,adaptive,24,22160,134216,145,0.11,23,196.094,12.119,1.314,13.434,1.0238,1.021,0.27,0.3647,1.0133,1.0126,0.07,566,537.8,5.24,17.48,"[472, 560, 531, 566, 560]","[5, 1, 3, 7, 1]",17,3.0,
assembly_2,5,0.2,adaptive,32,22160,134216,163,0.12,18,196.094,15.128,0.821,15.948,1.0238,1.021,0.27,-0.0,1.0133,1.0126,0.07,566,537.8,5.24,17.48,"[472, 560, 531, 566, 560]","[5, 1, 3, 7, 1]",17,3.0,
assembly_2,5,0.2,adaptive,48,22160,134216,350,0.26,187,196.094,15.726,2.411,18.137,1.0238,1.021,0.27,0.0,1.0133,1.0126,0.07,566,537.8,5.24,17.48,"[472, 560, 531, 566, 560]","[5, 1, 3, 7, 1]",17,3.0,
assembly_2,5,0.2,adaptive,64,22160,134216,547,0.41,197,196.094,16.523,5.841,22.364,1.0238,1.021,0.27,0.0,1.0133,1.0126,0.07,566,537.8,5.24,17.48,"[472, 560, 531, 566, 560]","[5, 1, 3, 7, 1]",17,3.0,
assembly_2,5,0.2,adaptive,96,22160,134216,918,0.68,371,196.094,18.416,5.016,23.432,1.0238,1.021,0.27,0.0,1.0133,1.0126,0.07,566,537.8,5.24,17.48,"[472, 560, 531, 566, 560]","[5, 1, 3, 7, 1]",17,3.0,
assembly_2,5,0.2,adaptive,128,22160,134216,1284,0.96,366,196.094,20.256,6.817,27.073,1.0238,1.021,0.27,0.0,1.0133,1.0126,0.07,566,537.8,5.24,17.48,"[472, 560, 531, 566, 560]","[5, 1, 3, 7, 1]",17,3.0,
assembly_2,5,0.2,adaptive,192,22160,134216,1972,1.47,688,196.094,24.329,13.127,37.457,1.0238,1.021,0.27,0.0,1.0133,1.0126,0.07,566,537.8,5.24,17.48,"[472, 560, 531, 566, 560]","[5, 1, 3, 7, 1]",17,3.0,
assembly_2,5,0.2,adaptive,256,22160,134216,2618,1.95,646,196.094,28.897,22.628,51.526,1.0238,1.021,0.27,0.0,1.0133,1.0126,0.07,566,537.8,5.24,17.48,"[472, 560, 531, 566, 560]","[5, 1, 3, 7, 1]",17,3.0,
assembly_2,5,0.2,adaptive,512,22160,134216,4978,3.71,2360,196.094,48.027,105.991,154.018,1.0238,1.021,0.27,0.0,1.0133,1.0126,0.07,566,537.8,5.24,17.48,"[472, 560, 531, 566, 560]","[5, 1, 3, 7, 1]",17,3.0,stop_perc_graph
