instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,objective,ideal_obj,obj_vs_ideal_pct,d_obj_pct,path_cost,c_min,path_cost_vs_cmin_pct,alpha_abs,phase_width,alpha_vs_width_pct,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_perc_graph,stop_reason
assembly_2,5,0.9,adaptive,1,22160,134216,40,0.03,40,199.358,1.349,0.26,1.608,1.0511,1.0503,0.08,,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.9,adaptive,2,22160,134216,59,0.04,19,199.358,1.988,0.3,2.288,1.0511,1.0503,0.08,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.9,adaptive,3,22160,134216,64,0.05,5,199.358,2.424,0.624,3.048,1.0511,1.0503,0.08,-0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.9,adaptive,4,22160,134216,67,0.05,3,199.358,2.871,0.304,3.175,1.0511,1.0503,0.08,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.9,adaptive,6,22160,134216,77,0.06,10,199.358,3.934,0.32,4.254,1.0511,1.0503,0.08,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.9,adaptive,8,22160,134216,84,0.06,7,199.358,5.011,0.525,5.536,1.0511,1.0503,0.08,-0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.9,adaptive,12,22160,134216,96,0.07,12,199.358,7.343,0.386,7.729,1.0511,1.0503,0.08,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.9,adaptive,16,22160,134216,122,0.09,26,199.358,9.058,0.469,9.528,1.0511,1.0503,0.08,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.9,adaptive,24,22160,134216,145,0.11,23,199.358,12.392,0.734,13.127,1.0511,1.0503,0.08,-0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.9,adaptive,32,22160,134216,169,0.13,24,199.358,15.594,0.788,16.382,1.0511,1.0503,0.08,-0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.9,adaptive,48,22160,134216,373,0.28,204,199.358,16.089,1.966,18.055,1.0511,1.0503,0.08,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.9,adaptive,64,22160,134216,562,0.42,189,199.358,16.864,3.926,20.79,1.0511,1.0503,0.08,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.9,adaptive,96,22160,134216,937,0.7,375,199.358,18.881,5.369,24.25,1.0511,1.0503,0.08,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.9,adaptive,128,22160,134216,1299,0.97,362,199.358,20.921,7.034,27.955,1.0511,1.0503,0.08,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.9,adaptive,192,22160,134216,1982,1.48,683,199.358,25.093,15.877,40.97,1.0511,1.0503,0.08,-0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.9,adaptive,256,22160,134216,2622,1.95,640,199.358,29.104,56.462,85.566,1.0511,1.0503,0.08,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,
assembly_2,5,0.9,adaptive,512,22160,134216,4956,3.69,2334,199.358,48.591,148.378,196.969,1.0511,1.0503,0.08,0.0,1.0208,1.0126,0.81,560,537.8,4.13,16.36,"[472, 560, 556, 560, 541]","[5, 1, 4, 1, 6]",17,3.0,stop_perc_graph
