instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,3,0.3,full_ref,,343,1105,1105,100.0,,0.118,0.0,6.306,6.306,6.306,1.0,0.8532,0.0,,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,full_ref
assembly_1,3,0.3,bl_union,1,343,1105,37,3.35,37,0.118,0.007,0.264,0.271,6.306,23.26,0.8544,0.14,,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.3,bl_union,2,343,1105,42,3.8,5,0.118,0.011,0.582,0.593,6.306,10.63,0.8544,0.14,-0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.3,bl_union,3,343,1105,48,4.34,6,0.118,0.016,0.396,0.412,6.306,15.31,0.8544,0.14,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.3,bl_union,4,343,1105,54,4.89,6,0.118,0.02,0.244,0.264,6.306,23.93,0.8544,0.14,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.3,bl_union,6,343,1105,64,5.79,10,0.118,0.029,0.555,0.584,6.306,10.8,0.8544,0.14,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.3,bl_union,8,343,1105,73,6.61,9,0.118,0.037,0.2,0.236,6.306,26.71,0.8544,0.14,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.3,bl_union,12,343,1105,83,7.51,10,0.118,0.054,0.296,0.35,6.306,18.02,0.8544,0.14,-0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.3,bl_union,16,343,1105,89,8.05,6,0.118,0.07,0.592,0.662,6.306,9.53,0.8544,0.14,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.3,bl_union,24,343,1105,110,9.95,21,0.118,0.103,0.396,0.5,6.306,12.62,0.8544,0.14,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.3,bl_union,32,343,1105,134,12.13,24,0.118,0.135,0.59,0.725,6.306,8.7,0.8544,0.14,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,stop_perc_graph
assembly_1,3,0.3,adaptive,1,343,1105,37,3.35,37,0.118,0.007,0.269,0.276,6.306,22.83,0.8544,0.14,,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.3,adaptive,2,343,1105,42,3.8,5,0.118,0.011,0.592,0.603,6.306,10.46,0.8544,0.14,-0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.3,adaptive,3,343,1105,48,4.34,6,0.118,0.016,0.405,0.421,6.306,14.98,0.8544,0.14,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.3,adaptive,4,343,1105,54,4.89,6,0.118,0.02,0.248,0.268,6.306,23.57,0.8544,0.14,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.3,adaptive,6,343,1105,64,5.79,10,0.118,0.028,0.565,0.593,6.306,10.63,0.8544,0.14,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.3,adaptive,8,343,1105,73,6.61,9,0.118,0.038,0.202,0.24,6.306,26.32,0.8544,0.14,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.3,adaptive,12,343,1105,83,7.51,10,0.118,0.055,0.301,0.356,6.306,17.71,0.8544,0.14,-0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.3,adaptive,16,343,1105,89,8.05,6,0.118,0.072,0.591,0.663,6.306,9.51,0.8544,0.14,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.3,adaptive,24,343,1105,148,13.39,59,0.118,0.08,0.592,0.672,6.306,9.38,0.8544,0.14,-0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,stop_perc_graph
