instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,3,1.0,full_ref,,343,1105,1105,100.0,,0.118,0.0,33.114,33.114,33.114,1.0,0.8369,0.0,,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13,full_ref
assembly_1,3,1.0,bl_union,1,343,1105,37,3.35,37,0.118,0.007,0.157,0.163,33.114,202.73,0.8369,0.0,,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13,
assembly_1,3,1.0,bl_union,2,343,1105,42,3.8,5,0.118,0.011,0.119,0.13,33.114,255.01,0.8369,0.0,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13,
assembly_1,3,1.0,bl_union,3,343,1105,48,4.34,6,0.118,0.015,0.072,0.087,33.114,381.14,0.8369,0.0,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13,
assembly_1,3,1.0,bl_union,4,343,1105,54,4.89,6,0.118,0.019,0.08,0.099,33.114,334.09,0.8369,0.0,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13,
assembly_1,3,1.0,bl_union,6,343,1105,64,5.79,10,0.118,0.028,0.094,0.122,33.114,271.28,0.8369,0.0,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13,
assembly_1,3,1.0,bl_union,8,343,1105,73,6.61,9,0.118,0.036,0.099,0.135,33.114,245.12,0.8369,0.0,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13,
assembly_1,3,1.0,bl_union,12,343,1105,83,7.51,10,0.118,0.052,0.133,0.185,33.114,179.05,0.8369,0.0,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13,
assembly_1,3,1.0,bl_union,16,343,1105,89,8.05,6,0.118,0.069,0.147,0.216,33.114,153.51,0.8369,0.0,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13,
assembly_1,3,1.0,bl_union,24,343,1105,110,9.95,21,0.118,0.102,0.244,0.346,33.114,95.79,0.8369,0.0,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13,
assembly_1,3,1.0,bl_union,32,343,1105,134,12.13,24,0.118,0.133,0.343,0.476,33.114,69.54,0.8369,0.0,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13,stop_perc_graph
assembly_1,3,1.0,adaptive,1,343,1105,37,3.35,37,0.118,0.006,0.156,0.162,33.114,204.38,0.8369,0.0,,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13,
assembly_1,3,1.0,adaptive,2,343,1105,42,3.8,5,0.118,0.011,0.118,0.129,33.114,256.7,0.8369,0.0,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13,
assembly_1,3,1.0,adaptive,3,343,1105,48,4.34,6,0.118,0.015,0.072,0.087,33.114,382.15,0.8369,0.0,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13,
assembly_1,3,1.0,adaptive,4,343,1105,54,4.89,6,0.118,0.019,0.079,0.098,33.114,337.05,0.8369,0.0,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13,
assembly_1,3,1.0,adaptive,6,343,1105,64,5.79,10,0.118,0.028,0.094,0.122,33.114,271.99,0.8369,0.0,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13,
assembly_1,3,1.0,adaptive,8,343,1105,73,6.61,9,0.118,0.036,0.098,0.135,33.114,245.78,0.8369,0.0,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13,
assembly_1,3,1.0,adaptive,12,343,1105,83,7.51,10,0.118,0.053,0.131,0.185,33.114,179.47,0.8369,0.0,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13,
assembly_1,3,1.0,adaptive,16,343,1105,89,8.05,6,0.118,0.07,0.145,0.215,33.114,154.25,0.8369,0.0,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13,
assembly_1,3,1.0,adaptive,24,343,1105,146,13.21,57,0.118,0.077,0.458,0.535,33.114,61.94,0.8369,0.0,0.0,722.42,0.0,713.6,722.42,3.838,1.23,"[720.83, 722.42, 713.6]","[5, 3, 5]",13,stop_perc_graph
