instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,3,0.5,full_ref,,343,1105,1105,100.0,,0.116,0.0,13.427,13.427,13.427,1.0,0.8568,0.0,,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,full_ref
assembly_1,3,0.5,bl_union,1,343,1105,37,3.35,37,0.116,0.007,0.232,0.239,13.427,56.22,0.8576,0.1,,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.5,bl_union,2,343,1105,42,3.8,5,0.116,0.011,0.279,0.29,13.427,46.24,0.8576,0.1,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.5,bl_union,3,343,1105,48,4.34,6,0.116,0.016,0.423,0.438,13.427,30.63,0.8576,0.1,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.5,bl_union,4,343,1105,54,4.89,6,0.116,0.02,0.443,0.463,13.427,29.0,0.8576,0.1,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.5,bl_union,6,343,1105,64,5.79,10,0.116,0.029,0.551,0.58,13.427,23.17,0.8576,0.1,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.5,bl_union,8,343,1105,73,6.61,9,0.116,0.037,0.702,0.739,13.427,18.18,0.8576,0.1,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.5,bl_union,12,343,1105,83,7.51,10,0.116,0.054,0.778,0.832,13.427,16.15,0.8576,0.1,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.5,bl_union,16,343,1105,89,8.05,6,0.116,0.07,0.261,0.331,13.427,40.53,0.8576,0.1,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.5,bl_union,24,343,1105,110,9.95,21,0.116,0.103,0.33,0.433,13.427,31.0,0.8576,0.1,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.5,bl_union,32,343,1105,134,12.13,24,0.116,0.134,0.519,0.653,13.427,20.57,0.8576,0.1,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,stop_perc_graph
assembly_1,3,0.5,adaptive,1,343,1105,37,3.35,37,0.116,0.007,0.23,0.237,13.427,56.66,0.8576,0.1,,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.5,adaptive,2,343,1105,42,3.8,5,0.116,0.011,0.278,0.289,13.427,46.45,0.8576,0.1,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.5,adaptive,3,343,1105,48,4.34,6,0.116,0.016,0.42,0.436,13.427,30.83,0.8576,0.1,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.5,adaptive,4,343,1105,54,4.89,6,0.116,0.02,0.441,0.461,13.427,29.14,0.8576,0.1,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.5,adaptive,6,343,1105,64,5.79,10,0.116,0.029,0.547,0.576,13.427,23.32,0.8576,0.1,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.5,adaptive,8,343,1105,73,6.61,9,0.116,0.037,0.693,0.73,13.427,18.4,0.8576,0.1,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.5,adaptive,12,343,1105,83,7.51,10,0.116,0.054,0.763,0.817,13.427,16.43,0.8576,0.1,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.5,adaptive,16,343,1105,89,8.05,6,0.116,0.071,0.255,0.325,13.427,41.3,0.8576,0.1,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,
assembly_1,3,0.5,adaptive,24,343,1105,150,13.57,61,0.116,0.08,0.546,0.626,13.427,21.45,0.8576,0.1,0.0,747.12,0.0,680.33,747.12,28.25,9.29,"[747.12, 729.4, 680.33]","[4, 5, 4]",13,stop_perc_graph
