instance,num_phases,w_balanced,strategy,weight_attr,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,digraph_build_s,build_s,solve_s,elapsed_s,speedup_vs_full,objective,obj_vs_full_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total
assembly_1,6,1.0,full_mip,—,,343,1105,1105,100.0,0.411,0.0,426.468,426.468,1.0,0.9303,0.0,401.5,0.0,332,401.5,24.221,19.33,"[336.2, 332, 379.31, 401.5, 354.92, 352.92]","[2, 2, 3, 2, 2, 2]",13
assembly_1,6,1.0,subgraph_mip,edge_weight,1,343,1105,13,1.18,0.411,0.002,0.367,0.368,1158.4,1.1226,20.67,484.48,20.67,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,1.0,subgraph_mip,time_balanced_weight,1,343,1105,13,1.18,0.411,0.001,0.724,0.725,588.59,1.0307,10.79,444.83,10.79,242,444.83,83.119,56.42,"[242, 244.92, 410.92, 444.83, 412.68, 401.5]","[1, 1, 2, 3, 4, 2]",13
assembly_1,6,1.0,subgraph_mip,combined,1,343,1105,26,2.35,0.411,0.002,0.306,0.308,1386.55,1.0307,10.79,444.83,10.79,242,444.83,83.119,56.42,"[242, 244.92, 410.92, 444.83, 412.68, 401.5]","[1, 1, 2, 3, 4, 2]",13
assembly_1,6,1.0,subgraph_mip,blended,1,343,1105,13,1.18,0.411,0.001,0.541,0.542,787.41,0.9303,0.0,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,1.0,subgraph_mip,blended_union,1,343,1105,36,3.26,0.411,0.012,0.363,0.375,1138.66,0.9303,0.0,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,1.0,subgraph_mip,diverse,1,343,1105,13,1.18,0.411,0.004,0.551,0.555,769.06,0.9303,0.0,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,1.0,subgraph_mip,edge_weight,2,343,1105,15,1.36,0.411,0.009,0.416,0.425,1004.01,1.1226,20.67,484.48,20.67,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,1.0,subgraph_mip,time_balanced_weight,2,343,1105,15,1.36,0.411,0.011,0.678,0.689,619.31,1.0307,10.79,444.83,10.79,242,444.83,83.119,56.42,"[244.92, 242, 410.92, 444.83, 412.68, 401.5]","[1, 1, 2, 3, 4, 2]",13
assembly_1,6,1.0,subgraph_mip,combined,2,343,1105,30,2.71,0.411,0.013,2.034,2.047,208.37,1.0307,10.79,444.83,10.79,242,444.83,83.119,56.42,"[242, 244.92, 410.92, 444.83, 412.68, 401.5]","[1, 1, 2, 3, 4, 2]",13
assembly_1,6,1.0,subgraph_mip,blended,2,343,1105,15,1.36,0.411,0.004,0.894,0.898,474.67,0.9303,0.0,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,1.0,subgraph_mip,blended_union,2,343,1105,42,3.8,0.411,0.02,0.408,0.429,994.79,0.9303,0.0,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,1.0,subgraph_mip,diverse,2,343,1105,26,2.35,0.411,0.004,0.275,0.28,1524.68,0.9303,0.0,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,1.0,subgraph_mip,edge_weight,5,343,1105,21,1.9,0.411,0.023,2.751,2.774,153.75,1.1226,20.67,484.48,20.67,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,1.0,subgraph_mip,time_balanced_weight,5,343,1105,42,3.8,0.411,0.031,0.551,0.582,732.27,0.9454,1.62,408,1.62,244.92,408,56.151,45.37,"[244.92, 408, 350.63, 398.88, 352.92, 401.5]","[1, 2, 2, 4, 2, 2]",13
assembly_1,6,1.0,subgraph_mip,combined,5,343,1105,62,5.61,0.411,0.035,0.741,0.776,549.62,0.9454,1.62,408,1.62,244.92,408,56.151,45.37,"[244.92, 408, 350.63, 398.88, 352.92, 401.5]","[1, 2, 2, 4, 2, 2]",13
