instance,num_phases,w_balanced,strategy,weight_attr,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,digraph_build_s,build_s,solve_s,elapsed_s,speedup_vs_full,objective,obj_vs_full_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total
assembly_1,6,0.8,full_mip,—,,343,1105,1105,100.0,0.718,0.0,989.578,989.578,1.0,0.9125,0.0,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13
assembly_1,6,0.8,subgraph_mip,edge_weight,1,343,1105,13,1.18,0.718,0.002,1.048,1.05,942.25,1.0646,16.67,484.48,20.67,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,0.8,subgraph_mip,time_balanced_weight,1,343,1105,13,1.18,0.718,0.001,1.049,1.05,942.33,1.0572,15.86,444.83,10.79,242,444.83,83.119,56.42,"[242, 244.92, 410.92, 444.83, 412.68, 401.5]","[1, 1, 2, 3, 4, 2]",13
assembly_1,6,0.8,subgraph_mip,combined,1,343,1105,26,2.35,0.718,0.002,4.472,4.474,221.21,1.0572,15.86,444.83,10.79,242,444.83,83.119,56.42,"[242, 244.92, 410.92, 444.83, 412.68, 401.5]","[1, 1, 2, 3, 4, 2]",13
assembly_1,6,0.8,subgraph_mip,blended,1,343,1105,13,1.18,0.718,0.001,0.593,0.594,1666.36,0.9319,2.12,408,1.62,339.12,408,22.682,19.16,"[339.12, 408, 350.63, 345.5, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.8,subgraph_mip,blended_union,1,343,1105,36,3.26,0.718,0.015,2.717,2.731,362.29,0.9294,1.85,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.8,subgraph_mip,diverse,1,343,1105,13,1.18,0.718,0.008,0.51,0.518,1912.05,0.9319,2.12,408,1.62,339.12,408,22.682,19.16,"[339.12, 408, 350.63, 345.5, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.8,subgraph_mip,edge_weight,2,343,1105,15,1.36,0.718,0.004,1.658,1.663,595.18,1.0646,16.67,484.48,20.67,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,0.8,subgraph_mip,time_balanced_weight,2,343,1105,15,1.36,0.718,0.005,2.041,2.046,483.75,1.0553,15.65,444.83,10.79,242,444.83,83.119,56.42,"[244.92, 242, 410.92, 444.83, 412.68, 401.5]","[1, 1, 2, 3, 4, 2]",13
assembly_1,6,0.8,subgraph_mip,combined,2,343,1105,30,2.71,0.718,0.014,2.446,2.46,402.2,1.0553,15.65,444.83,10.79,242,444.83,83.119,56.42,"[244.92, 242, 410.92, 444.83, 412.68, 401.5]","[1, 1, 2, 3, 4, 2]",13
