instance,num_phases,w_balanced,strategy,weight_attr,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,digraph_build_s,build_s,solve_s,elapsed_s,speedup_vs_full,objective,obj_vs_full_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total
assembly_1,6,0.35,full_mip,—,,343,1105,1105,100.0,0.496,0.0,248.985,248.985,1.0,0.8725,0.0,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13
assembly_1,6,0.35,subgraph_mip,edge_weight,1,343,1105,13,1.18,0.496,0.002,0.244,0.246,1014.15,0.9343,7.08,484.48,20.67,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,0.35,subgraph_mip,time_balanced_weight,1,343,1105,13,1.18,0.496,0.001,1.177,1.178,211.32,1.1169,28.02,444.83,10.79,242,444.83,83.119,56.42,"[242, 244.92, 410.92, 444.83, 412.68, 401.5]","[1, 1, 2, 3, 4, 2]",13
assembly_1,6,0.35,subgraph_mip,combined,1,343,1105,26,2.35,0.496,0.002,3.164,3.165,78.66,0.9343,7.08,484.48,20.67,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,0.35,subgraph_mip,blended,1,343,1105,13,1.18,0.496,0.001,0.836,0.837,297.62,0.8806,0.93,408,1.62,339.12,408,22.682,19.16,"[339.12, 352.92, 408, 350.63, 345.5, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.35,subgraph_mip,blended_union,1,343,1105,36,3.26,0.496,0.012,4.539,4.552,54.7,0.893,2.34,420.13,4.64,260.2,420.13,52.519,44.49,"[339.12, 408, 354.92, 374.48, 420.13, 260.2]","[2, 2, 2, 3, 2, 2]",13
assembly_1,6,0.35,subgraph_mip,diverse,1,343,1105,13,1.18,0.496,0.004,0.679,0.683,364.42,0.8806,0.93,408,1.62,339.12,408,22.682,19.16,"[339.12, 352.92, 408, 350.63, 345.5, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.35,subgraph_mip,edge_weight,2,343,1105,15,1.36,0.496,0.004,1.239,1.243,200.27,0.9343,7.08,484.48,20.67,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,0.35,subgraph_mip,time_balanced_weight,2,343,1105,15,1.36,0.496,0.005,2.633,2.639,94.35,1.1107,27.3,444.83,10.79,242,444.83,83.119,56.42,"[244.92, 242, 410.92, 444.83, 412.68, 401.5]","[1, 1, 2, 3, 4, 2]",13
assembly_1,6,0.35,subgraph_mip,combined,2,343,1105,30,2.71,0.496,0.01,2.49,2.5,99.6,0.9343,7.08,484.48,20.67,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,0.35,subgraph_mip,blended,2,343,1105,15,1.36,0.496,0.004,0.468,0.472,527.68,0.8806,0.93,408,1.62,339.12,408,22.682,19.16,"[339.12, 352.92, 408, 350.63, 345.5, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.35,subgraph_mip,blended_union,2,343,1105,42,3.8,0.496,0.048,6.205,6.253,39.82,0.893,2.34,420.13,4.64,260.2,420.13,52.519,44.49,"[339.12, 408, 354.92, 374.48, 420.13, 260.2]","[2, 2, 2, 3, 2, 2]",13
assembly_1,6,0.35,subgraph_mip,diverse,2,343,1105,26,2.35,0.496,0.014,2.232,2.246,110.85,0.8806,0.93,408,1.62,339.12,408,22.682,19.16,"[339.12, 352.92, 408, 350.63, 345.5, 360.68]","[2, 2, 2, 2, 2, 3]",13
